Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1724.0,-1.9,8.58,1.59,4.22
1727.0,-2.0,8.66,1.54,4.19
1729.0,-2.09,8.68,1.59,4.22
1732.0,-2.14,8.75,1.62,4.22
1734.0,-2.2,8.72,1.66,4.22
1737.0,-2.16,8.73,1.7,4.22
1739.0,-2.17,8.74,1.74,4.22
1742.0,-2.16,8.75,1.69,4.21
1744.0,-2.26,8.78,1.8,4.21
1754.0,-2.01,8.81,2.31,4.21
1757.0,-2.16,8.91,1.95,4.22
1759.0,-2.21,8.92,2.15,4.22
1762.0,-2.36,8.95,2.44,4.22
1764.0,-2.34,8.87,2.66,4.22
1767.0,-2.39,8.88,2.79,4.21
1769.0,-2.35,8.97,2.85,4.22
1772.0,-2.34,9.12,2.79,4.22
1774.0,-2.26,9.16,2.69,4.22
1777.0,-2.28,9.11,2.84,4.22
1779.0,-2.22,9.07,2.8,4.2
1782.0,-2.23,9.0,2.98,4.22
1784.0,-2.19,8.96,3.14,4.21
1787.0,-2.19,8.91,3.18,4.23
1789.0,-2.21,8.93,3.21,4.21
1792.0,-2.23,8.93,3.42,4.21
1794.0,-2.27,8.92,3.4,4.22
1797.0,-2.27,9.02,3.5,4.22
1799.0,-2.31,9.05,3.59,4.21
1802.0,-2.37,9.11,3.68,4.22
1804.0,-2.26,9.15,3.73,4.19
1807.0,-2.33,9.08,3.64,4.22
1809.0,-2.32,9.05,3.64,4.2
1812.0,-2.39,9.14,3.63,4.22
1814.0,-2.47,9.18,3.61,4.22
1817.0,-2.52,9.2,3.65,4.22
1819.0,-2.58,9.27,3.63,4.22
1822.0,-2.65,9.31,3.64,4.22
1824.0,-2.82,9.31,3.62,4.22
1827.0,-2.72,9.31,3.65,4.22
1829.0,-2.72,9.3,3.58,4.19
1832.0,-2.73,9.28,3.6,4.22
1834.0,-2.65,9.25,3.61,4.22
1837.0,-2.59,9.21,3.68,4.22
1839.0,-2.65,9.17,3.77,4.22
1842.0,-2.66,9.19,3.84,4.22
1844.0,-2.6,9.19,3.86,4.21
1847.0,-2.72,9.19,3.97,4.22
1857.0,-2.92,9.16,4.02,4.23
1859.0,-2.89,9.2,4.03,4.22
1862.0,-2.89,9.27,4.13,4.22
1864.0,-2.92,9.16,4.05,4.22
1867.0,-2.97,9.13,4.04,4.22
1869.0,-2.94,9.24,4.19,4.23
1872.0,-2.96,9.3,4.1,4.22
1874.0,-2.94,9.37,4.19,4.2
1877.0,-3.03,9.36,4.11,4.22
1879.0,-3.01,9.38,4.17,4.23
1882.0,-3.01,9.45,4.15,4.24
1884.0,-2.95,9.37,4.16,4.22
1887.0,-3.03,9.28,4.25,4.22
1889.0,-2.92,9.34,4.15,4.22
1892.0,-2.87,9.35,4.12,4.22
1894.0,-2.82,9.31,4.18,4.22
1897.0,-2.73,9.27,4.22,4.2
1899.0,-2.68,9.35,4.24,4.22
1902.0,-2.67,9.35,4.17,4.23
1904.0,-2.59,9.43,4.2,4.22
1907.0,-2.53,9.46,4.28,4.17
1909.0,-2.51,9.48,4.2,4.22
1912.0,-2.47,9.53,4.17,4.22
1914.0,-2.48,9.63,4.23,4.22
1917.0,-2.54,9.64,4.26,4.22
1919.0,-2.5,9.56,4.3,4.22
1922.0,-2.49,9.65,4.31,4.23
1924.0,-2.49,9.63,4.33,4.22
1927.0,-2.49,9.61,4.29,4.22
1929.0,-2.52,9.52,4.34,4.2
1931.0,-2.41,9.52,4.33,4.2
1934.0,-2.42,9.52,4.35,4.2
1937.0,-2.43,9.52,4.32,4.22
1939.0,-2.45,9.51,4.29,4.22
1941.0,-2.41,9.48,4.29,4.22
1944.0,-2.4,9.55,4.36,4.22
1946.0,-2.34,9.5,4.32,4.22
1949.0,-2.34,9.41,4.42,4.22
1951.0,-2.29,9.4,4.29,4.22
1961.0,-2.03,9.29,4.34,4.22
1964.0,-1.99,9.3,4.19,4.2
1966.0,-1.89,9.31,4.2,4.22
1969.0,-1.78,9.32,4.17,4.2
1971.0,-1.82,9.44,4.09,4.2
1974.0,-1.76,9.45,4.01,4.2
1976.0,-1.74,9.53,3.93,4.22
1979.0,-1.59,9.68,3.97,4.22
1981.0,-1.49,9.82,4.2,4.22
1984.0,-1.37,10.08,4.09,4.22
1986.0,-1.36,10.01,3.57,4.2
1989.0,-1.43,9.96,3.07,4.22
1991.0,-1.5,9.81,2.92,4.22
1994.0,-1.58,9.95,3.32,4.22
1996.0,-1.51,10.41,3.86,4.22
1999.0,-1.64,10.84,3.4,4.22
2001.0,-1.6,10.86,2.89,4.21
2004.0,-1.52,10.98,3.32,4.22
2006.0,-1.38,11.33,3.57,4.22
2009.0,-1.32,11.41,2.99,4.17
2011.0,-1.27,11.08,2.85,4.22
2014.0,-1.13,11.21,3.32,4.22
2016.0,-1.09,11.51,3.46,4.21
2019.0,-0.82,11.79,3.51,4.22
2021.0,-0.62,11.81,3.36,4.22
2024.0,-0.58,11.75,2.94,4.22
2026.0,-0.52,11.62,2.9,4.22
2029.0,-0.54,11.58,3.02,4.22
2031.0,-0.51,11.62,3.03,4.22
2034.0,-0.46,11.54,3.02,4.22
2036.0,-0.42,11.46,2.9,4.2
2046.0,-0.44,11.09,2.45,4.22
2049.0,-0.39,11.06,2.33,4.22
2051.0,-0.45,11.01,2.32,4.22
2054.0,-0.42,10.98,2.23,4.22
2056.0,-0.46,10.97,2.14,4.22
2059.0,-0.48,10.91,1.96,4.22
2061.0,-0.34,10.89,2.01,4.22
2066.0,-0.31,10.74,1.93,4.2
2069.0,-0.38,10.54,1.89,4.22
2071.0,-0.31,10.48,1.72,4.22
2074.0,-0.31,10.46,1.71,4.21
2076.0,-0.31,10.42,1.65,4.23
2079.0,-0.3,10.32,1.65,4.24
2081.0,-0.28,10.26,1.73,4.22
2084.0,-0.3,10.14,1.6,4.22
2086.0,-0.28,10.11,1.62,4.23
2089.0,-0.45,10.09,1.19,4.22
2091.0,-0.41,9.98,1.49,4.22
2094.0,-0.47,9.93,1.54,4.22
2096.0,-0.54,9.86,1.46,4.22
2099.0,-0.46,9.86,1.42,4.22
2101.0,-0.4,9.79,1.44,4.22
2104.0,-0.34,9.82,1.28,4.24
2106.0,-0.36,9.75,1.17,4.22
2109.0,-0.41,9.71,1.07,4.22
2111.0,-0.4,9.66,1.04,4.17
2114.0,-0.51,9.69,0.92,4.22
2116.0,-0.5,9.72,0.99,4.22
2119.0,-0.55,9.8,0.96,4.22
2121.0,-0.5,9.84,0.86,4.22
2124.0,-0.49,9.96,0.71,4.22
2126.0,-0.46,9.95,0.71,4.22
2129.0,-0.48,9.94,0.62,4.21
2131.0,-0.43,9.87,0.61,4.23
2134.0,-0.49,9.87,0.66,4.22
2136.0,-0.47,9.78,0.53,4.2
2139.0,-0.46,9.75,0.49,4.22
2141.0,-0.48,9.73,0.39,4.22
2144.0,-0.57,9.72,0.44,4.22
2146.0,-0.52,9.7,0.34,4.22
2149.0,-0.57,9.64,0.29,4.22
2151.0,-0.71,9.7,0.25,4.22
2161.0,-0.78,9.64,0.27,4.22
2164.0,-0.74,9.61,0.35,4.23
2166.0,-0.71,9.6,0.23,4.22
2169.0,-0.72,9.62,0.27,4.22
2171.0,-0.67,9.6,0.35,4.22
2174.0,-0.73,9.6,0.27,4.22
2176.0,-0.74,9.57,0.37,4.21
2179.0,-0.84,9.62,0.31,4.22
2181.0,-0.71,9.68,0.29,4.22
2184.0,-0.79,9.65,0.34,4.22
2186.0,-0.78,9.64,0.29,4.22
2189.0,-0.85,9.58,0.26,4.22
2191.0,-0.69,9.57,0.4,4.22
2194.0,-0.69,9.52,0.38,4.22
2196.0,-0.64,9.54,0.16,4.22
2199.0,-0.61,9.53,0.33,4.22
2201.0,-0.53,9.48,0.29,4.23
2204.0,-0.61,9.52,0.22,4.22
2206.0,-0.51,9.58,0.38,4.22
2209.0,-0.46,9.64,0.3,4.22
2211.0,-0.51,9.6,0.33,4.22
2213.0,-0.45,9.62,0.35,4.2
2216.0,-0.25,9.64,0.62,4.22
2219.0,-0.34,9.64,0.18,4.22
2221.0,-0.34,9.67,0.17,4.23
2223.0,-0.35,9.69,0.35,4.22
2226.0,-0.31,9.6,0.42,4.2
2228.0,-0.29,9.64,0.37,4.22
2231.0,-0.35,9.65,0.32,4.22
2233.0,-0.27,9.73,0.34,4.22
2236.0,-0.19,9.73,0.26,4.22
2238.0,-0.26,9.7,0.15,4.19
2241.0,-0.28,9.6,0.29,4.2
2243.0,-0.22,9.52,0.33,4.22
2246.0,-0.29,9.45,0.39,4.22
2248.0,-0.24,9.44,0.43,4.22
2251.0,-0.2,9.36,0.44,4.22
2253.0,-0.18,9.3,0.43,4.22
2256.0,-0.2,9.26,0.35,4.22
2266.0,-0.26,9.22,0.54,4.22
2268.0,-0.22,9.18,0.57,4.23
2271.0,-0.34,9.09,0.52,4.22
2273.0,-0.36,9.12,0.58,4.22
2276.0,-0.4,9.08,0.56,4.22
2278.0,-0.44,9.12,0.63,4.22
2281.0,-0.52,9.11,0.63,4.22
2283.0,-0.55,9.02,0.63,4.22
2286.0,-0.6,9.01,0.68,4.22
2288.0,-0.55,8.99,0.93,4.22
2291.0,-0.66,8.91,0.48,4.22
2293.0,-0.73,8.94,0.58,4.21
2296.0,-0.78,8.99,0.58,4.22
2298.0,-0.94,9.05,0.5,4.22
2301.0,-0.99,9.03,0.71,4.22
2303.0,-0.99,9.07,0.76,4.22
2306.0,-1.04,9.14,0.63,4.22
2308.0,-1.09,9.15,0.64,4.21
2311.0,-1.07,9.07,0.63,4.22
2313.0,-1.1,9.01,0.7,4.24
2316.0,-1.1,8.94,0.65,4.22
2318.0,-1.07,8.86,0.76,4.22
2321.0,-1.09,8.84,0.77,4.23
2323.0,-1.01,8.83,0.81,4.22
2326.0,-1.09,8.83,0.83,4.22
2328.0,-1.15,8.84,0.84,4.22
2331.0,-1.22,8.79,0.89,4.21
2333.0,-1.35,8.84,1.0,4.22
2336.0,-1.36,8.88,1.06,4.22
2338.0,-1.5,8.9,1.06,4.21
2341.0,-1.5,8.9,1.13,4.22
2343.0,-1.56,9.0,1.2,4.2
2346.0,-1.49,9.0,1.15,4.22
2348.0,-1.54,9.01,1.25,4.22
2351.0,-1.53,9.13,1.36,4.22
2353.0,-1.51,9.25,1.4,4.22
2356.0,-1.46,9.33,1.41,4.22
2358.0,-1.5,9.46,1.37,4.23
2368.0,-1.43,9.88,1.34,4.22
2371.0,-1.42,9.92,1.37,4.22
2373.0,-1.46,9.93,1.38,4.22
2376.0,-1.44,10.02,1.33,4.22
2378.0,-1.49,10.12,1.28,4.22
2381.0,-1.45,10.1,1.26,4.22
2383.0,-1.54,10.24,1.32,4.2
2386.0,-1.42,10.18,1.53,4.22
2388.0,-1.43,10.26,1.26,4.23
2391.0,-1.44,10.32,1.31,4.22
2393.0,-1.52,10.35,1.34,4.22
2396.0,-1.58,10.41,1.36,4.22
2398.0,-1.47,10.39,1.46,4.22
2401.0,-1.48,10.44,1.51,4.22
2403.0,-1.51,10.49,1.32,4.22
2406.0,-1.49,10.5,1.27,4.22
2408.0,-1.48,10.41,1.23,4.21
2411.0,-1.52,10.42,1.24,4.22
2413.0,-1.54,10.44,1.24,4.23
2416.0,-1.6,10.5,1.23,4.22
2418.0,-1.59,10.52,1.18,4.22
2421.0,-1.61,10.61,1.16,4.22
2423.0,-1.64,10.67,1.03,4.22
2426.0,-1.52,10.68,1.1,4.22
2428.0,-1.43,10.73,1.03,4.22
2431.0,-1.51,10.71,0.99,4.22
2433.0,-1.43,10.66,1.15,4.22
2436.0,-1.37,10.64,1.13,4.22
2446.0,-1.2,10.47,1.11,4.2
2448.0,-1.26,10.49,1.14,4.23
2451.0,-1.26,10.51,1.15,4.22
2453.0,-1.24,10.56,1.08,4.2
2456.0,-1.25,10.59,1.17,4.22
2458.0,-1.32,10.53,1.16,4.22
2461.0,-1.27,10.46,1.1,4.22
2463.0,-1.3,10.53,1.05,4.22
2466.0,-1.28,10.48,1.05,4.2
2468.0,-1.33,10.5,1.06,4.21
2471.0,-1.31,10.48,1.1,4.22
2473.0,-1.34,10.45,1.09,4.22
2476.0,-1.35,10.38,1.04,4.22
2478.0,-1.39,10.33,0.98,4.22
2481.0,-1.48,10.39,0.97,4.22
2483.0,-1.42,10.37,1.19,4.22
2486.0,-1.39,10.2,1.07,4.22
2488.0,-1.51,10.22,1.05,4.23
2490.0,-1.59,10.2,1.0,4.22
2493.0,-1.55,10.21,1.09,4.22
2495.0,-1.63,10.1,1.0,4.22
2498.0,-1.48,10.09,1.07,4.22
2500.0,-1.39,10.0,1.05,4.2
2503.0,-1.43,9.98,0.96,4.2
2505.0,-1.33,9.93,0.89,4.22
2508.0,-1.39,9.88,1.02,4.22
2510.0,-1.36,9.89,1.05,4.22
2520.0,-1.27,10.05,0.94,4.19
2523.0,-1.16,10.13,1.03,4.22
2525.0,-1.08,10.16,0.97,4.22
2528.0,-1.09,10.3,0.92,4.22
2530.0,-1.03,10.38,0.94,4.22
2533.0,-0.95,10.51,0.97,4.22
2535.0,-0.98,10.59,0.79,4.24
2538.0,-0.87,10.62,0.77,4.22
2540.0,-0.93,10.61,0.76,4.22
2543.0,-0.87,10.61,0.61,4.22
2545.0,-0.84,10.52,0.62,4.21
2548.0,-0.78,10.5,0.57,4.2
2550.0,-0.85,10.44,0.53,4.22
2553.0,-0.84,10.46,0.41,4.22
2555.0,-0.64,10.41,0.4,4.22
2558.0,-0.71,10.39,0.48,4.22
2560.0,-0.63,10.29,0.4,4.22
2563.0,-0.57,10.2,0.44,4.22
2565.0,-0.53,10.12,0.42,4.22
2568.0,-0.46,9.96,0.44,4.22
2570.0,-0.45,9.85,0.52,4.22
2573.0,-0.45,9.71,0.45,4.21
2575.0,-0.4,9.55,0.55,4.22
2578.0,-0.39,9.45,0.55,4.22
2580.0,-0.35,9.28,0.56,4.22
2583.0,-0.38,9.17,0.63,4.22
2585.0,-0.31,9.04,0.76,4.22
2588.0,-0.37,8.94,0.73,4.22
2590.0,-0.46,8.77,0.74,4.23
2593.0,-0.49,8.75,0.86,4.22
2603.0,-0.8,8.41,0.97,4.22
2605.0,-0.85,8.29,1.07,4.21
2608.0,-0.97,8.22,1.11,4.22
2610.0,-0.86,8.07,1.19,4.21
2613.0,-0.87,7.97,1.28,4.22
2615.0,-0.9,7.89,1.3,4.22
2618.0,-0.95,7.78,1.33,4.22
2620.0,-0.95,7.64,1.42,4.22
2623.0,-0.97,7.58,1.45,4.17
2625.0,-0.96,7.45,1.41,4.22
2628.0,-1.08,7.46,1.38,4.21
2630.0,-1.01,7.34,1.38,4.22
2633.0,-1.07,7.35,1.42,4.21
2635.0,-1.08,7.22,1.48,4.22
2638.0,-1.05,7.13,1.31,4.22
2640.0,-1.12,7.16,1.33,4.21
2643.0,-1.11,7.03,1.43,4.22
2645.0,-1.1,6.97,1.36,4.22
2648.0,-0.97,7.01,1.38,4.19
2650.0,-0.91,6.94,1.42,4.2
2653.0,-0.96,6.86,1.31,4.22
2655.0,-0.96,6.78,1.25,4.22
2658.0,-1.04,6.79,1.22,4.22
2660.0,-1.19,6.79,1.36,4.22
2663.0,-1.24,6.74,1.37,4.22
2665.0,-1.24,6.71,1.53,4.22
2668.0,-1.32,6.68,1.48,4.22
2670.0,-1.48,6.76,1.46,4.22
2673.0,-1.42,6.83,1.49,4.21
2675.0,-1.53,6.86,1.48,4.22
2678.0,-1.53,6.86,1.65,4.22
2680.0,-1.56,6.9,1.63,4.22
2683.0,-1.58,6.99,1.7,4.22
2685.0,-1.63,7.1,1.76,4.22
2688.0,-1.53,7.17,1.83,4.22
2690.0,-1.51,7.31,1.89,4.22
2693.0,-1.48,7.32,1.93,4.22
2695.0,-1.43,7.38,1.95,4.22
2698.0,-1.39,7.4,2.01,4.21
2708.0,-1.51,7.52,2.0,4.22
2710.0,-1.48,7.62,2.06,4.22
2713.0,-1.5,7.65,2.08,4.22
2715.0,-1.49,7.53,2.17,4.22
2718.0,-1.56,7.62,2.16,4.22
2720.0,-1.5,7.64,2.07,4.22
2723.0,-1.47,7.72,2.09,4.22
2725.0,-1.5,7.78,2.14,4.17
2728.0,-1.51,7.79,2.13,4.22
2730.0,-1.48,7.8,2.11,4.22
2733.0,-1.41,7.85,2.16,4.22
2735.0,-1.47,7.92,2.04,4.22
2738.0,-1.36,7.9,2.11,4.23
2740.0,-1.36,7.94,2.12,4.22
2743.0,-1.34,7.98,2.16,4.22
2745.0,-1.21,8.07,2.09,4.22
2748.0,-1.22,8.05,2.21,4.22
2750.0,-1.23,7.99,2.2,4.22
2753.0,-1.21,8.07,2.18,4.22
2755.0,-1.2,8.08,2.21,4.22
2758.0,-1.08,7.97,2.28,4.22
2760.0,-1.08,8.01,2.28,4.2
2763.0,-1.03,7.95,2.3,4.22
2765.0,-1.01,7.99,2.39,4.2
2768.0,-1.13,7.98,2.41,4.22
2770.0,-1.17,8.04,2.41,4.22
2773.0,-1.12,8.09,2.39,4.22
2775.0,-1.14,8.12,2.44,4.22
2777.0,-1.23,8.16,2.5,4.22
2780.0,-1.26,8.2,2.53,4.22
2782.0,-1.26,8.3,2.57,4.22
2785.0,-1.4,8.33,2.68,4.22
2787.0,-1.38,8.41,2.72,4.22
2790.0,-1.59,8.52,2.77,4.22
2792.0,-1.71,8.64,2.74,4.22
2795.0,-1.97,8.81,2.63,4.21
2797.0,-2.22,8.9,2.52,4.22
2800.0,-2.47,9.06,2.48,4.22
2810.0,-3.07,9.52,2.24,4.22
2812.0,-3.03,9.62,2.25,4.22
2815.0,-3.08,9.62,2.27,4.22
2817.0,-3.03,9.65,2.27,4.22
2820.0,-3.01,9.68,2.25,4.22
2822.0,-2.93,9.66,2.23,4.22
2825.0,-2.85,9.57,2.28,4.22
2827.0,-2.84,9.55,2.34,4.17
2830.0,-2.75,9.58,2.3,4.22
2832.0,-2.62,9.49,2.23,4.21
2835.0,-2.59,9.42,2.3,4.22
2837.0,-2.55,9.36,2.28,4.22
2840.0,-2.38,9.31,2.39,4.23
2842.0,-2.27,9.17,2.46,4.22
2845.0,-2.07,9.05,2.44,4.22
2847.0,-2.0,8.99,2.54,4.22
2850.0,-1.79,8.9,2.63,4.2
2852.0,-1.75,8.8,2.64,4.22
2855.0,-1.7,8.73,2.64,4.22
2857.0,-1.67,8.72,2.73,4.22
2860.0,-1.65,8.69,2.75,4.22
2862.0,-1.68,8.72,2.77,4.22
2865.0,-1.59,8.66,2.79,4.22
2867.0,-1.69,8.73,2.73,4.22
2870.0,-1.68,8.63,2.77,4.22
2872.0,-1.73,8.69,2.83,4.22
2875.0,-1.83,8.67,2.76,4.22
2877.0,-1.85,8.67,2.81,4.22
2880.0,-1.99,8.79,2.88,4.22
2882.0,-2.13,8.89,2.84,4.22
2885.0,-2.21,8.91,2.85,4.22
2887.0,-2.4,9.06,2.88,4.21
2890.0,-2.51,9.12,2.99,4.22
2892.0,-2.53,9.2,3.06,4.22
2895.0,-2.61,9.28,2.97,4.22
2897.0,-2.61,9.44,2.85,4.22
2900.0,-2.79,9.51,2.75,4.22
2902.0,-2.82,9.57,2.67,4.22
2912.0,-2.85,9.83,1.84,4.21
2915.0,-2.69,9.92,2.21,4.22
2917.0,-2.72,9.87,2.32,4.2
2920.0,-2.8,9.79,2.21,4.22
2922.0,-2.81,9.81,2.23,4.2
2925.0,-2.81,9.73,2.21,4.22
2927.0,-2.76,9.66,2.23,4.24
2930.0,-2.79,9.61,2.24,4.17
2932.0,-2.7,9.4,2.25,4.22
2935.0,-2.68,9.26,2.23,4.22
2937.0,-2.66,9.2,2.36,4.21
2940.0,-2.55,9.03,2.53,4.22
2942.0,-2.53,8.91,2.62,4.22
2945.0,-2.51,8.71,2.72,4.22
2947.0,-2.63,8.64,2.89,4.22
2950.0,-2.71,8.66,2.85,4.23
2952.0,-2.85,8.62,2.97,4.21
2955.0,-2.97,8.57,3.0,4.22
2957.0,-3.14,8.58,3.0,4.2
2960.0,-3.2,8.6,3.05,4.22
2962.0,-3.25,8.62,2.97,4.22
2965.0,-3.34,8.53,2.93,4.22
2967.0,-3.42,8.6,2.97,4.2
2970.0,-3.4,8.56,2.88,4.22
2972.0,-3.44,8.62,2.87,4.21
2975.0,-3.48,8.58,2.84,4.22
2977.0,-3.48,8.56,2.79,4.22
2980.0,-3.54,8.53,2.81,4.22
2982.0,-3.51,8.55,2.64,4.22
2985.0,-3.58,8.52,2.45,4.22
2987.0,-3.49,8.51,2.42,4.22
2990.0,-3.42,8.48,2.42,4.21
2992.0,-3.44,8.36,2.34,4.22
2995.0,-3.36,8.34,2.41,4.22
2997.0,-3.12,8.21,2.39,4.22
3000.0,-3.14,8.12,2.31,4.22
3002.0,-3.01,8.05,2.38,4.22
3005.0,-2.9,7.91,2.42,4.22
3007.0,-2.82,7.72,2.6,4.22
3017.0,-2.63,7.23,3.02,4.22
3020.0,-2.63,7.13,3.05,4.22
3022.0,-2.6,6.96,3.12,4.22
3025.0,-2.62,6.94,3.08,4.22
3027.0,-2.69,6.79,3.19,4.22
3030.0,-2.77,6.68,3.38,4.2
3032.0,-2.97,6.78,3.46,4.17
3034.0,-3.08,6.79,3.47,4.22
3037.0,-3.35,6.84,3.46,4.22
3040.0,-3.55,6.81,3.52,4.22
3042.0,-3.65,6.97,3.52,4.22
3045.0,-3.68,6.98,3.54,4.22
3047.0,-3.79,7.02,3.46,4.22
3049.0,-3.86,6.92,3.33,4.22
3052.0,-3.87,7.02,3.29,4.21
3054.0,-3.94,7.08,3.21,4.23
3057.0,-3.96,7.13,3.19,4.22
3059.0,-4.0,7.27,3.06,4.2
3062.0,-4.01,7.26,3.08,4.22
3064.0,-4.05,7.31,3.02,4.21
3067.0,-4.02,7.36,3.12,4.22
3069.0,-4.05,7.41,3.01,4.22
3072.0,-4.11,7.39,3.06,4.22
3074.0,-4.1,7.38,3.21,4.22
3077.0,-4.12,7.33,3.26,4.22
3079.0,-4.19,7.35,3.41,4.22
3082.0,-4.16,7.4,3.52,4.22
3084.0,-4.22,7.44,3.71,4.22
3087.0,-4.25,7.37,3.87,4.22
3089.0,-4.31,7.39,3.94,4.22
3092.0,-4.4,7.47,4.13,4.23
3094.0,-4.53,7.58,4.34,4.21
3097.0,-4.61,7.73,4.44,4.22
3099.0,-4.69,7.76,4.5,4.22
3102.0,-4.81,7.88,4.45,4.23
3104.0,-4.8,7.94,4.51,4.22
3107.0,-4.79,8.09,4.43,4.22
3109.0,-4.68,8.15,4.43,4.23
3119.0,-4.39,8.19,3.98,4.22
3122.0,-4.41,8.16,3.81,4.21
3124.0,-4.42,8.24,3.64,4.22
3127.0,-4.4,8.26,3.62,4.22
3129.0,-4.39,8.27,3.55,4.22
3132.0,-4.38,8.24,3.5,4.21
3134.0,-4.31,8.28,3.41,4.17
3137.0,-4.23,8.26,3.31,4.22
3139.0,-4.17,8.24,3.2,4.2
3142.0,-4.09,8.17,3.12,4.22
3144.0,-4.06,8.27,3.19,4.22
3147.0,-4.04,8.19,3.14,4.22
3149.0,-4.11,8.16,3.29,4.21
3152.0,-4.28,8.16,3.32,4.21
3154.0,-4.39,8.2,3.31,4.22
3157.0,-4.57,8.16,3.36,4.2
3159.0,-4.76,8.26,3.49,4.22
3162.0,-4.89,8.27,3.53,4.2
3164.0,-4.92,8.36,3.63,4.22
3167.0,-5.02,8.34,3.61,4.22
3169.0,-5.07,8.43,3.65,4.22
3172.0,-5.11,8.45,3.75,4.22
3174.0,-5.17,8.53,3.72,4.22
3177.0,-5.29,8.63,3.86,4.23
3179.0,-5.42,8.76,3.8,4.22
3182.0,-5.54,8.77,3.82,4.22
3184.0,-5.74,8.88,3.86,4.22
3187.0,-5.81,8.99,3.96,4.22
3189.0,-5.98,9.1,3.97,4.22
3192.0,-5.82,9.15,3.95,4.22
3194.0,-5.74,9.16,3.89,4.22
3197.0,-5.63,9.2,3.81,4.22
3199.0,-5.46,9.18,3.78,4.22
3202.0,-5.34,9.24,3.84,4.22
3204.0,-5.24,9.28,3.8,4.22
3207.0,-5.19,9.3,3.89,4.22
3209.0,-5.14,9.33,3.85,4.23
3212.0,-5.09,9.37,3.78,4.22
3222.0,-5.21,9.35,3.81,4.22
3224.0,-5.17,9.33,3.94,4.22
3227.0,-5.31,9.38,4.07,4.22
3229.0,-5.34,9.3,4.15,4.22
3232.0,-5.51,9.41,4.29,4.22
3234.0,-5.62,9.44,4.36,4.22
3237.0,-5.8,9.57,4.4,4.17
3239.0,-6.0,9.7,4.41,4.21
3242.0,-6.08,9.75,4.59,4.22
3244.0,-6.31,9.77,4.61,4.22
3247.0,-6.42,9.81,4.66,4.2
3249.0,-6.58,9.81,4.77,4.22
3252.0,-6.66,9.84,4.79,4.21
3254.0,-6.73,9.76,4.84,4.22
3257.0,-6.76,9.75,5.03,4.22
3259.0,-6.75,9.78,5.09,4.22
3262.0,-6.85,9.73,5.22,4.22
3264.0,-6.81,9.62,5.38,4.2
3267.0,-6.86,9.54,5.53,4.22
3269.0,-6.88,9.37,5.73,4.22
3272.0,-6.8,9.27,5.81,4.21
3274.0,-6.87,9.17,5.81,4.22
3277.0,-6.87,8.94,5.87,4.22
3279.0,-6.87,8.9,5.82,4.22
3282.0,-6.82,8.64,5.71,4.22
3284.0,-6.87,8.48,5.57,4.2
3287.0,-6.79,8.28,5.71,4.22
3289.0,-6.76,8.21,5.49,4.22
3292.0,-6.69,8.03,5.42,4.22
3294.0,-6.69,7.78,5.29,4.21
3297.0,-6.64,7.72,5.23,4.22
3299.0,-6.58,7.64,5.17,4.22
3302.0,-6.49,7.56,5.09,4.21
3304.0,-6.38,7.51,5.04,4.22
3307.0,-6.32,7.34,4.87,4.22
3309.0,-6.25,7.32,4.7,4.22
3312.0,-6.27,7.29,4.64,4.21
3314.0,-6.2,7.21,4.64,4.22
3324.0,-6.07,7.01,4.56,4.22
3326.0,-6.13,6.99,4.63,4.22
3329.0,-6.29,7.04,4.55,4.22
3331.0,-6.4,7.01,4.46,4.24
3334.0,-6.44,7.01,4.5,4.22
3336.0,-6.53,6.95,4.39,4.22
3339.0,-6.65,6.84,4.28,4.17
3341.0,-6.79,6.87,4.03,4.22
3344.0,-6.88,6.79,4.04,4.22
3346.0,-7.04,6.73,3.9,4.23
3349.0,-7.07,6.81,4.0,4.22
3351.0,-7.16,6.69,3.83,4.22
3354.0,-7.23,6.8,3.88,4.22
3356.0,-7.41,6.77,3.86,4.22
3359.0,-7.46,6.81,3.83,4.22
3361.0,-7.55,6.77,3.84,4.22
3364.0,-7.72,6.81,3.87,4.22
3366.0,-7.75,6.77,3.88,4.19
3369.0,-7.85,6.75,3.99,4.22
3371.0,-7.88,6.68,4.01,4.2
3374.0,-7.84,6.56,4.01,4.22
3376.0,-7.86,6.63,3.99,4.22
3379.0,-7.83,6.54,4.05,4.22
3381.0,-7.77,6.56,4.16,4.22
3384.0,-7.75,6.53,4.34,4.22
3386.0,-7.65,6.56,4.58,4.22
3389.0,-7.65,6.57,4.67,4.21
3391.0,-7.73,6.57,4.79,4.2
3394.0,-7.72,6.65,4.91,4.2
3396.0,-7.72,6.63,4.96,4.22
3399.0,-7.76,6.79,5.09,4.22
3401.0,-7.81,6.68,5.12,4.22
3404.0,-7.78,6.74,5.21,4.21
3407.0,-7.66,6.72,5.14,4.22
3409.0,-7.61,6.67,5.08,4.2
3411.0,-7.47,6.68,5.05,4.22
3414.0,-7.34,6.74,5.07,4.22
3416.0,-7.31,6.7,5.08,4.22
3419.0,-7.13,6.64,5.17,4.22
3429.0,-6.89,6.6,5.4,4.22
3431.0,-6.87,6.67,5.5,4.22
3434.0,-6.76,6.49,5.7,4.22
3436.0,-6.76,6.48,5.71,4.22
3439.0,-6.69,6.48,5.81,4.22
3441.0,-6.61,6.38,5.75,4.17
