1626, 0.11, 0.02, 9.97, 3.62
1629, 0.08, 0.03, 9.96, 3.63
1631, 0.08, -0.06, 9.89, 3.63
1634, 0.06, -0.02, 9.93, 3.63
1636, 0.04, 0.00, 9.92, 3.63
1639, 0.06, -0.01, 9.95, 3.62
1641, 0.03, 0.02, 9.92, 3.62
1644, 0.08, -0.00, 9.93, 3.63
1646, 0.06, -0.01, 9.84, 3.63
1649, 0.10, 0.00, 9.92, 3.65
1651, 0.10, -0.03, 9.89, 3.63
1654, 0.07, 0.01, 9.93, 3.63
1656, 0.09, 0.05, 9.81, 3.63
1659, 0.06, -0.02, 9.92, 3.63
1661, 0.10, 0.01, 9.92, 3.63
1664, -0.05, 0.00, 9.87, 3.63
1666, 0.06, -0.02, 9.96, 3.65
1669, 0.05, 0.00, 9.97, 3.63
1671, 0.05, -0.00, 9.94, 3.65
1674, -0.01, -0.01, 9.83, 3.63
1676, 0.07, 0.05, 9.89, 3.63
1679, 0.01, -0.02, 9.91, 3.60
1681, 0.11, -0.01, 9.88, 3.63
1684, 0.12, -0.01, 9.87, 3.65
1686, 0.09, 0.03, 9.89, 3.63
1689, 0.08, 0.01, 9.89, 3.63
1691, 0.09, -0.00, 9.86, 3.65
1694, 0.08, -0.01, 9.88, 3.63
1696, 0.12, 0.03, 9.94, 3.63
1699, 0.06, 0.03, 9.93, 3.63
1701, 0.10, 0.01, 9.95, 3.63
1704, 0.09, 0.06, 9.86, 3.62
1706, 0.10, 0.01, 9.96, 3.62
1709, 0.11, -0.03, 9.91, 3.62
1711, 0.11, -0.01, 9.89, 3.63
1714, 0.07, 0.00, 9.89, 3.63
1716, 0.08, 0.01, 9.89, 3.63
1719, 0.04, -0.03, 9.98, 3.63
1721, 0.03, -0.01, 9.95, 3.63
1724, 0.04, -0.03, 9.99, 3.63
1734, 0.05, -0.04, 9.92, 3.63
1736, 0.05, -0.09, 9.91, 3.63
1738, 0.15, 0.03, 9.83, 3.65
1741, 0.08, -0.03, 9.94, 3.62
1744, 0.08, 0.03, 9.96, 3.63
1746, 0.04, -0.04, 9.88, 3.65
1748, 0.09, 0.02, 9.88, 3.63
1751, 0.09, -0.03, 9.89, 3.63
1753, 0.06, -0.06, 9.92, 3.62
1756, 0.04, -0.04, 9.95, 3.63
1758, 0.03, 0.00, 9.95, 3.63
1761, 0.05, -0.01, 9.95, 3.65
1763, 0.08, 0.02, 9.92, 3.63
1766, 0.13, 0.00, 9.91, 3.65
1768, 0.03, -0.03, 9.92, 3.63
1771, 0.03, 0.01, 9.93, 3.63
1773, 0.03, 0.01, 9.97, 3.63
1776, 0.06, -0.03, 9.92, 3.63
1778, 0.07, -0.02, 9.97, 3.63
1781, 0.09, 0.01, 9.94, 3.61
1783, 0.05, -0.04, 9.90, 3.63
1786, 0.03, 0.03, 9.86, 3.62
1788, 0.12, -0.05, 9.93, 3.62
1791, 0.03, 0.03, 9.87, 3.63
1793, 0.10, -0.01, 9.90, 3.65
1796, 0.07, -0.01, 9.92, 3.63
1798, 0.11, -0.00, 9.99, 3.63
1801, 0.08, -0.02, 9.97, 3.63
1803, 0.01, 0.03, 9.93, 3.63
1806, 0.04, 0.00, 9.91, 3.62
1808, 0.05, -0.01, 9.93, 3.63
1811, 0.13, -0.02, 9.92, 3.63
1813, 0.09, -0.05, 9.87, 3.63
1816, 0.01, 0.04, 9.88, 3.63
1818, 0.06, -0.03, 10.00, 3.63
1821, 0.14, 0.00, 9.93, 3.63
1823, 0.14, 0.01, 9.96, 3.63
1826, 0.11, -0.01, 9.94, 3.63
1828, 0.12, 0.02, 9.88, 3.65
1831, 0.01, -0.01, 9.93, 3.63
1833, 0.13, -0.06, 9.85, 3.63
1836, 0.08, 0.04, 9.87, 3.63
1838, 0.01, 0.01, 9.95, 3.65
1841, 0.10, 0.01, 9.95, 3.63
1843, 0.15, 0.03, 9.95, 3.63
1846, 0.05, 0.01, 9.91, 3.63
1848, 0.05, 0.03, 9.94, 3.62
1851, 0.04, 0.04, 9.91, 3.62
1853, 0.00, 0.01, 9.91, 3.63
1856, 0.09, -0.06, 9.93, 3.63
1866, 0.03, 0.02, 9.93, 3.63
1868, 0.05, 0.01, 9.90, 3.63
1871, 0.06, 0.03, 9.96, 3.63
1873, 0.05, 0.00, 9.93, 3.63
1876, 0.07, -0.03, 9.90, 3.63
1878, 0.03, -0.02, 9.86, 3.65
1881, 0.10, 0.01, 9.90, 3.63
1883, 0.08, 0.03, 9.92, 3.61
1886, 0.08, 0.04, 9.87, 3.63
1888, 0.10, -0.04, 9.91, 3.63
1891, 0.09, 0.00, 9.97, 3.63
1893, 0.10, -0.01, 9.97, 3.65
1896, 0.02, 0.01, 9.87, 3.63
1898, 0.10, -0.00, 9.97, 3.63
1901, 0.13, -0.04, 9.98, 3.63
1903, 0.06, -0.00, 9.92, 3.63
1906, 0.09, -0.06, 9.92, 3.65
1908, 0.04, -0.00, 9.99, 3.62
1911, 0.04, 0.04, 9.85, 3.63
1913, 0.15, -0.06, 9.93, 3.63
1916, 0.10, 0.08, 9.89, 3.63
1918, 0.07, -0.06, 9.91, 3.63
1921, 0.09, 0.08, 9.97, 3.63
1923, 0.04, -0.03, 9.81, 3.63
1926, 0.02, 0.01, 9.97, 3.63
1928, 0.11, -0.04, 9.80, 3.63
1931, 0.08, 0.03, 9.91, 3.63
1933, 0.08, 0.02, 9.93, 3.62
1936, 0.01, 0.05, 9.89, 3.63
1938, 0.11, -0.00, 9.87, 3.63
1941, 0.11, 0.00, 10.06, 3.63
1943, 0.02, 0.02, 9.89, 3.63
1946, 0.08, 0.00, 9.95, 3.65
1948, 0.07, 0.03, 9.98, 3.63
1951, 0.11, -0.02, 9.95, 3.63
1953, 0.06, -0.04, 9.86, 3.63
1956, 0.05, -0.05, 9.94, 3.63
1958, 0.08, -0.05, 9.90, 3.62
1961, 0.11, -0.03, 10.03, 3.66
1963, 0.12, -0.02, 9.98, 3.62
1966, 0.03, -0.07, 9.84, 3.63
1968, 0.06, 0.01, 9.91, 3.63
1978, -0.00, -0.00, 9.81, 3.62
1981, 0.00, 0.03, 9.96, 3.63
1983, 0.03, -0.03, 9.86, 3.63
1986, 0.08, -0.00, 9.95, 3.60
1988, 0.18, -0.02, 9.91, 3.62
1991, 0.02, -0.00, 9.92, 3.63
1993, 0.07, -0.02, 9.97, 3.63
1996, 0.06, 0.00, 9.95, 3.63
1998, 0.07, 0.02, 9.92, 3.62
2001, 0.05, 0.00, 9.92, 3.63
2003, 0.10, -0.00, 9.92, 3.63
2006, 0.08, -0.04, 9.93, 3.63
2008, 0.06, 0.03, 9.93, 3.62
2011, 0.08, -0.15, 9.93, 3.61
2013, 0.10, -0.01, 9.93, 3.60
2016, 0.09, -0.01, 9.91, 3.63
2018, 0.05, 0.02, 9.91, 3.63
2021, 0.02, 0.04, 9.91, 3.63
2023, 0.05, 0.02, 10.02, 3.63
2026, 0.10, -0.03, 9.96, 3.62
2028, 0.05, -0.01, 9.91, 3.63
2031, 0.12, -0.01, 9.95, 3.63
2033, 0.04, 0.00, 9.92, 3.63
2036, 0.06, -0.03, 9.93, 3.63
2038, 0.03, -0.04, 9.88, 3.62
2041, 0.11, -0.01, 9.90, 3.62
2043, 0.10, 0.01, 9.93, 3.63
2046, -0.01, -0.07, 9.94, 3.63
2048, 0.10, 0.05, 9.96, 3.63
2051, 0.08, 0.02, 9.93, 3.65
2053, 0.10, 0.01, 9.93, 3.63
2056, 0.10, -0.01, 9.83, 3.63
2058, 0.10, -0.02, 9.92, 3.63
2061, 0.11, -0.10, 9.88, 3.63
2063, 0.03, 0.02, 9.96, 3.63
2066, 0.09, -0.09, 9.91, 3.63
0, -100.00, -100.00, -100.00, -100.00
