Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1727.0,-3.46,5.55,7.9,4.24
1730.0,-3.4,5.49,7.92,4.23
1732.0,-3.38,5.4,7.9,4.22
1735.0,-3.46,5.38,7.91,4.23
1737.0,-3.37,5.31,7.9,4.19
1740.0,-3.38,5.3,7.84,4.22
1742.0,-3.44,5.27,7.85,4.24
1745.0,-3.58,5.31,7.85,4.24
1755.0,-3.73,5.27,7.96,4.25
1757.0,-3.66,5.25,7.86,4.23
1760.0,-3.68,5.25,7.8,4.24
1762.0,-3.61,5.25,7.93,4.24
1765.0,-3.59,5.26,7.9,4.24
1767.0,-3.53,5.25,7.96,4.25
1770.0,-3.57,5.24,7.98,4.24
1772.0,-3.58,5.2,8.0,4.23
1775.0,-3.6,5.2,8.01,4.21
1777.0,-3.51,5.22,8.04,4.24
1780.0,-3.49,5.23,8.06,4.23
1782.0,-3.45,5.21,8.03,4.22
1785.0,-3.41,5.13,7.95,4.23
1787.0,-3.33,5.12,7.9,4.24
1790.0,-3.3,5.09,7.94,4.22
1792.0,-3.34,5.02,7.89,4.23
1795.0,-3.22,4.87,7.91,4.24
1797.0,-3.21,4.86,7.8,4.24
1800.0,-3.06,4.78,7.85,4.23
1802.0,-2.97,4.65,7.66,4.22
1805.0,-2.83,4.56,7.63,4.25
1807.0,-2.71,4.53,7.56,4.24
1810.0,-2.59,4.38,7.66,4.25
1812.0,-2.55,4.27,7.72,4.23
1815.0,-2.37,4.24,7.86,4.22
1817.0,-2.44,4.15,8.03,4.24
1820.0,-2.45,4.13,8.18,4.19
1822.0,-2.57,4.16,8.28,4.22
1825.0,-2.64,4.19,8.36,4.24
1827.0,-2.6,4.19,8.41,4.24
1830.0,-2.57,4.24,8.4,4.24
1832.0,-2.54,4.27,8.44,4.24
1835.0,-2.54,4.18,8.38,4.23
1837.0,-2.46,4.24,8.4,4.24
1840.0,-2.44,4.22,8.43,4.25
1842.0,-2.42,4.24,8.34,4.24
1845.0,-2.39,4.22,8.25,4.24
1847.0,-2.39,4.22,8.26,4.25
1857.0,-2.42,4.23,8.03,4.24
1860.0,-2.29,4.18,8.04,4.24
1862.0,-2.3,4.11,8.11,4.24
1865.0,-2.26,4.05,8.16,4.25
1867.0,-2.32,4.0,8.25,4.22
1870.0,-2.34,4.0,8.36,4.24
1872.0,-2.34,4.02,8.54,4.25
1875.0,-2.34,4.04,8.59,4.23
1877.0,-2.37,4.02,8.64,4.2
1880.0,-2.3,3.99,8.61,4.24
1882.0,-2.29,3.96,8.52,4.24
1885.0,-2.17,3.95,8.44,4.25
1887.0,-2.22,3.92,8.45,4.24
1890.0,-2.13,3.85,8.42,4.24
1892.0,-2.22,3.8,8.38,4.25
1895.0,-2.15,3.75,8.35,4.24
1897.0,-2.22,3.71,8.37,4.25
1900.0,-2.22,3.63,8.45,4.24
1902.0,-2.22,3.56,8.49,4.22
1905.0,-2.26,3.52,8.57,4.22
1907.0,-2.24,3.4,8.77,4.24
1910.0,-2.25,3.46,8.79,4.25
1912.0,-2.24,3.44,8.75,4.23
1914.0,-2.19,3.46,8.7,4.21
1917.0,-2.28,3.4,8.68,4.23
1920.0,-2.25,3.4,8.71,4.24
1922.0,-2.36,3.34,8.69,4.24
1924.0,-2.46,3.37,8.72,4.23
1927.0,-2.41,3.29,8.78,4.24
1929.0,-2.47,3.28,8.84,4.2
1932.0,-2.52,3.25,8.57,4.23
1934.0,-2.53,3.28,8.53,4.24
1937.0,-2.61,3.18,8.57,4.22
1952.0,-2.95,2.86,9.13,4.22
1954.0,-3.07,2.87,9.3,4.24
1957.0,-3.23,2.9,9.44,4.24
1959.0,-3.33,2.83,9.74,4.25
1962.0,-3.32,3.0,9.98,4.24
1964.0,-3.32,3.11,9.81,4.22
1967.0,-3.34,2.93,9.8,4.24
1969.0,-3.36,2.62,9.96,4.23
1972.0,-3.31,2.51,10.19,4.23
1974.0,-3.27,2.46,10.81,4.25
1977.0,-3.33,2.56,11.16,4.23
1979.0,-3.49,2.66,11.29,4.19
1982.0,-3.68,2.71,11.71,4.23
1984.0,-3.85,2.59,12.06,4.23
1987.0,-3.99,2.68,11.92,4.25
1989.0,-4.11,2.76,11.99,4.24
1992.0,-3.97,2.83,12.12,4.24
1994.0,-3.92,2.82,11.84,4.23
1997.0,-3.73,3.16,11.94,4.25
1999.0,-3.69,3.02,11.94,4.24
2002.0,-3.56,3.11,11.92,4.24
2004.0,-3.32,3.25,11.79,4.21
2007.0,-3.31,3.16,11.63,4.22
2009.0,-3.28,3.05,11.43,4.23
2012.0,-3.21,3.02,11.37,4.25
2014.0,-3.11,3.06,11.26,4.24
2024.0,-2.22,2.46,10.11,4.23
2027.0,-2.05,2.24,9.97,4.24
2029.0,-1.79,2.05,9.69,4.22
2032.0,-1.6,1.83,9.3,4.24
2034.0,-1.56,1.67,9.12,4.23
2037.0,-1.57,1.62,8.95,4.22
2039.0,-1.52,1.64,8.75,4.24
2042.0,-1.54,1.7,8.45,4.24
2044.0,-1.47,1.77,8.39,4.22
2047.0,-1.38,1.73,8.09,4.23
2049.0,-1.36,1.66,7.82,4.24
2052.0,-1.23,1.55,7.8,4.22
2054.0,-1.01,1.36,7.7,4.25
2057.0,-0.82,1.14,7.12,4.24
2059.0,-0.67,0.95,6.77,4.24
2062.0,-0.69,0.72,6.62,4.24
2064.0,-0.71,0.6,6.55,4.24
2067.0,-0.8,0.5,6.47,4.23
2069.0,-0.84,0.58,6.32,4.24
2072.0,-0.89,0.48,6.14,4.23
2074.0,-1.02,0.54,5.89,4.24
2077.0,-1.19,0.53,5.73,4.24
2079.0,-1.21,0.44,5.57,4.23
2082.0,-1.3,0.41,5.51,4.19
2084.0,-1.38,0.25,5.37,4.25
2087.0,-1.29,0.11,5.33,4.23
2089.0,-1.31,0.07,5.28,4.24
2092.0,-1.3,0.03,5.32,4.23
2094.0,-1.32,0.01,5.36,4.24
2097.0,-1.37,-0.09,5.42,4.24
2099.0,-1.49,-0.08,5.62,4.24
2102.0,-1.59,-0.1,5.88,4.23
2104.0,-1.75,-0.14,6.11,4.24
2107.0,-1.82,-0.18,6.42,4.22
2109.0,-2.0,-0.23,6.76,4.24
2112.0,-2.22,-0.22,7.15,4.24
2122.0,-3.02,0.06,9.61,4.24
2124.0,-3.2,0.24,10.17,4.25
2127.0,-3.35,0.32,10.77,4.24
2129.0,-3.45,0.41,11.17,4.25
2132.0,-3.68,0.44,11.49,4.24
2134.0,-3.75,0.31,12.26,4.22
2137.0,-4.06,0.25,12.59,4.24
2139.0,-4.2,0.31,13.07,4.23
2142.0,-4.37,0.36,13.4,4.24
2144.0,-4.55,0.38,13.52,4.25
2147.0,-4.84,0.48,13.69,4.24
2149.0,-4.93,0.66,13.62,4.24
2152.0,-5.08,0.84,13.55,4.24
2154.0,-5.16,1.01,13.53,4.22
2157.0,-5.15,1.19,13.41,4.25
2159.0,-5.27,1.23,13.16,4.24
2162.0,-5.29,1.37,13.01,4.24
2164.0,-5.32,1.34,12.64,4.24
2167.0,-5.42,1.37,11.67,4.22
2169.0,-5.27,1.49,12.91,4.24
2172.0,-5.23,1.59,11.8,4.25
2174.0,-5.25,1.56,11.62,4.24
2177.0,-5.35,1.7,11.3,4.24
2179.0,-5.34,1.84,11.12,4.23
2182.0,-5.38,1.91,10.82,4.24
2184.0,-5.38,2.11,10.63,4.2
2187.0,-5.32,2.2,10.29,4.24
2197.0,-4.66,2.02,9.39,4.24
2199.0,-4.37,1.96,9.24,4.24
2202.0,-4.22,1.88,9.03,4.25
2204.0,-4.03,1.78,8.87,4.24
2207.0,-3.82,1.81,8.86,4.22
2209.0,-3.63,1.78,8.8,4.22
2212.0,-3.4,1.82,8.66,4.22
2214.0,-3.33,1.77,8.53,4.22
2217.0,-3.22,1.86,8.63,4.23
2219.0,-3.1,1.79,8.57,4.22
2222.0,-2.83,1.8,8.44,4.24
2224.0,-2.62,1.8,8.27,4.24
2227.0,-2.47,1.79,8.03,4.24
2229.0,-2.4,1.82,7.95,4.24
2232.0,-2.54,1.91,7.94,4.22
2234.0,-2.63,1.91,7.85,4.23
2237.0,-2.71,2.0,7.82,4.23
2239.0,-3.0,2.06,7.74,4.23
2242.0,-3.13,2.15,7.73,4.22
2244.0,-3.21,2.16,7.77,4.23
2247.0,-3.49,2.25,7.91,4.23
2249.0,-3.59,2.15,7.91,4.23
2252.0,-3.73,2.21,7.96,4.24
2254.0,-3.89,2.21,7.86,4.22
2257.0,-3.93,2.2,7.77,4.23
2259.0,-4.15,2.22,7.81,4.24
2262.0,-4.27,2.35,7.85,4.24
2264.0,-4.57,2.39,8.01,4.22
2267.0,-4.53,2.47,8.04,4.23
2269.0,-4.88,2.36,7.93,4.24
2272.0,-4.81,2.4,8.46,4.23
2274.0,-4.79,2.57,8.64,4.23
2277.0,-4.76,2.61,8.61,4.24
2279.0,-4.6,2.58,8.67,4.24
2282.0,-4.55,2.62,8.72,4.24
2284.0,-4.48,2.62,9.21,4.24
2287.0,-4.19,2.37,8.92,4.22
2289.0,-3.99,2.37,8.8,4.22
2299.0,-3.23,1.78,8.97,4.25
2302.0,-3.13,1.72,8.88,4.23
2304.0,-3.22,1.61,8.87,4.24
2307.0,-3.22,1.56,9.11,4.24
2309.0,-3.2,1.56,8.95,4.24
2312.0,-3.19,1.4,8.93,4.23
2314.0,-3.11,1.35,9.01,4.24
2317.0,-3.13,1.39,8.95,4.24
2319.0,-3.14,1.38,8.81,4.22
2322.0,-3.14,1.36,8.77,4.24
2324.0,-3.22,1.34,8.73,4.25
2327.0,-3.16,1.43,8.8,4.24
2329.0,-3.16,1.35,9.12,4.24
2332.0,-3.37,1.54,8.42,4.24
2334.0,-3.42,1.63,8.4,4.23
2337.0,-3.59,1.67,8.43,4.24
2339.0,-3.77,1.64,8.59,4.24
2342.0,-3.83,1.54,8.73,4.22
2344.0,-3.92,1.63,8.68,4.25
2347.0,-3.95,1.68,8.56,4.25
2349.0,-3.86,1.69,8.69,4.24
2352.0,-3.79,1.71,8.76,4.24
2354.0,-3.62,1.73,8.91,4.22
2357.0,-3.49,1.78,8.93,4.24
2359.0,-3.46,1.72,8.77,4.23
2362.0,-3.35,1.69,8.82,4.25
2364.0,-3.19,1.58,9.01,4.27
2367.0,-3.11,1.58,9.03,4.23
2369.0,-3.02,1.53,8.88,4.23
2372.0,-2.87,1.53,8.55,4.24
2374.0,-2.75,1.49,8.29,4.22
2377.0,-2.53,1.35,8.48,4.25
2379.0,-2.51,1.32,8.63,4.22
2382.0,-2.44,1.25,8.68,4.24
2384.0,-2.37,1.18,8.73,4.24
2387.0,-2.24,1.09,8.73,4.24
2389.0,-2.18,0.97,8.77,4.2
2392.0,-2.1,0.85,8.8,4.24
2394.0,-2.16,0.82,9.0,4.22
2404.0,-2.21,0.61,9.41,4.23
2407.0,-2.23,0.51,9.52,4.23
2409.0,-2.27,0.56,9.74,4.23
2412.0,-2.25,0.55,9.82,4.24
2414.0,-2.35,0.62,9.87,4.22
2417.0,-2.51,0.62,9.84,4.24
2419.0,-2.56,0.77,9.94,4.24
2422.0,-2.74,0.81,9.84,4.24
2424.0,-2.87,0.86,9.81,4.24
2427.0,-2.93,1.0,9.95,4.24
2429.0,-3.1,1.01,9.96,4.23
2432.0,-3.16,1.13,9.78,4.24
2434.0,-3.26,1.22,9.62,4.24
2437.0,-3.47,1.3,9.45,4.25
2439.0,-3.71,1.27,9.44,4.23
2442.0,-3.91,1.35,9.5,4.24
2444.0,-4.09,1.37,9.58,4.25
2447.0,-4.34,1.36,9.34,4.24
2449.0,-4.45,1.34,9.26,4.22
2452.0,-4.52,1.35,9.48,4.23
2454.0,-4.62,1.31,9.76,4.22
2457.0,-4.45,1.27,9.61,4.24
2459.0,-4.56,1.2,9.39,4.24
2462.0,-4.6,1.31,9.28,4.24
2464.0,-4.61,1.31,9.27,4.25
2467.0,-4.68,1.44,9.23,4.24
2469.0,-4.75,1.5,9.33,4.22
2472.0,-4.72,1.5,9.14,4.24
2474.0,-4.67,1.52,9.05,4.24
2477.0,-4.58,1.51,9.11,4.25
2479.0,-4.58,1.5,9.07,4.24
2482.0,-4.56,1.46,9.06,4.24
2484.0,-4.55,1.41,8.92,4.22
2487.0,-4.5,1.43,8.86,4.23
2489.0,-4.44,1.42,8.8,4.24
2491.0,-4.22,1.43,8.75,4.19
2494.0,-4.24,1.52,8.69,4.24
2497.0,-4.21,1.47,8.62,4.24
2506.0,-4.27,1.64,8.44,4.23
2509.0,-4.24,1.65,8.42,4.22
2511.0,-4.38,1.66,8.3,4.25
2514.0,-4.39,1.67,8.33,4.23
2516.0,-4.46,1.73,8.19,4.24
2519.0,-4.52,1.72,8.3,4.23
2521.0,-4.56,1.66,8.31,4.23
2524.0,-4.47,1.74,8.28,4.24
2526.0,-4.59,1.79,8.26,4.25
2529.0,-4.52,1.82,8.29,4.22
2531.0,-4.51,1.92,8.38,4.22
2534.0,-4.48,1.91,8.36,4.24
2536.0,-4.54,1.9,8.41,4.25
2539.0,-4.45,2.0,8.55,4.24
2541.0,-4.53,2.06,8.44,4.24
2544.0,-4.74,1.62,7.88,4.22
2546.0,-4.44,1.96,8.42,4.27
2549.0,-4.62,2.05,8.4,4.23
2551.0,-4.57,2.16,8.52,4.24
2554.0,-4.68,2.23,8.49,4.25
2556.0,-4.58,2.21,8.93,4.23
2559.0,-4.81,2.07,7.93,4.24
2561.0,-4.56,2.07,9.02,4.24
2564.0,-4.54,2.2,8.44,4.23
2566.0,-4.49,2.12,8.73,4.24
2569.0,-4.39,2.1,8.64,4.25
2571.0,-4.32,2.11,8.68,4.24
2574.0,-4.2,2.17,8.57,4.24
2576.0,-4.05,2.25,8.62,4.24
2579.0,-4.07,2.4,8.61,4.24
2581.0,-4.09,2.35,8.68,4.24
2584.0,-4.03,2.39,8.72,4.23
2586.0,-4.08,2.38,8.7,4.24
2589.0,-4.0,2.3,8.7,4.24
2591.0,-3.92,2.3,8.68,4.24
2594.0,-3.95,2.31,8.67,4.2
2596.0,-3.95,2.24,8.66,4.25
2599.0,-3.95,2.3,8.62,4.24
2609.0,-3.93,2.34,8.53,4.24
2611.0,-3.88,2.38,8.54,4.24
2614.0,-3.83,2.36,8.65,4.24
2616.0,-3.81,2.39,8.62,4.24
2619.0,-3.79,2.37,8.48,4.22
2621.0,-3.83,2.4,8.51,4.22
2624.0,-3.82,2.49,8.34,4.25
2626.0,-3.81,2.4,8.23,4.24
2629.0,-3.79,2.47,8.28,4.22
2631.0,-3.86,2.57,8.27,4.22
2634.0,-3.95,2.57,8.22,4.24
2636.0,-4.1,2.37,8.26,4.24
2639.0,-4.03,2.34,8.7,4.24
2641.0,-4.05,2.29,8.68,4.24
2644.0,-4.05,2.32,8.58,4.24
2646.0,-3.94,2.32,8.69,4.24
2649.0,-3.94,2.2,8.67,4.23
2651.0,-4.0,2.36,8.55,4.24
2654.0,-4.0,2.59,8.78,4.24
2656.0,-4.04,2.69,8.98,4.23
2659.0,-4.04,2.65,8.85,4.22
2661.0,-4.2,2.49,8.75,4.24
2664.0,-4.14,2.39,8.7,4.25
2667.0,-4.2,2.37,8.85,4.24
2669.0,-4.21,2.46,8.96,4.23
2671.0,-4.14,2.5,8.97,4.24
2674.0,-4.15,2.49,8.95,4.23
2676.0,-4.16,2.37,9.03,4.22
2679.0,-4.13,2.26,9.11,4.22
2681.0,-4.09,2.12,9.01,4.24
2684.0,-4.08,2.02,9.13,4.23
2686.0,-4.05,1.88,9.12,4.24
2689.0,-4.02,1.96,9.08,4.23
2691.0,-4.0,2.08,8.98,4.23
2694.0,-4.0,2.13,8.87,4.24
2696.0,-4.0,2.2,8.8,4.22
2699.0,-3.98,2.16,8.76,4.24
2701.0,-4.0,2.16,8.65,4.24
2711.0,-4.06,2.07,8.59,4.23
2714.0,-4.04,2.01,8.59,4.24
2716.0,-4.03,2.05,8.56,4.23
2719.0,-4.13,2.05,8.53,4.23
2721.0,-4.1,2.05,8.5,4.23
2724.0,-4.28,2.03,8.54,4.24
2726.0,-4.12,2.09,8.81,4.22
2729.0,-4.22,1.95,8.84,4.24
2731.0,-4.14,1.97,8.82,4.24
2734.0,-4.07,1.99,8.71,4.23
2736.0,-4.11,2.13,8.52,4.23
2739.0,-4.09,2.28,8.62,4.23
2746.0,-4.08,2.29,8.68,4.24
2749.0,-4.04,2.29,8.69,4.24
2751.0,-4.0,2.17,8.68,4.22
2754.0,-3.9,2.17,8.65,4.24
2756.0,-3.77,2.08,8.7,4.24
2759.0,-3.86,2.11,8.67,4.24
2761.0,-3.85,2.1,8.67,4.24
2764.0,-3.92,2.12,8.67,4.23
2766.0,-3.94,2.13,8.69,4.22
2769.0,-3.91,2.24,8.78,4.23
2771.0,-3.85,2.33,8.84,4.24
2774.0,-3.75,2.24,8.99,4.22
2776.0,-3.6,2.28,8.84,4.24
2779.0,-3.65,1.99,8.48,4.22
2781.0,-3.65,1.95,8.83,4.25
2784.0,-3.58,1.89,9.02,4.24
2786.0,-3.68,2.0,8.99,4.24
2789.0,-3.58,2.09,8.97,4.23
2791.0,-3.46,2.17,8.95,4.24
2794.0,-3.68,2.04,8.85,4.25
2796.0,-3.54,2.03,9.51,4.23
2799.0,-3.58,2.08,9.46,4.21
2801.0,-3.41,2.02,9.32,4.24
2804.0,-3.44,1.81,8.91,4.24
2806.0,-3.58,1.89,8.74,4.24
2809.0,-3.77,2.01,8.89,4.24
2811.0,-4.0,2.12,8.98,4.24
2814.0,-4.04,2.24,9.09,4.22
2816.0,-4.28,2.05,8.55,4.22
2819.0,-4.28,2.0,8.83,4.22
2821.0,-4.19,2.09,8.82,4.22
2824.0,-4.2,2.01,8.73,4.24
2826.0,-4.19,1.94,8.71,4.22
2829.0,-4.15,1.97,8.79,4.24
2831.0,-4.07,1.85,8.89,4.24
2834.0,-3.98,1.82,8.89,4.24
2836.0,-4.09,1.85,8.76,4.22
2839.0,-4.07,1.84,8.88,4.25
2841.0,-3.96,1.91,8.96,4.23
2844.0,-4.07,1.98,8.95,4.23
2846.0,-4.0,2.01,8.96,4.22
2849.0,-3.91,1.83,9.13,4.24
2851.0,-3.88,1.94,9.07,4.22
2854.0,-3.77,1.77,9.19,4.24
2856.0,-3.66,1.72,9.14,4.24
2859.0,-3.61,1.67,9.06,4.25
2869.0,-3.77,1.81,9.21,4.24
2871.0,-3.89,1.74,8.91,4.25
2874.0,-3.87,1.91,8.8,4.24
2876.0,-3.99,1.9,8.5,4.23
2879.0,-4.07,2.04,8.53,4.23
2881.0,-4.17,1.87,8.7,4.24
2884.0,-4.14,1.82,8.88,4.25
2886.0,-4.21,1.85,8.73,4.23
2889.0,-4.12,1.82,8.77,4.23
2891.0,-4.16,1.81,8.54,4.25
2894.0,-4.05,1.79,8.67,4.22
2896.0,-4.04,1.83,8.68,4.24
2899.0,-3.98,1.87,8.6,4.23
2901.0,-4.06,1.99,8.55,4.22
2904.0,-4.03,2.08,8.78,4.25
2906.0,-4.19,2.04,8.8,4.23
2909.0,-4.16,2.11,8.89,4.24
2911.0,-4.05,2.17,8.77,4.22
2914.0,-4.14,2.09,8.62,4.24
2916.0,-4.18,2.07,8.49,4.25
2919.0,-4.24,2.12,8.38,4.25
2921.0,-4.34,2.06,8.4,4.24
2924.0,-4.42,2.09,8.46,4.25
2926.0,-4.54,2.26,8.24,4.24
2929.0,-4.64,2.42,8.25,4.23
2931.0,-4.56,2.34,8.27,4.24
2934.0,-4.48,2.41,8.31,4.24
2936.0,-4.4,2.32,8.35,4.24
2939.0,-4.23,2.31,8.58,4.23
2941.0,-4.14,2.28,8.65,4.24
2944.0,-3.96,2.26,8.81,4.24
2946.0,-3.91,2.28,8.71,4.24
2949.0,-3.76,2.19,8.89,4.23
2951.0,-3.76,1.99,8.98,4.23
2954.0,-3.82,1.96,8.99,4.24
2956.0,-3.77,1.81,9.07,4.22
2959.0,-3.74,1.72,8.99,4.24
2961.0,-3.85,1.6,9.07,4.24
2971.0,-3.94,1.73,8.76,4.23
2974.0,-4.05,1.76,8.78,4.23
2976.0,-4.1,1.81,8.57,4.22
2979.0,-4.07,1.91,8.61,4.23
2981.0,-4.09,1.95,8.51,4.22
2984.0,-4.11,2.04,8.54,4.24
2986.0,-4.26,2.02,8.45,4.23
2989.0,-4.2,2.05,8.42,4.24
2991.0,-4.22,2.17,8.47,4.25
2994.0,-4.28,2.18,8.46,4.24
2996.0,-4.29,2.18,8.47,4.24
2999.0,-4.32,2.23,8.51,4.22
3001.0,-4.37,2.18,8.48,4.23
3004.0,-4.27,2.15,8.46,4.21
3006.0,-4.24,2.11,8.47,4.23
3009.0,-4.25,2.05,8.49,4.22
3011.0,-4.22,2.1,8.47,4.23
3014.0,-4.22,2.05,8.58,4.24
3016.0,-4.23,2.11,8.62,4.24
3019.0,-4.24,2.32,8.5,4.24
3021.0,-4.22,2.3,8.52,4.22
3024.0,-4.37,2.34,8.52,4.22
3026.0,-4.47,2.4,8.69,4.23
3029.0,-4.48,2.4,8.79,4.28
3031.0,-4.57,2.35,8.74,4.22
3034.0,-4.44,2.4,8.73,4.24
3036.0,-4.5,2.27,8.73,4.23
3039.0,-4.6,2.12,8.62,4.25
3041.0,-4.54,2.23,8.43,4.22
3044.0,-4.5,2.37,8.5,4.24
3046.0,-4.56,2.32,8.44,4.22
3049.0,-4.56,2.37,8.39,4.24
3051.0,-4.56,2.68,8.41,4.25
3054.0,-4.56,2.38,8.44,4.24
3056.0,-4.53,2.34,8.41,4.24
3059.0,-4.47,2.28,8.53,4.23
3061.0,-4.42,2.31,8.53,4.22
3064.0,-4.29,2.22,8.62,4.24
3066.0,-4.27,2.26,8.75,4.23
3076.0,-4.0,2.26,8.7,4.22
3079.0,-4.03,2.12,8.63,4.25
3081.0,-4.03,2.24,8.7,4.24
3084.0,-3.96,2.24,8.75,4.24
3086.0,-3.94,2.29,8.59,4.23
3089.0,-3.92,2.35,8.75,4.23
3091.0,-3.88,2.33,8.81,4.24
3094.0,-3.88,2.4,8.84,4.24
3096.0,-3.82,2.36,8.97,4.24
3099.0,-3.71,2.31,8.97,4.22
3101.0,-3.8,2.34,8.63,4.24
3104.0,-3.9,2.17,8.72,4.23
3106.0,-3.9,2.32,8.96,4.22
3109.0,-3.85,2.26,8.9,4.24
3111.0,-3.93,2.26,8.79,4.24
3114.0,-3.92,2.2,8.78,4.24
3116.0,-3.97,2.2,8.81,4.22
3119.0,-3.92,2.19,8.95,4.22
3121.0,-3.85,2.25,8.86,4.22
3124.0,-3.73,2.21,8.85,4.22
3126.0,-3.69,2.19,8.9,4.23
3128.0,-3.63,2.33,9.07,4.22
3131.0,-3.59,2.34,9.0,4.24
3134.0,-3.52,2.4,9.0,4.22
3136.0,-3.51,2.32,8.9,4.23
3138.0,-3.55,2.36,8.84,4.23
3141.0,-3.57,2.35,8.85,4.24
3143.0,-3.46,2.31,8.87,4.24
3146.0,-3.46,2.36,8.87,4.23
3148.0,-3.51,2.41,8.82,4.24
3151.0,-3.56,2.39,8.78,4.23
3153.0,-3.62,2.37,8.8,4.25
3156.0,-3.66,2.43,8.85,4.24
3158.0,-3.72,2.43,8.85,4.24
3161.0,-3.81,2.43,8.83,4.22
3163.0,-3.85,2.49,8.81,4.23
3166.0,-3.89,2.39,8.73,4.25
3168.0,-3.94,2.38,8.8,4.24
3171.0,-3.82,2.35,8.82,4.24
3173.0,-3.77,2.31,8.71,4.24
3183.0,-3.65,2.33,8.73,4.24
3186.0,-3.68,2.29,8.72,4.24
3188.0,-3.64,2.38,8.84,4.23
3191.0,-3.56,2.3,8.9,4.22
3193.0,-3.59,2.27,8.87,4.24
3196.0,-3.51,2.23,8.85,4.22
3198.0,-3.48,2.12,8.86,4.25
3201.0,-3.5,2.16,8.89,4.23
3203.0,-3.52,2.13,8.9,4.23
3206.0,-3.48,2.1,8.95,4.24
3208.0,-3.63,2.1,8.95,4.22
3211.0,-3.54,2.19,8.93,4.24
3213.0,-3.62,2.18,9.03,4.23
3216.0,-3.67,2.15,8.98,4.24
3218.0,-3.68,2.19,8.89,4.24
3221.0,-3.68,2.23,8.93,4.24
3223.0,-3.67,2.34,8.82,4.24
3226.0,-3.65,2.3,8.71,4.25
3228.0,-3.75,2.33,8.73,4.22
3231.0,-3.79,2.4,8.93,4.22
3233.0,-3.89,2.35,8.9,4.22
3236.0,-3.98,2.28,8.83,4.22
3238.0,-4.04,2.22,8.79,4.23
3241.0,-4.11,2.19,8.87,4.24
3243.0,-4.19,2.23,8.79,4.27
3246.0,-4.2,2.25,8.66,4.25
3248.0,-4.26,2.31,8.67,4.24
3251.0,-4.24,2.25,8.7,4.24
3253.0,-4.29,2.17,8.79,4.24
3256.0,-4.29,2.22,8.67,4.25
3258.0,-4.18,2.07,8.71,4.25
3261.0,-4.13,2.04,8.72,4.24
3263.0,-4.03,2.1,8.71,4.22
3266.0,-3.93,2.06,8.71,4.24
3268.0,-3.89,2.06,8.71,4.25
3271.0,-3.76,2.1,8.75,4.25
3273.0,-3.71,2.01,8.8,4.25
3276.0,-3.61,2.07,8.82,4.24
3278.0,-3.72,2.05,8.83,4.24
3288.0,-3.76,2.03,8.86,4.24
3291.0,-3.76,2.0,8.87,4.24
3293.0,-3.73,2.02,8.79,4.24
3296.0,-3.68,1.95,8.85,4.25
3298.0,-3.65,1.94,8.88,4.22
3301.0,-3.71,2.03,8.83,4.22
3303.0,-3.79,1.99,8.73,4.22
3306.0,-3.75,2.02,8.8,4.24
3308.0,-3.77,2.02,8.82,4.24
3311.0,-3.9,2.08,8.82,4.22
3313.0,-3.92,2.12,8.85,4.22
3316.0,-3.92,2.11,8.82,4.23
3318.0,-3.98,2.03,8.88,4.22
3321.0,-3.89,2.07,8.86,4.24
3323.0,-3.99,2.08,8.83,4.23
3326.0,-3.98,2.05,8.73,4.23
3328.0,-3.95,2.08,8.76,4.22
3331.0,-3.98,2.11,8.81,4.23
3333.0,-4.04,2.15,8.75,4.24
3336.0,-4.01,2.09,8.8,4.22
3338.0,-4.09,2.14,8.73,4.25
3341.0,-4.0,2.22,8.71,4.25
3343.0,-4.05,2.19,8.7,4.25
3346.0,-4.07,2.18,8.61,4.24
3348.0,-4.05,2.2,8.57,4.24
3351.0,-4.02,2.16,8.6,4.23
3353.0,-4.02,2.16,8.66,4.23
3356.0,-4.08,2.11,8.72,4.24
3358.0,-4.11,2.2,8.7,4.22
3361.0,-4.11,2.15,8.71,4.23
3363.0,-4.08,2.15,8.72,4.24
3366.0,-4.03,2.1,8.8,4.23
3368.0,-3.99,2.22,8.78,4.22
3371.0,-3.91,2.16,8.74,4.22
3373.0,-3.91,2.21,8.74,4.22
3376.0,-3.8,2.17,8.8,4.23
3378.0,-3.89,2.25,8.77,4.24
3381.0,-3.91,2.19,8.81,4.22
3391.0,-3.92,2.12,8.85,4.24
3393.0,-3.96,2.15,8.71,4.24
3396.0,-3.99,2.13,8.83,4.24
3398.0,-3.96,2.12,8.83,4.22
3401.0,-3.9,2.17,8.73,4.24
3403.0,-4.06,2.11,8.82,4.24
3406.0,-4.05,2.14,8.81,4.24
3408.0,-4.08,2.14,8.87,4.23
3411.0,-4.11,2.25,8.83,4.24
3413.0,-4.11,2.29,8.61,4.22
3416.0,-4.12,2.25,8.7,4.22
3418.0,-4.1,2.22,8.85,4.22
3421.0,-3.98,2.19,8.69,4.23
3423.0,-3.9,2.14,8.5,4.25
3426.0,-3.95,2.27,8.5,4.24
3428.0,-4.0,2.25,8.5,4.22
3431.0,-3.97,2.3,8.67,4.24
3433.0,-4.11,2.32,8.68,4.25
3436.0,-4.15,2.44,8.66,4.23
3438.0,-4.13,2.42,8.72,4.22
3441.0,-4.13,2.29,8.82,4.23
3443.0,-3.98,2.12,8.7,4.23
3446.0,-3.91,2.17,8.7,4.22
