Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1718.0,-1.59,9.66,0.73,4.25
1721.0,-1.48,9.64,0.75,4.25
1723.0,-1.49,9.69,0.68,4.25
1726.0,-1.54,9.65,0.69,4.25
1728.0,-1.55,9.61,0.72,4.24
1731.0,-1.53,9.66,0.73,4.24
1733.0,-1.44,9.66,0.76,4.25
1736.0,-1.52,9.67,0.73,4.27
1738.0,-1.53,9.69,0.67,4.25
1741.0,-1.47,9.6,0.71,4.25
1743.0,-1.54,9.7,0.73,4.23
1746.0,-1.55,9.68,0.69,4.25
1748.0,-1.52,9.68,0.66,4.24
1751.0,-1.51,9.69,0.68,4.27
1753.0,-1.59,9.66,0.69,4.25
1756.0,-1.59,9.64,0.71,4.24
1758.0,-1.62,9.69,0.68,4.25
1761.0,-1.59,9.65,0.77,4.25
1763.0,-1.59,9.7,0.66,4.24
1766.0,-1.56,9.69,0.71,4.27
1768.0,-1.56,9.69,0.74,4.26
1771.0,-1.54,9.67,0.76,4.25
1773.0,-1.55,9.68,0.75,4.25
1776.0,-1.58,9.72,0.74,4.27
1778.0,-1.65,9.7,0.73,4.27
1788.0,-1.64,9.71,0.79,4.24
1791.0,-1.66,9.75,0.8,4.25
1793.0,-1.6,9.69,0.79,4.25
1796.0,-1.61,9.69,0.74,4.25
1798.0,-1.65,9.67,0.77,4.24
1801.0,-1.56,9.72,0.74,4.25
1803.0,-1.53,9.75,0.79,4.25
1806.0,-1.58,9.67,0.75,4.25
1808.0,-1.57,9.69,0.75,4.24
1811.0,-1.52,9.75,0.7,4.24
1813.0,-1.49,9.68,0.78,4.25
1816.0,-1.59,9.7,0.74,4.25
1818.0,-1.57,9.65,0.82,4.21
1821.0,-1.55,9.71,0.7,4.25
1823.0,-1.58,9.7,0.76,4.25
1826.0,-1.58,9.73,0.77,4.25
1828.0,-1.6,9.72,0.75,4.27
1831.0,-1.65,9.72,0.73,4.25
1833.0,-1.68,9.71,0.69,4.25
1836.0,-1.64,9.69,0.68,4.27
1838.0,-1.61,9.64,0.72,4.25
1841.0,-1.57,9.69,0.74,4.25
1843.0,-1.56,9.69,0.72,4.24
1846.0,-1.6,9.77,0.72,4.25
1848.0,-1.58,9.67,0.73,4.25
1851.0,-1.54,9.7,0.78,4.24
1853.0,-1.54,9.66,0.81,4.25
1856.0,-1.58,9.77,0.73,4.27
1858.0,-1.55,9.8,0.76,4.27
1861.0,-1.62,9.77,0.83,4.25
1863.0,-1.61,9.76,0.79,4.25
1866.0,-1.64,9.72,0.78,4.25
1868.0,-1.64,9.74,0.77,4.25
1871.0,-1.6,9.72,0.76,4.25
1873.0,-1.63,9.76,0.78,4.25
1876.0,-1.66,9.77,0.68,4.25
1878.0,-1.61,9.73,0.7,4.27
1881.0,-1.66,9.8,0.71,4.25
1883.0,-1.63,9.73,0.72,4.24
1893.0,-1.61,9.72,0.77,4.25
1896.0,-1.51,9.73,0.7,4.27
1898.0,-1.53,9.66,0.73,4.25
1901.0,-1.53,9.69,0.79,4.26
1903.0,-1.53,9.67,0.82,4.25
1906.0,-1.52,9.69,0.76,4.24
1908.0,-1.55,9.71,0.72,4.27
1911.0,-1.59,9.68,0.72,4.27
1913.0,-1.56,9.73,0.77,4.25
1916.0,-1.6,9.7,0.77,4.25
1918.0,-1.64,9.6,0.76,4.27
1921.0,-1.64,9.76,0.74,4.22
1923.0,-1.54,9.74,0.74,4.24
1926.0,-1.61,9.66,0.74,4.25
1928.0,-1.57,9.74,0.73,4.25
1931.0,-1.59,9.76,0.72,4.25
1933.0,-1.58,9.71,0.72,4.25
1936.0,-1.56,9.78,0.73,4.25
1938.0,-1.49,9.68,0.68,4.25
1941.0,-1.48,9.75,0.74,4.25
1943.0,-1.51,9.78,0.7,4.25
1946.0,-1.52,9.67,0.69,4.25
1948.0,-1.47,9.73,0.77,4.25
1951.0,-1.52,9.66,0.73,4.27
1953.0,-1.53,9.7,0.72,4.24
1956.0,-1.51,9.67,0.7,4.25
1958.0,-1.54,9.69,0.75,4.25
1961.0,-1.56,9.69,0.79,4.25
1963.0,-1.54,9.65,0.7,4.25
1966.0,-1.54,9.65,0.73,4.27
1968.0,-1.61,9.63,0.8,4.25
1971.0,-1.54,9.71,0.73,4.24
1973.0,-1.5,9.66,0.72,4.25
1976.0,-1.59,9.65,0.81,4.25
1978.0,-1.58,9.7,0.75,4.27
1981.0,-1.56,9.7,0.8,4.23
1983.0,-1.62,9.66,0.69,4.25
1986.0,-1.52,9.69,0.7,4.27
1988.0,-1.54,9.73,0.67,4.24
1998.0,-1.51,9.77,0.71,4.25
2001.0,-1.46,9.73,0.7,4.25
2003.0,-1.46,9.72,0.69,4.25
2006.0,-1.49,9.71,0.77,4.25
2008.0,-1.5,9.76,0.74,4.25
2011.0,-1.46,9.66,0.75,4.25
2013.0,-1.5,9.66,0.74,4.24
2016.0,-1.51,9.7,0.75,4.25
2018.0,-1.45,9.61,0.8,4.25
2021.0,-1.54,9.69,0.74,4.27
2023.0,-1.44,9.75,0.78,4.22
2026.0,-1.57,9.7,0.76,4.25
2028.0,-1.53,9.71,0.7,4.25
2031.0,-1.48,9.67,0.7,4.25
2033.0,-1.52,9.74,0.68,4.25
2036.0,-1.53,9.7,0.68,4.25
2038.0,-1.52,9.74,0.75,4.25
2041.0,-1.4,9.72,0.72,4.25
2043.0,-1.45,9.66,0.73,4.25
2046.0,-1.43,9.74,0.79,4.25
2048.0,-1.37,9.71,0.75,4.22
2051.0,-1.38,9.7,0.75,4.24
2053.0,-1.43,9.67,0.74,4.25
2056.0,-1.43,9.73,0.8,4.25
2058.0,-1.42,9.68,0.73,4.27
2061.0,-1.43,9.74,0.73,4.24
2063.0,-1.48,9.68,0.71,4.25
2066.0,-1.49,9.75,0.74,4.25
2068.0,-1.47,9.81,0.7,4.25
2071.0,-1.53,9.76,0.72,4.27
2073.0,-1.57,9.7,0.68,4.25
2076.0,-1.56,9.75,0.75,4.25
2078.0,-1.58,9.78,0.67,4.25
2081.0,-1.53,9.73,0.64,4.24
2083.0,-1.53,9.81,0.71,4.24
2086.0,-1.54,9.73,0.67,4.25
2088.0,-1.56,9.76,0.72,4.25
2091.0,-1.47,9.69,0.7,4.24
2093.0,-1.52,9.76,0.75,4.25
2096.0,-1.47,9.72,0.77,4.24
2106.0,-1.49,9.68,0.8,4.24
2108.0,-1.51,9.65,0.8,4.27
2111.0,-1.49,9.61,0.81,4.25
2113.0,-1.52,9.64,0.72,4.25
2116.0,-1.5,9.67,0.82,4.25
2118.0,-1.5,9.69,0.85,4.25
2121.0,-1.51,9.69,0.78,4.25
2123.0,-1.55,9.64,0.76,4.24
2126.0,-1.51,9.73,0.74,4.22
2128.0,-1.55,9.71,0.76,4.25
2131.0,-1.48,9.67,0.66,4.24
2133.0,-1.51,9.72,0.67,4.25
2136.0,-1.51,9.68,0.7,4.25
2138.0,-1.44,9.7,0.67,4.25
2141.0,-1.45,9.7,0.68,4.25
2143.0,-1.43,9.75,0.7,4.24
2146.0,-1.49,9.69,0.7,4.24
2148.0,-1.53,9.63,0.74,4.25
2151.0,-1.47,9.66,0.7,4.25
2153.0,-1.47,9.68,0.72,4.24
2156.0,-1.46,9.64,0.73,4.25
2158.0,-1.43,9.68,0.69,4.24
2161.0,-1.47,9.63,0.67,4.27
2163.0,-1.48,9.63,0.72,4.25
2166.0,-1.5,9.66,0.69,4.25
2168.0,-1.51,9.64,0.72,4.25
2173.0,-1.6,9.69,0.63,4.25
2176.0,-1.56,9.6,0.64,4.25
2178.0,-1.57,9.75,0.7,4.25
2181.0,-1.55,9.74,0.71,4.25
2183.0,-1.55,9.79,0.65,4.25
2186.0,-1.56,9.78,0.69,4.25
2188.0,-1.59,9.75,0.72,4.25
2191.0,-1.54,9.69,0.67,4.24
2193.0,-1.51,9.76,0.74,4.25
2196.0,-1.43,9.75,0.75,4.27
2198.0,-1.47,9.75,0.67,4.25
2201.0,-1.48,9.73,0.71,4.25
2203.0,-1.5,9.67,0.73,4.24
2206.0,-1.52,9.76,0.67,4.25
2208.0,-1.53,9.72,0.72,4.25
2211.0,-1.54,9.67,0.74,4.25
2213.0,-1.54,9.68,0.68,4.25
2216.0,-1.57,9.73,0.7,4.24
2218.0,-1.54,9.71,0.72,4.25
2221.0,-1.51,9.68,0.8,4.25
2223.0,-1.53,9.65,0.62,4.27
2226.0,-1.47,9.72,0.77,4.25
2228.0,-1.46,9.71,0.73,4.22
2231.0,-1.53,9.68,0.69,4.25
2233.0,-1.51,9.72,0.71,4.27
2236.0,-1.52,9.74,0.7,4.25
2246.0,-1.52,9.72,0.71,4.27
2248.0,-1.58,9.71,0.7,4.25
2251.0,-1.56,9.69,0.67,4.25
2253.0,-1.6,9.75,0.75,4.25
2256.0,-1.53,9.68,0.72,4.24
2258.0,-1.55,9.68,0.76,4.24
2261.0,-1.52,9.69,0.81,4.25
2263.0,-1.51,9.68,0.73,4.24
2266.0,-1.6,9.68,0.67,4.25
2268.0,-1.56,9.76,0.74,4.25
2271.0,-1.5,9.78,0.74,4.24
2273.0,-1.55,9.78,0.78,4.24
2276.0,-1.58,9.71,0.72,4.25
2278.0,-1.54,9.73,0.69,4.25
2281.0,-1.54,9.73,0.71,4.25
2283.0,-1.54,9.74,0.67,4.25
2286.0,-1.54,9.72,0.73,4.25
2288.0,-1.48,9.7,0.69,4.25
2291.0,-1.58,9.67,0.68,4.25
2293.0,-1.58,9.68,0.68,4.24
2296.0,-1.63,9.74,0.82,4.24
2298.0,-1.61,9.69,0.71,4.27
2301.0,-1.63,9.72,0.75,4.24
2303.0,-1.59,9.75,0.71,4.25
2306.0,-1.58,9.69,0.67,4.25
2308.0,-1.52,9.65,0.72,4.24
2311.0,-1.54,9.72,0.67,4.25
2313.0,-1.51,9.67,0.67,4.24
2316.0,-1.5,9.73,0.71,4.25
2318.0,-1.49,9.72,0.74,4.27
2321.0,-1.53,9.66,0.77,4.24
2323.0,-1.59,9.71,0.74,4.25
2326.0,-1.57,9.7,0.76,4.25
2328.0,-1.57,9.71,0.74,4.25
2331.0,-1.55,9.7,0.82,4.2
2333.0,-1.56,9.7,0.74,4.24
2336.0,-1.55,9.65,0.82,4.25
2346.0,-1.53,9.73,0.74,4.24
2348.0,-1.58,9.75,0.82,4.24
2351.0,-1.52,9.73,0.76,4.24
2353.0,-1.61,9.69,0.73,4.25
2356.0,-1.48,9.72,0.76,4.25
2358.0,-1.6,9.72,0.74,4.24
2361.0,-1.56,9.77,0.76,4.25
2363.0,-1.61,9.68,0.71,4.25
2366.0,-1.54,9.74,0.74,4.24
2368.0,-1.54,9.75,0.73,4.25
2371.0,-1.61,9.71,0.7,4.25
2373.0,-1.54,9.76,0.72,4.25
2376.0,-1.54,9.73,0.76,4.24
2378.0,-1.49,9.75,0.7,4.25
2381.0,-1.59,9.67,0.72,4.27
2383.0,-1.55,9.73,0.7,4.27
2386.0,-1.57,9.75,0.78,4.25
2388.0,-1.55,9.67,0.76,4.24
2391.0,-1.52,9.77,0.8,4.25
2393.0,-1.52,9.67,0.83,4.25
2396.0,-1.56,9.68,0.83,4.24
2398.0,-1.49,9.69,0.82,4.25
2401.0,-1.53,9.71,0.77,4.25
2403.0,-1.56,9.71,0.79,4.25
2406.0,-1.54,9.69,0.78,4.25
2408.0,-1.6,9.68,0.8,4.25
2411.0,-1.51,9.75,0.71,4.25
2413.0,-1.49,9.67,0.72,4.25
2416.0,-1.54,9.7,0.74,4.25
2418.0,-1.54,9.69,0.79,4.24
2421.0,-1.54,9.74,0.71,4.25
2423.0,-1.54,9.73,0.75,4.22
2426.0,-1.62,9.75,0.74,4.25
2428.0,-1.55,9.7,0.79,4.25
2431.0,-1.56,9.74,0.73,4.24
2433.0,-1.57,9.7,0.68,4.22
2436.0,-1.56,9.7,0.66,4.27
2438.0,-1.54,9.72,0.7,4.25
2448.0,-1.55,9.64,0.81,4.25
2451.0,-1.48,9.64,0.76,4.25
2453.0,-1.65,9.65,0.76,4.25
2456.0,-1.63,9.71,0.77,4.25
2458.0,-1.48,9.67,0.74,4.25
2461.0,-1.61,9.7,0.78,4.24
2463.0,-1.56,9.74,0.74,4.24
2466.0,-1.55,9.7,0.77,4.25
2468.0,-1.53,9.7,0.82,4.25
2471.0,-1.53,9.7,0.77,4.25
2473.0,-1.51,9.69,0.74,4.25
2476.0,-1.44,9.71,0.78,4.24
2478.0,-1.44,9.7,0.73,4.24
2481.0,-1.54,9.67,0.79,4.27
2483.0,-1.5,9.64,0.75,4.24
2486.0,-1.48,9.69,0.84,4.24
2488.0,-1.52,9.64,0.8,4.25
2491.0,-1.45,9.68,0.76,4.25
2493.0,-1.5,9.69,0.79,4.24
2496.0,-1.52,9.69,0.78,4.25
2498.0,-1.52,9.66,0.84,4.25
2501.0,-1.5,9.7,0.8,4.24
2503.0,-1.47,9.69,0.78,4.25
2506.0,-1.45,9.68,0.78,4.25
2508.0,-1.53,9.72,0.81,4.25
2511.0,-1.51,9.66,0.75,4.24
2513.0,-1.53,9.65,0.76,4.24
2516.0,-1.52,9.66,0.76,4.27
2518.0,-1.49,9.7,0.72,4.24
2521.0,-1.53,9.73,0.79,4.25
2523.0,-1.47,9.64,0.65,4.24
2526.0,-1.53,9.7,0.73,4.25
2528.0,-1.49,9.77,0.74,4.24
2531.0,-1.53,9.64,0.7,4.25
2533.0,-1.59,9.7,0.7,4.25
2536.0,-1.52,9.66,0.78,4.22
2538.0,-1.56,9.64,0.76,4.24
2541.0,-1.53,9.7,0.73,4.24
2551.0,-1.57,9.64,0.79,4.25
2553.0,-1.6,9.74,0.73,4.25
2556.0,-1.48,9.63,0.8,4.25
2558.0,-1.48,9.66,0.74,4.25
2561.0,-1.45,9.7,0.8,4.25
2564.0,-1.47,9.68,0.77,4.24
2566.0,-1.47,9.66,0.8,4.24
2568.0,-1.51,9.63,0.8,4.24
2571.0,-1.47,9.7,0.77,4.25
2573.0,-1.44,9.71,0.73,4.27
2576.0,-1.48,9.66,0.75,4.25
2578.0,-1.54,9.65,0.75,4.25
2581.0,-1.48,9.59,0.69,4.25
2583.0,-1.53,9.61,0.73,4.27
2586.0,-1.51,9.66,0.77,4.25
2588.0,-1.47,9.68,0.78,4.25
2591.0,-1.55,9.67,0.77,4.25
2593.0,-1.54,9.68,0.69,4.25
2596.0,-1.54,9.71,0.71,4.25
2598.0,-1.55,9.74,0.69,4.25
2601.0,-1.55,9.7,0.67,4.24
2604.0,-1.59,9.71,0.69,4.25
2606.0,-1.55,9.69,0.69,4.25
2608.0,-1.55,9.71,0.69,4.24
2611.0,-1.5,9.74,0.69,4.25
2613.0,-1.57,9.65,0.74,4.25
2616.0,-1.59,9.7,0.73,4.25
2619.0,-1.54,9.73,0.73,4.25
2621.0,-1.52,9.72,0.76,4.25
2624.0,-1.57,9.73,0.74,4.27
2626.0,-1.49,9.69,0.69,4.27
2629.0,-1.55,9.7,0.75,4.27
2631.0,-1.55,9.68,0.69,4.27
2634.0,-1.53,9.71,0.73,4.25
2636.0,-1.51,9.68,0.69,4.25
2638.0,-1.54,9.77,0.76,4.22
2641.0,-1.57,9.7,0.73,4.25
2644.0,-1.52,9.69,0.74,4.24
2654.0,-1.54,9.72,0.74,4.25
2656.0,-1.55,9.74,0.76,4.25
2659.0,-1.52,9.72,0.69,4.25
2661.0,-1.55,9.74,0.73,4.27
2663.0,-1.51,9.78,0.77,4.22
2666.0,-1.56,9.67,0.71,4.24
2669.0,-1.64,9.73,0.75,4.25
2671.0,-1.53,9.71,0.69,4.24
2674.0,-1.55,9.71,0.77,4.24
2676.0,-1.55,9.7,0.76,4.25
2679.0,-1.51,9.72,0.77,4.25
2681.0,-1.5,9.79,0.75,4.24
2684.0,-1.52,9.71,0.78,4.24
2686.0,-1.55,9.69,0.71,4.25
2689.0,-1.46,9.72,0.71,4.25
2691.0,-1.49,9.68,0.69,4.24
2694.0,-1.49,9.71,0.65,4.25
2696.0,-1.5,9.73,0.72,4.25
2699.0,-1.5,9.64,0.72,4.27
2701.0,-1.51,9.63,0.72,4.25
2704.0,-1.55,9.63,0.71,4.25
2706.0,-1.56,9.63,0.67,4.25
2709.0,-1.53,9.66,0.71,4.25
2711.0,-1.47,9.7,0.67,4.24
2714.0,-1.54,9.7,0.74,4.24
2716.0,-1.54,9.71,0.7,4.25
2719.0,-1.53,9.68,0.69,4.25
2721.0,-1.57,9.66,0.81,4.25
2724.0,-1.6,9.67,0.79,4.24
2726.0,-1.55,9.67,0.77,4.24
2729.0,-1.5,9.68,0.7,4.24
2731.0,-1.53,9.75,0.78,4.24
2734.0,-1.53,9.67,0.77,4.25
2736.0,-1.51,9.65,0.8,4.24
2739.0,-1.56,9.71,0.75,4.25
2741.0,-1.55,9.67,0.78,4.23
2744.0,-1.54,9.74,0.74,4.25
2746.0,-1.5,9.68,0.69,4.27
2756.0,-1.48,9.68,0.68,4.25
2759.0,-1.49,9.7,0.73,4.25
2761.0,-1.49,9.65,0.72,4.25
2764.0,-1.36,9.66,0.68,4.25
2766.0,-1.43,9.6,0.66,4.22
2769.0,-1.45,9.64,0.7,4.25
2771.0,-1.45,9.65,0.77,4.25
2774.0,-1.45,9.62,0.71,4.25
2776.0,-1.47,9.64,0.72,4.25
2779.0,-1.51,9.66,0.79,4.25
2781.0,-1.5,9.68,0.71,4.25
2784.0,-1.5,9.64,0.74,4.25
2786.0,-1.48,9.72,0.8,4.25
2789.0,-1.57,9.7,0.7,4.27
2791.0,-1.56,9.71,0.68,4.25
2794.0,-1.5,9.67,0.72,4.25
2796.0,-1.57,9.63,0.76,4.27
2799.0,-1.58,9.7,0.79,4.25
2801.0,-1.57,9.65,0.73,4.25
2804.0,-1.53,9.68,0.7,4.24
2806.0,-1.6,9.68,0.74,4.27
2809.0,-1.49,9.67,0.79,4.25
2811.0,-1.58,9.66,0.7,4.25
2814.0,-1.51,9.66,0.72,4.25
2816.0,-1.59,9.68,0.75,4.25
2819.0,-1.51,9.71,0.77,4.24
2821.0,-1.54,9.7,0.74,4.24
2824.0,-1.49,9.71,0.74,4.25
2826.0,-1.57,9.69,0.78,4.25
2829.0,-1.56,9.66,0.73,4.27
2831.0,-1.54,9.68,0.77,4.25
2834.0,-1.54,9.72,0.74,4.25
2836.0,-1.55,9.65,0.72,4.25
2839.0,-1.52,9.72,0.75,4.24
2841.0,-1.51,9.7,0.8,4.24
2844.0,-1.45,9.73,0.74,4.24
2846.0,-1.55,9.68,0.8,4.25
2849.0,-1.54,9.7,0.83,4.24
2859.0,-1.55,9.7,0.78,4.25
2861.0,-1.54,9.66,0.8,4.25
2864.0,-1.57,9.71,0.74,4.25
2866.0,-1.55,9.73,0.73,4.25
2869.0,-1.47,9.73,0.69,4.22
2871.0,-1.58,9.73,0.68,4.25
2874.0,-1.5,9.75,0.75,4.27
2876.0,-1.48,9.8,0.71,4.25
2879.0,-1.5,9.77,0.72,4.24
2881.0,-1.49,9.77,0.73,4.25
2884.0,-1.47,9.79,0.68,4.24
2886.0,-1.51,9.82,0.74,4.24
2889.0,-1.56,9.83,0.69,4.24
2891.0,-1.53,9.69,0.73,4.27
2894.0,-1.54,9.72,0.69,4.25
2896.0,-1.51,9.75,0.7,4.24
2899.0,-1.55,9.74,0.74,4.24
2901.0,-1.55,9.71,0.7,4.25
2904.0,-1.47,9.72,0.71,4.25
2906.0,-1.47,9.68,0.76,4.24
2909.0,-1.46,9.72,0.67,4.24
2911.0,-1.48,9.72,0.77,4.27
2914.0,-1.48,9.69,0.72,4.25
2916.0,-1.5,9.69,0.75,4.25
2919.0,-1.5,9.69,0.74,4.24
2921.0,-1.51,9.69,0.72,4.25
2924.0,-1.48,9.68,0.78,4.23
2926.0,-1.5,9.68,0.8,4.23
2929.0,-1.46,9.76,0.79,4.27
2931.0,-1.45,9.71,0.7,4.24
2934.0,-1.55,9.7,0.72,4.27
2941.0,-1.55,9.71,0.74,4.25
2944.0,-1.58,9.68,0.75,4.25
2946.0,-1.56,9.68,0.66,4.24
2949.0,-1.54,9.76,0.7,4.27
2951.0,-1.52,9.68,0.63,4.24
2954.0,-1.54,9.7,0.77,4.25
2956.0,-1.56,9.72,0.74,4.24
2959.0,-1.53,9.71,0.7,4.27
2966.0,-1.49,9.71,0.75,4.24
2969.0,-1.56,9.71,0.77,4.25
2971.0,-1.58,9.68,0.71,4.22
2974.0,-1.55,9.67,0.79,4.25
2976.0,-1.56,9.67,0.77,4.25
2979.0,-1.58,9.75,0.78,4.25
2981.0,-1.54,9.64,0.75,4.24
2984.0,-1.5,9.62,0.75,4.25
2986.0,-1.51,9.68,0.72,4.24
2989.0,-1.47,9.65,0.7,4.25
2991.0,-1.56,9.65,0.79,4.24
2994.0,-1.48,9.73,0.73,4.25
2996.0,-1.57,9.66,0.79,4.24
2999.0,-1.54,9.71,0.74,4.25
3001.0,-1.46,9.69,0.79,4.24
3004.0,-1.44,9.67,0.76,4.25
3006.0,-1.49,9.7,0.75,4.22
3009.0,-1.59,9.73,0.79,4.22
3011.0,-1.56,9.79,0.77,4.2
3021.0,-1.61,9.74,0.81,4.24
3024.0,-1.56,9.7,0.81,4.25
3026.0,-1.54,9.73,0.72,4.25
3029.0,-1.55,9.7,0.78,4.25
3031.0,-1.5,9.7,0.7,4.27
3034.0,-1.54,9.69,0.75,4.25
3036.0,-1.47,9.65,0.8,4.25
3039.0,-1.51,9.68,0.74,4.25
3041.0,-1.53,9.69,0.89,4.25
3044.0,-1.5,9.71,0.81,4.22
3046.0,-1.52,9.7,0.78,4.23
3049.0,-1.54,9.67,0.76,4.24
3051.0,-1.6,9.68,0.82,4.25
3054.0,-1.55,9.69,0.79,4.24
3056.0,-1.55,9.67,0.77,4.25
3059.0,-1.55,9.66,0.77,4.23
3061.0,-1.54,9.73,0.84,4.25
3064.0,-1.53,9.69,0.79,4.25
3066.0,-1.57,9.7,0.75,4.25
3069.0,-1.57,9.75,0.74,4.24
3071.0,-1.56,9.7,0.7,4.25
3074.0,-1.58,9.69,0.8,4.22
3076.0,-1.57,9.66,0.72,4.25
3079.0,-1.58,9.77,0.79,4.25
3081.0,-1.48,9.75,0.72,4.27
3084.0,-1.56,9.68,0.86,4.27
3086.0,-1.48,9.73,0.74,4.24
3096.0,-1.54,9.71,0.79,4.25
3099.0,-1.55,9.69,0.81,4.24
3101.0,-1.53,9.74,0.84,4.25
3104.0,-1.54,9.67,0.82,4.23
3106.0,-1.6,9.71,0.77,4.24
3109.0,-1.53,9.69,0.78,4.25
3111.0,-1.56,9.73,0.77,4.25
3114.0,-1.59,9.68,0.76,4.24
3116.0,-1.59,9.74,0.73,4.25
3119.0,-1.54,9.74,0.76,4.24
3121.0,-1.58,9.68,0.71,4.24
3124.0,-1.61,9.69,0.7,4.24
3126.0,-1.54,9.71,0.79,4.24
3129.0,-1.57,9.72,0.69,4.25
3131.0,-1.56,9.65,0.7,4.25
3134.0,-1.66,9.71,0.73,4.25
3136.0,-1.56,9.64,0.73,4.25
3139.0,-1.57,9.68,0.84,4.25
3141.0,-1.52,9.65,0.78,4.25
3144.0,-1.59,9.67,0.7,4.24
3146.0,-1.5,9.67,0.75,4.25
3149.0,-1.57,9.66,0.79,4.22
3151.0,-1.57,9.7,0.7,4.25
3154.0,-1.53,9.64,0.8,4.24
3156.0,-1.49,9.68,0.86,4.25
3159.0,-1.57,9.73,0.79,4.24
3161.0,-1.57,9.64,0.81,4.25
3164.0,-1.55,9.69,0.82,4.25
3166.0,-1.63,9.66,0.79,4.25
3169.0,-1.57,9.66,0.81,4.25
3171.0,-1.57,9.69,0.74,4.27
3174.0,-1.55,9.69,0.78,4.25
3176.0,-1.56,9.69,0.81,4.22
3179.0,-1.53,9.69,0.78,4.24
3181.0,-1.53,9.71,0.74,4.25
3184.0,-1.58,9.75,0.79,4.25
3186.0,-1.57,9.7,0.81,4.25
3189.0,-1.61,9.75,0.76,4.25
3191.0,-1.6,9.67,0.74,4.25
3201.0,-1.49,9.66,0.72,4.24
3204.0,-1.56,9.78,0.74,4.24
3206.0,-1.51,9.69,0.71,4.25
3209.0,-1.5,9.64,0.75,4.25
3211.0,-1.52,9.73,0.77,4.24
3214.0,-1.6,9.68,0.75,4.25
3216.0,-1.63,9.7,0.82,4.25
3219.0,-1.64,9.73,0.78,4.25
3221.0,-1.61,9.71,0.74,4.27
3224.0,-1.61,9.71,0.76,4.24
3226.0,-1.58,9.7,0.74,4.25
3229.0,-1.59,9.76,0.78,4.25
3231.0,-1.5,9.63,0.73,4.24
3234.0,-1.5,9.7,0.82,4.25
3236.0,-1.5,9.74,0.79,4.25
3239.0,-1.55,9.74,0.78,4.25
3241.0,-1.51,9.73,0.73,4.27
3244.0,-1.52,9.75,0.76,4.25
3246.0,-1.56,9.75,0.78,4.27
3249.0,-1.56,9.78,0.75,4.25
3251.0,-1.58,9.68,0.74,4.22
3254.0,-1.6,9.68,0.73,4.24
3256.0,-1.54,9.73,0.7,4.27
3259.0,-1.52,9.73,0.76,4.25
3261.0,-1.57,9.66,0.76,4.25
3264.0,-1.53,9.73,0.82,4.25
3266.0,-1.47,9.72,0.76,4.25
3269.0,-1.56,9.66,0.8,4.27
3271.0,-1.56,9.69,0.73,4.25
3274.0,-1.51,9.71,0.74,4.25
3276.0,-1.56,9.75,0.77,4.25
3279.0,-1.57,9.79,0.72,4.21
3281.0,-1.6,9.75,0.69,4.24
3284.0,-1.55,9.74,0.8,4.25
3286.0,-1.54,9.71,0.69,4.27
3289.0,-1.53,9.68,0.73,4.24
3291.0,-1.57,9.77,0.76,4.25
3294.0,-1.59,9.74,0.71,4.25
3296.0,-1.71,9.72,0.67,4.27
3299.0,-1.66,9.77,0.77,4.24
3309.0,-1.55,9.61,0.72,4.25
3311.0,-1.5,9.65,0.79,4.25
3314.0,-1.44,9.66,0.75,4.24
3316.0,-1.51,9.75,0.78,4.25
3319.0,-1.48,9.72,0.81,4.24
3321.0,-1.55,9.75,0.81,4.25
3324.0,-1.52,9.77,0.72,4.22
3326.0,-1.51,9.67,0.81,4.25
3329.0,-1.52,9.7,0.78,4.25
3331.0,-1.58,9.69,0.74,4.25
3334.0,-1.58,9.64,0.75,4.25
3336.0,-1.53,9.67,0.83,4.25
3339.0,-1.58,9.66,0.75,4.25
3341.0,-1.58,9.68,0.77,4.25
3344.0,-1.6,9.7,0.74,4.25
3346.0,-1.59,9.69,0.77,4.25
3349.0,-1.48,9.73,0.71,4.24
3351.0,-1.57,9.72,0.74,4.25
3354.0,-1.59,9.72,0.79,4.22
3356.0,-1.5,9.73,0.73,4.24
3359.0,-1.59,9.72,0.78,4.27
3361.0,-1.5,9.76,0.71,4.25
3364.0,-1.55,9.74,0.68,4.25
3366.0,-1.57,9.67,0.75,4.2
3369.0,-1.54,9.72,0.82,4.25
3371.0,-1.61,9.65,0.73,4.24
3374.0,-1.54,9.69,0.78,4.25
3376.0,-1.44,9.69,0.79,4.25
3379.0,-1.54,9.72,0.79,4.24
3381.0,-1.53,9.75,0.79,4.2
3384.0,-1.58,9.74,0.88,4.25
3386.0,-1.5,9.67,0.8,4.24
3389.0,-1.55,9.69,0.9,4.27
3391.0,-1.54,9.63,0.83,4.25
3394.0,-1.58,9.7,0.88,4.25
3396.0,-1.6,9.67,0.8,4.23
3399.0,-1.63,9.66,0.91,4.25
3401.0,-1.6,9.7,0.9,4.25
3404.0,-1.67,9.7,0.82,4.25
3414.0,-1.58,9.69,0.73,4.25
3416.0,-1.52,9.7,0.79,4.27
3419.0,-1.55,9.67,0.83,4.25
3421.0,-1.58,9.63,0.81,4.25
3424.0,-1.52,9.66,0.83,4.25
3426.0,-1.54,9.72,0.86,4.25
3429.0,-1.52,9.73,0.86,4.25
3431.0,-1.45,9.68,0.77,4.24
3434.0,-1.53,9.71,0.67,4.25
