Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1776.0,-0.35,9.16,3.66,4.25
1779.0,-0.42,9.1,3.66,4.27
1781.0,-0.38,9.14,3.69,4.27
1784.0,-0.4,9.14,3.76,4.25
1786.0,-0.42,9.14,3.68,4.25
1789.0,-0.4,9.18,3.79,4.25
1791.0,-0.4,9.14,3.74,4.22
1794.0,-0.5,9.2,3.71,4.24
1796.0,-0.53,9.12,3.66,4.25
1799.0,-0.56,9.15,3.66,4.25
1801.0,-0.47,9.22,3.72,4.25
1804.0,-0.46,9.19,3.69,4.25
1806.0,-0.39,9.19,3.74,4.25
1809.0,-0.39,9.26,3.74,4.24
1811.0,-0.39,9.25,3.67,4.25
1814.0,-0.33,9.2,3.68,4.25
1816.0,-0.33,9.2,3.57,4.25
1818.0,-0.34,9.18,3.67,4.22
1821.0,-0.27,9.14,3.69,4.24
1824.0,-0.24,9.17,3.73,4.22
1826.0,-0.23,9.13,3.78,4.25
1829.0,-0.23,9.15,3.77,4.25
1831.0,-0.26,9.16,3.76,4.27
1841.0,-0.42,9.21,3.76,4.25
1844.0,-0.44,9.12,3.78,4.25
1846.0,-0.45,9.09,3.68,4.27
1849.0,-0.35,9.2,3.69,4.24
1851.0,-0.43,9.18,3.79,4.25
1854.0,-0.37,9.18,3.78,4.25
1856.0,-0.34,9.19,3.74,4.25
1859.0,-0.37,9.19,3.69,4.25
1861.0,-0.44,9.23,3.7,4.27
1864.0,-0.44,9.24,3.64,4.25
1866.0,-0.45,9.26,3.7,4.27
1869.0,-0.47,9.21,3.75,4.27
1871.0,-0.55,9.24,3.75,4.25
1874.0,-0.43,9.24,3.86,4.25
1876.0,-0.47,9.23,3.87,4.25
1879.0,-0.45,9.22,3.71,4.25
1881.0,-0.48,9.25,3.79,4.25
1884.0,-0.46,9.23,3.82,4.25
1886.0,-0.29,9.3,3.83,4.25
1889.0,-0.27,9.2,3.8,4.25
1891.0,-0.31,9.21,3.74,4.27
1894.0,-0.24,9.16,3.7,4.22
1896.0,-0.24,9.08,3.71,4.25
1899.0,-0.24,9.12,3.74,4.25
1901.0,-0.23,9.04,3.76,4.25
1904.0,-0.19,9.17,3.83,4.25
1906.0,-0.29,9.11,3.85,4.25
1909.0,-0.23,9.15,3.71,4.27
1911.0,-0.32,9.15,3.68,4.23
1914.0,-0.36,9.16,3.69,4.25
1916.0,-0.32,9.17,3.6,4.24
1919.0,-0.42,9.12,3.67,4.25
1921.0,-0.45,9.2,3.63,4.2
1924.0,-0.44,9.21,3.62,4.24
1926.0,-0.43,9.19,3.72,4.25
1929.0,-0.46,9.21,3.66,4.25
1931.0,-0.45,9.21,3.61,4.25
1934.0,-0.45,9.18,3.63,4.25
1936.0,-0.29,9.25,3.61,4.25
1939.0,-0.3,9.12,3.6,4.25
1941.0,-0.21,9.19,3.66,4.25
1943.0,-0.23,9.15,3.68,4.25
1946.0,-0.31,9.15,3.67,4.25
1948.0,-0.22,9.22,3.82,4.25
1951.0,-0.19,9.06,3.75,4.25
1953.0,-0.16,9.13,3.8,4.25
1971.0,-0.25,9.06,3.77,4.25
1973.0,-0.33,9.11,3.78,4.25
1976.0,-0.3,9.16,3.84,4.25
1978.0,-0.39,9.17,3.75,4.25
1981.0,-0.39,9.17,3.65,4.25
1983.0,-0.39,9.15,3.55,4.22
2003.0,-0.31,9.21,3.54,4.22
2006.0,-0.33,9.28,3.61,4.22
2008.0,-0.25,9.19,3.66,4.23
2011.0,-0.24,9.21,3.71,4.22
2014.0,-0.19,9.18,3.69,4.22
2016.0,-0.25,9.13,3.72,4.2
2019.0,-0.21,9.11,3.77,4.2
2021.0,-0.3,9.16,3.75,4.25
2036.0,-0.58,9.21,3.78,4.25
2038.0,-0.63,9.17,3.68,4.25
2041.0,-0.64,9.22,3.44,4.25
2043.0,-0.62,9.18,3.57,4.24
2046.0,-0.51,9.11,3.55,4.25
2048.0,-0.44,9.14,3.76,4.25
2051.0,-0.3,9.17,3.95,4.25
2053.0,-0.25,9.31,4.11,4.25
2056.0,-0.17,9.3,3.92,4.25
2058.0,-0.16,9.29,3.7,4.25
2061.0,-0.26,9.21,3.58,4.25
2063.0,-0.27,9.15,3.47,4.24
2066.0,-0.33,9.13,3.54,4.27
2068.0,-0.4,9.02,3.72,4.25
2071.0,-0.33,8.99,3.8,4.25
2073.0,-0.21,8.91,3.82,4.27
2076.0,-0.08,8.85,3.81,4.27
2078.0,0.02,8.85,3.83,4.27
2081.0,-0.01,8.81,3.86,4.25
2083.0,-0.06,8.96,3.91,4.25
2086.0,-0.08,9.0,4.06,4.27
2088.0,-0.17,9.03,3.93,4.25
2091.0,-0.17,9.0,3.91,4.27
2093.0,-0.35,9.16,3.96,4.25
2096.0,-0.4,9.2,4.04,4.25
2098.0,-0.46,9.03,3.92,4.22
2101.0,-0.48,9.08,3.94,4.24
2103.0,-0.49,9.02,3.8,4.25
2106.0,-0.5,9.01,3.78,4.25
2116.0,-0.23,9.04,3.77,4.25
2118.0,-0.21,9.03,3.76,4.25
2121.0,-0.17,9.08,3.68,4.25
2123.0,-0.13,9.1,3.72,4.25
2126.0,-0.07,9.2,3.9,4.22
2128.0,0.02,9.18,3.75,4.24
2131.0,-0.03,9.06,3.71,4.25
2133.0,-0.08,9.11,3.76,4.27
2136.0,-0.13,9.16,3.91,4.25
2138.0,-0.28,9.07,3.92,4.25
2141.0,-0.32,9.05,3.85,4.25
2143.0,-0.36,8.99,3.77,4.24
2146.0,-0.31,8.93,3.65,4.24
2148.0,-0.28,8.83,3.56,4.25
2151.0,-0.24,8.87,3.56,4.24
2153.0,-0.28,8.91,3.6,4.25
2156.0,-0.29,8.97,3.69,4.25
2158.0,-0.25,9.11,3.77,4.25
2161.0,-0.29,9.15,3.8,4.25
2163.0,-0.18,9.26,3.79,4.25
2166.0,-0.31,9.35,3.71,4.25
2168.0,-0.24,9.29,3.7,4.27
2171.0,-0.36,9.29,3.66,4.24
2173.0,-0.32,9.27,3.71,4.25
2176.0,-0.43,9.17,3.87,4.25
2178.0,-0.34,9.13,3.78,4.25
2181.0,-0.43,9.07,3.75,4.25
2183.0,-0.39,9.02,3.86,4.25
2186.0,-0.31,9.01,3.88,4.25
2188.0,-0.34,8.95,3.86,4.27
2191.0,-0.34,9.07,3.95,4.24
2193.0,-0.36,9.06,3.86,4.25
2196.0,-0.4,9.1,3.84,4.25
2206.0,-0.16,8.98,3.7,4.25
2208.0,-0.05,8.98,3.72,4.25
2211.0,-0.1,8.98,3.82,4.25
2213.0,-0.07,8.95,3.77,4.25
2216.0,-0.06,9.03,3.76,4.25
2218.0,-0.11,9.07,3.73,4.25
2221.0,-0.19,9.19,3.69,4.25
2223.0,-0.25,9.19,3.73,4.27
2226.0,-0.19,9.11,3.75,4.25
2229.0,-0.16,9.11,3.67,4.21
2231.0,-0.17,9.05,3.64,4.24
2233.0,-0.18,9.07,3.6,4.25
2236.0,-0.15,9.09,3.64,4.25
2238.0,-0.15,9.11,3.71,4.25
2241.0,-0.13,9.08,3.71,4.25
2243.0,-0.17,9.1,3.83,4.25
2246.0,-0.21,9.15,3.89,4.25
2248.0,-0.2,9.07,3.84,4.25
2251.0,-0.34,9.1,3.91,4.25
2253.0,-0.38,9.12,3.85,4.25
2256.0,-0.4,9.16,3.96,4.25
2258.0,-0.44,9.14,3.92,4.23
2261.0,-0.42,9.2,3.93,4.27
2263.0,-0.46,9.13,3.89,4.24
2266.0,-0.5,9.13,3.9,4.25
2268.0,-0.46,9.13,3.89,4.27
2271.0,-0.46,9.05,3.9,4.25
2273.0,-0.34,9.1,3.81,4.25
2276.0,-0.28,9.06,3.75,4.25
2278.0,-0.2,9.05,3.78,4.24
2281.0,-0.13,9.09,3.78,4.27
2283.0,-0.09,9.05,3.94,4.25
2286.0,-0.12,9.09,3.82,4.25
2288.0,-0.06,9.13,3.8,4.25
2291.0,-0.11,9.04,3.82,4.25
2293.0,-0.17,9.08,3.81,4.25
2296.0,-0.25,9.11,3.78,4.25
2298.0,-0.28,9.03,3.83,4.25
2308.0,-0.34,9.03,3.82,4.25
2311.0,-0.42,9.02,3.83,4.27
2313.0,-0.44,9.08,3.74,4.24
2316.0,-0.41,9.11,3.79,4.27
2318.0,-0.39,9.12,3.76,4.25
2321.0,-0.27,9.08,3.7,4.25
2323.0,-0.23,9.14,3.69,4.25
2326.0,-0.1,9.04,3.78,4.25
2328.0,-0.1,9.1,3.72,4.25
2331.0,-0.05,9.05,3.7,4.22
2333.0,-0.07,9.04,3.71,4.25
2336.0,-0.04,9.06,3.71,4.24
2338.0,-0.11,9.1,3.7,4.25
2341.0,-0.09,9.05,3.65,4.25
2343.0,-0.08,9.02,3.64,4.25
2346.0,-0.1,9.03,3.63,4.25
2348.0,-0.05,9.08,3.6,4.25
2351.0,0.02,9.02,3.65,4.25
2353.0,-0.04,9.04,3.65,4.27
2356.0,-0.08,9.05,3.7,4.25
2358.0,-0.16,9.12,3.7,4.25
2361.0,-0.18,9.08,3.76,4.25
2363.0,-0.19,9.1,3.73,4.25
2366.0,-0.24,9.11,3.78,4.24
2368.0,-0.28,9.14,3.72,4.25
2371.0,-0.35,9.09,3.75,4.23
2373.0,-0.35,9.14,3.83,4.25
2376.0,-0.4,9.2,3.82,4.25
2378.0,-0.33,9.18,3.85,4.25
2381.0,-0.31,9.19,3.76,4.25
2383.0,-0.25,9.14,3.82,4.25
2386.0,-0.22,9.19,3.77,4.24
2388.0,-0.22,9.16,3.74,4.25
2391.0,-0.32,9.25,3.83,4.24
2393.0,-0.3,9.17,3.87,4.27
2396.0,-0.27,9.16,3.87,4.25
2398.0,-0.21,9.03,3.85,4.24
2401.0,-0.23,9.17,3.72,4.25
2403.0,-0.28,9.12,3.78,4.25
2406.0,-0.18,9.13,3.72,4.22
2408.0,-0.25,9.09,3.84,4.24
2418.0,-0.34,9.07,3.84,4.27
2421.0,-0.27,9.08,3.89,4.27
2423.0,-0.28,9.04,3.9,4.24
2426.0,-0.25,9.05,3.79,4.25
2428.0,-0.27,9.1,3.72,4.27
2431.0,-0.26,9.1,3.78,4.25
2433.0,-0.19,9.14,3.8,4.22
2436.0,-0.25,9.13,3.81,4.24
2438.0,-0.25,9.19,3.82,4.22
2441.0,-0.29,9.13,3.82,4.25
2443.0,-0.22,9.09,3.89,4.25
2446.0,-0.24,9.13,3.79,4.27
2448.0,-0.22,9.17,3.72,4.25
2451.0,-0.19,9.03,3.77,4.25
2453.0,-0.21,9.09,3.72,4.25
0.0,-100.0,-100.0,-100.0,-100.0
