Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1718.0,-1.54,8.38,3.07,4.22
1720.0,-1.49,8.36,3.18,4.2
1723.0,-1.43,8.29,3.16,4.22
1725.0,-1.3,8.17,3.14,4.22
1728.0,-1.24,8.13,3.24,4.22
1730.0,-1.13,8.11,3.2,4.22
1733.0,-1.06,7.94,3.34,4.22
1735.0,-1.08,7.77,3.27,4.22
1745.0,-1.31,7.83,3.3,4.22
1748.0,-1.14,7.89,3.34,4.22
1750.0,-1.08,7.87,3.35,4.22
1753.0,-0.93,7.84,3.41,4.22
1755.0,-1.0,7.73,3.43,4.24
1758.0,-1.03,7.71,3.42,4.22
1760.0,-0.96,7.61,3.36,4.24
1763.0,-1.03,7.54,3.36,4.24
1765.0,-0.98,7.47,3.28,4.22
1768.0,-1.09,7.38,3.16,4.19
1770.0,-1.09,7.39,3.14,4.22
1773.0,-1.08,7.43,3.03,4.22
1775.0,-1.05,7.52,2.97,4.22
1778.0,-1.04,7.45,2.98,4.22
1780.0,-0.88,7.44,3.13,4.23
1783.0,-0.76,7.42,3.19,4.22
1785.0,-0.58,7.44,3.21,4.24
1788.0,-0.53,7.35,3.13,4.22
1790.0,-0.56,7.31,3.01,4.22
1793.0,-0.61,7.23,2.58,4.22
1795.0,-0.57,7.2,4.44,4.2
1798.0,-0.71,7.23,3.28,4.22
1800.0,-0.83,7.33,3.38,4.22
1803.0,-0.83,7.32,3.68,4.22
1805.0,-0.68,7.42,3.73,4.22
1808.0,-0.65,7.45,3.36,4.22
1810.0,-0.68,7.5,3.15,4.22
1813.0,-0.69,7.42,3.14,4.22
1815.0,-0.7,7.37,3.26,4.22
1818.0,-0.66,7.37,3.34,4.22
1820.0,-0.63,7.39,3.49,4.24
1823.0,-0.73,7.49,3.45,4.22
1825.0,-0.69,7.49,3.37,4.22
1828.0,-0.67,7.5,3.3,4.22
1830.0,-0.73,7.58,3.2,4.22
1833.0,-0.88,7.46,2.94,4.22
1835.0,-0.95,7.58,2.82,4.22
1838.0,-0.94,7.48,2.8,4.22
1840.0,-0.9,7.48,2.87,4.22
1850.0,-0.65,7.29,2.91,4.22
1853.0,-0.78,7.32,3.02,4.22
1855.0,-0.82,7.4,3.04,4.2
1858.0,-0.85,7.61,3.05,4.24
1860.0,-0.84,7.53,2.99,4.22
1863.0,-0.95,7.64,2.89,4.24
1865.0,-1.08,7.63,2.8,4.22
1868.0,-1.13,7.53,2.87,4.22
1870.0,-1.09,7.45,2.81,4.19
1873.0,-1.11,7.49,2.88,4.24
1875.0,-0.96,7.43,2.75,4.22
1878.0,-1.01,7.41,2.81,4.22
1880.0,-0.97,7.46,2.94,4.22
1883.0,-1.02,7.49,2.91,4.24
1885.0,-1.06,7.55,2.85,4.22
1888.0,-1.03,7.61,2.92,4.24
1890.0,-1.11,7.76,2.92,4.19
1893.0,-1.24,7.81,3.03,4.22
1895.0,-1.31,7.84,2.97,4.22
1898.0,-1.35,7.86,3.15,4.22
1900.0,-1.42,7.81,3.13,4.22
1903.0,-1.39,7.75,3.15,4.22
1905.0,-1.25,7.67,3.27,4.22
1908.0,-1.18,7.66,3.33,4.22
1910.0,-1.12,7.6,3.37,4.22
1913.0,-0.96,7.69,3.36,4.23
1915.0,-0.96,7.63,3.3,4.24
1918.0,-0.94,7.68,3.32,4.22
1920.0,-0.89,7.72,3.2,4.22
1923.0,-0.94,7.79,2.99,4.22
1925.0,-1.08,7.76,3.06,4.22
1928.0,-1.05,7.67,3.3,4.22
1930.0,-0.99,7.55,3.32,4.24
1933.0,-0.93,7.49,3.0,4.22
1935.0,-0.96,7.53,2.88,4.22
1938.0,-0.85,7.62,3.01,4.22
1940.0,-0.96,7.54,3.11,4.22
1943.0,-1.01,7.63,3.14,4.22
1953.0,-1.45,7.62,3.01,4.22
1955.0,-1.56,7.64,2.99,4.22
1958.0,-1.58,7.59,2.91,4.22
1960.0,-1.69,7.61,2.93,4.24
1963.0,-1.72,7.63,2.93,4.22
1965.0,-1.75,7.74,2.84,4.24
1968.0,-1.75,7.81,2.79,4.2
1970.0,-1.86,7.84,2.78,4.24
1973.0,-1.75,7.86,2.81,4.19
1975.0,-1.77,7.97,2.76,4.23
1978.0,-1.7,7.92,2.91,4.22
1980.0,-1.65,7.88,2.85,4.22
1983.0,-1.54,7.93,3.02,4.22
1985.0,-1.51,7.98,2.98,4.22
1988.0,-1.48,7.95,3.04,4.22
1990.0,-1.45,8.0,3.1,4.22
1993.0,-1.47,8.13,2.98,4.22
1995.0,-1.56,7.98,3.16,4.22
1998.0,-1.58,8.01,3.49,4.22
2000.0,-1.58,7.99,3.36,4.22
2003.0,-1.58,8.08,3.19,4.22
2005.0,-1.68,8.14,3.31,4.22
2008.0,-1.77,8.26,3.38,4.22
2010.0,-1.85,8.35,3.41,4.22
2013.0,-1.96,8.48,3.43,4.22
2015.0,-2.05,8.54,3.31,4.22
2018.0,-2.21,8.62,3.3,4.22
2020.0,-2.14,8.69,3.34,4.22
2022.0,-2.16,8.66,3.45,4.22
2025.0,-1.96,8.68,3.5,4.24
2027.0,-1.89,8.66,3.39,4.21
2030.0,-1.77,8.72,3.46,4.22
2032.0,-1.55,8.74,3.61,4.22
2035.0,-1.47,8.68,3.68,4.22
2037.0,-1.44,8.78,3.56,4.22
2040.0,-1.37,8.97,3.59,4.22
2042.0,-1.5,9.07,3.55,4.22
2045.0,-1.49,9.04,3.78,4.22
2047.0,-1.42,9.03,3.82,4.22
2057.0,-1.23,8.57,4.0,4.22
2060.0,-1.29,8.52,4.04,4.21
2062.0,-1.32,8.64,3.82,4.22
2065.0,-1.35,8.68,3.84,4.22
2067.0,-1.37,8.7,3.84,4.23
2070.0,-1.4,8.72,3.76,4.22
2072.0,-1.31,8.73,3.67,4.23
2075.0,-1.26,8.74,3.52,4.19
2077.0,-1.27,8.72,3.51,4.22
2080.0,-1.14,8.74,3.53,4.22
2082.0,-1.23,8.67,3.54,4.24
2085.0,-1.21,8.76,3.43,4.22
2087.0,-1.28,8.76,3.29,4.22
2090.0,-1.25,8.79,3.37,4.22
2092.0,-1.28,8.81,3.41,4.22
2095.0,-1.22,8.7,3.51,4.24
2097.0,-1.17,8.59,3.39,4.22
2100.0,-1.03,8.63,3.5,4.22
2102.0,-0.82,8.58,3.56,4.22
2105.0,-0.84,8.55,3.41,4.22
2107.0,-0.73,8.46,3.49,4.22
2110.0,-0.64,8.45,3.56,4.22
2112.0,-0.66,8.61,3.73,4.22
2115.0,-0.79,8.8,3.77,4.22
2117.0,-0.89,8.9,3.8,4.22
2120.0,-0.97,8.99,3.87,4.22
2122.0,-0.98,8.95,3.81,4.22
2125.0,-1.13,8.86,3.76,4.22
2127.0,-0.99,8.78,3.73,4.23
2130.0,-0.97,8.73,3.77,4.22
2132.0,-0.81,8.65,3.75,4.22
2135.0,-0.75,8.67,3.57,4.22
2137.0,-0.71,8.7,3.45,4.24
2140.0,-0.71,8.71,3.58,4.22
2142.0,-0.68,8.91,3.84,4.22
2145.0,-0.81,8.99,3.82,4.22
2147.0,-0.92,9.03,3.64,4.22
2150.0,-0.88,9.12,3.67,4.22
2160.0,-0.71,9.0,3.63,4.22
2162.0,-0.66,9.11,3.53,4.22
2165.0,-0.57,9.12,3.48,4.22
2167.0,-0.56,9.19,3.37,4.22
2170.0,-0.63,9.24,3.54,4.22
2172.0,-0.65,9.35,3.64,4.22
2175.0,-0.67,9.5,3.73,4.22
2177.0,-0.7,9.61,3.68,4.19
2180.0,-0.7,9.67,3.47,4.22
2182.0,-0.77,9.68,3.52,4.22
2185.0,-0.8,9.68,3.46,4.24
2187.0,-0.81,9.71,3.48,4.24
2190.0,-0.84,9.74,3.52,4.22
2192.0,-0.75,9.58,3.53,4.22
2195.0,-0.76,9.57,3.49,4.22
2197.0,-0.66,9.57,3.6,4.22
2200.0,-0.63,9.46,3.62,4.22
2202.0,-0.62,9.59,3.72,4.22
2205.0,-0.61,9.51,3.61,4.22
2207.0,-0.7,9.46,3.61,4.22
2210.0,-0.54,9.44,3.88,4.22
2212.0,-0.43,9.42,3.9,4.22
2215.0,-0.38,9.33,3.93,4.22
2217.0,-0.27,9.34,3.96,4.22
2220.0,-0.25,9.42,4.09,4.22
2222.0,-0.19,9.49,4.3,4.24
2225.0,-0.18,9.55,4.32,4.22
2227.0,-0.23,9.48,4.19,4.23
2230.0,-0.23,9.45,4.11,4.23
2232.0,-0.32,9.39,4.09,4.22
2235.0,-0.33,9.3,4.15,4.22
2237.0,-0.4,9.21,4.19,4.22
2240.0,-0.31,9.21,4.13,4.22
2242.0,-0.26,9.26,4.01,4.22
2245.0,-0.22,9.18,3.98,4.22
2247.0,-0.29,9.28,4.0,4.22
2250.0,-0.31,9.35,4.05,4.22
2252.0,-0.34,9.34,4.05,4.22
2255.0,-0.29,9.31,3.9,4.22
2265.0,-0.25,9.23,3.9,4.22
2267.0,-0.31,9.15,3.99,4.24
2270.0,-0.18,9.07,3.97,4.22
2272.0,-0.21,8.99,3.88,4.22
2275.0,-0.18,9.0,3.95,4.22
2277.0,-0.29,9.04,3.89,4.22
2280.0,-0.23,9.0,3.95,4.19
2282.0,-0.16,9.01,3.85,4.22
2285.0,-0.21,8.96,3.83,4.22
2287.0,-0.19,9.03,3.92,4.24
2290.0,-0.17,9.1,3.72,4.22
2292.0,-0.24,9.06,3.7,4.24
2295.0,-0.17,9.06,3.64,4.22
2297.0,-0.37,9.06,3.59,4.24
2300.0,-0.41,8.98,3.56,4.22
2302.0,-0.44,9.06,3.37,4.22
2305.0,-0.46,9.05,3.44,4.22
2307.0,-0.47,9.03,3.34,4.21
2310.0,-0.62,9.04,3.17,4.22
2312.0,-0.7,9.05,3.13,4.22
2315.0,-0.72,9.1,3.02,4.22
2317.0,-0.66,9.17,3.05,4.22
2320.0,-0.81,9.16,2.96,4.22
2322.0,-0.91,9.18,2.93,4.22
2325.0,-0.9,9.22,2.85,4.24
2327.0,-1.01,9.34,2.85,4.22
2330.0,-0.98,9.37,2.86,4.22
2332.0,-0.91,9.32,2.79,4.22
2335.0,-0.89,9.44,2.93,4.22
2337.0,-0.83,9.37,2.8,4.22
2340.0,-0.6,9.31,3.05,4.22
2342.0,-0.53,9.36,2.91,4.22
2345.0,-0.69,9.54,2.65,4.24
2347.0,-0.63,9.36,3.11,4.22
2350.0,-0.63,9.24,3.09,4.22
2352.0,-0.61,9.32,3.04,4.2
2355.0,-0.64,9.61,2.82,4.23
2357.0,-0.79,9.8,2.91,4.22
2367.0,-1.1,9.6,3.23,4.22
2370.0,-1.12,9.54,3.08,4.22
2372.0,-0.94,9.5,3.08,4.24
2374.0,-0.9,9.48,2.94,4.22
2377.0,-0.81,9.49,2.97,4.24
2379.0,-0.75,9.59,3.06,4.22
2382.0,-0.86,9.75,3.07,4.19
2384.0,-0.79,9.77,3.04,4.22
2387.0,-0.79,9.85,3.02,4.22
2389.0,-0.81,9.82,3.0,4.22
2392.0,-0.8,9.91,2.88,4.22
2394.0,-0.75,9.88,2.97,4.22
2397.0,-0.8,9.86,2.97,4.22
2399.0,-0.78,9.84,2.82,4.22
2402.0,-0.82,9.67,2.83,4.22
2404.0,-0.78,9.76,3.0,4.22
2407.0,-0.71,9.65,2.84,4.22
2409.0,-0.76,9.67,2.75,4.2
2412.0,-0.73,9.69,2.74,4.22
2414.0,-0.79,9.66,2.78,4.22
2417.0,-0.86,9.71,2.72,4.24
2419.0,-0.82,9.77,2.7,4.22
2422.0,-0.78,9.8,2.68,4.22
2424.0,-0.69,9.76,2.69,4.22
2427.0,-0.61,9.91,2.74,4.24
2429.0,-0.59,9.82,2.76,4.22
2432.0,-0.55,9.82,2.71,4.22
2434.0,-0.54,9.88,2.86,4.22
2437.0,-0.51,9.85,2.92,4.22
2439.0,-0.55,9.83,2.93,4.22
2442.0,-0.53,9.77,2.86,4.22
2444.0,-0.62,9.75,2.86,4.24
2447.0,-0.6,9.77,2.89,4.22
2449.0,-0.6,9.74,2.98,4.22
2452.0,-0.53,9.72,2.91,4.22
2454.0,-0.6,9.77,2.93,4.22
2457.0,-0.63,9.75,2.82,4.22
2459.0,-0.67,9.78,2.8,4.22
2462.0,-0.62,9.75,2.85,4.22
2472.0,-0.87,9.92,2.64,4.22
2474.0,-0.95,9.95,2.68,4.22
2477.0,-0.9,9.88,2.61,4.22
2479.0,-0.94,9.93,2.66,4.22
2482.0,-0.94,9.88,2.66,4.22
2484.0,-0.96,9.87,2.58,4.19
2487.0,-0.9,9.77,2.6,4.22
2489.0,-0.85,9.67,2.67,4.22
2492.0,-0.78,9.72,2.7,4.22
2494.0,-0.76,9.77,2.65,4.22
2497.0,-0.74,9.86,2.48,4.22
2499.0,-0.72,9.83,2.53,4.22
2502.0,-0.85,9.71,2.57,4.23
2504.0,-0.87,9.78,2.6,4.22
2507.0,-0.97,9.77,2.63,4.24
2509.0,-1.01,9.68,2.71,4.22
2512.0,-0.92,9.65,2.68,4.2
2514.0,-0.89,9.54,2.68,4.24
2517.0,-0.9,9.56,2.71,4.22
2519.0,-0.81,9.52,2.63,4.22
2522.0,-0.85,9.42,2.66,4.22
2524.0,-0.83,9.35,2.78,4.22
2527.0,-0.97,9.41,2.76,4.22
2529.0,-0.93,9.41,2.63,4.22
2532.0,-0.87,9.5,2.56,4.22
2534.0,-0.89,9.53,2.53,4.22
2537.0,-0.87,9.52,2.6,4.22
2539.0,-1.04,9.62,2.2,4.22
2542.0,-0.88,9.31,2.71,4.22
2544.0,-0.83,9.46,2.89,4.24
2547.0,-0.76,9.48,2.79,4.24
2549.0,-0.64,9.59,2.49,4.22
2552.0,-0.63,9.54,2.41,4.22
2554.0,-0.78,9.46,2.6,4.24
2557.0,-0.78,9.43,2.74,4.22
2559.0,-0.78,9.24,2.72,4.22
2562.0,-0.68,9.26,2.68,4.22
2564.0,-0.62,9.18,2.67,4.22
2567.0,-0.53,9.24,2.58,4.22
2577.0,-0.48,9.44,2.57,4.22
2579.0,-0.45,9.4,2.66,4.22
2582.0,-0.45,9.42,2.64,4.22
2584.0,-0.44,9.42,2.51,4.22
2587.0,-0.43,9.4,2.56,4.19
2589.0,-0.46,9.29,2.6,4.22
2592.0,-0.38,9.23,2.73,4.22
2594.0,-0.39,9.26,2.65,4.22
2597.0,-0.37,9.21,2.65,4.22
2599.0,-0.25,9.37,2.61,4.22
2602.0,-0.53,9.15,2.28,4.22
2604.0,-0.52,9.19,2.9,4.22
2607.0,-0.46,9.39,3.31,4.23
2609.0,-0.57,9.42,3.2,4.22
2612.0,-0.59,9.3,3.2,4.22
2614.0,-0.49,9.44,3.07,4.2
2617.0,-0.31,9.17,3.11,4.22
2619.0,-0.51,9.46,2.73,4.24
2622.0,-0.41,9.22,2.63,4.22
2624.0,-0.53,9.38,2.69,4.23
2627.0,-0.72,9.37,2.7,4.22
2629.0,-0.64,9.66,2.54,4.22
2632.0,-1.04,9.64,1.88,4.22
2634.0,-0.99,9.39,2.46,4.24
2637.0,-0.82,9.35,3.08,4.24
2639.0,-0.62,9.39,2.64,4.22
2642.0,-0.58,9.46,2.22,4.22
2644.0,-0.53,9.54,2.24,4.22
2647.0,-0.51,9.52,2.45,4.22
2649.0,-0.48,9.68,2.2,4.22
2652.0,-0.71,9.56,1.75,4.22
2654.0,-0.78,9.51,2.6,4.22
2657.0,-0.6,9.87,2.82,4.22
2659.0,-0.87,9.54,1.8,4.22
2662.0,-0.82,9.59,2.43,4.22
2664.0,-0.79,9.51,2.83,4.24
2667.0,-0.73,9.41,2.95,4.22
2669.0,-0.82,9.44,2.67,4.21
2677.0,-0.89,9.27,3.14,4.22
2684.0,-0.58,9.24,3.08,4.22
2687.0,-0.56,9.3,2.81,4.22
2689.0,-0.57,9.39,2.54,4.19
2692.0,-0.56,9.48,2.58,4.22
2694.0,-0.7,9.56,2.54,4.22
2697.0,-0.68,9.54,2.75,4.22
2699.0,-0.64,9.47,2.6,4.22
2702.0,-0.7,9.47,2.43,4.24
2704.0,-0.61,9.27,2.17,4.22
2707.0,-0.49,9.3,2.77,4.22
2709.0,-0.44,9.19,2.65,4.22
2712.0,-0.39,9.26,2.35,4.22
2714.0,-0.34,9.23,2.66,4.22
2716.0,-0.26,9.17,2.77,4.22
2719.0,-0.17,9.21,2.36,4.22
2722.0,-0.08,9.28,2.48,4.22
2724.0,0.06,9.2,2.34,4.22
2727.0,0.11,9.31,2.51,4.22
2729.0,0.19,9.3,2.37,4.22
2731.0,0.2,9.52,2.36,4.22
2734.0,0.26,9.5,2.28,4.24
2736.0,0.29,9.49,2.22,4.22
2739.0,0.29,9.52,2.23,4.22
2741.0,0.28,9.48,2.18,4.24
2744.0,0.35,9.54,2.3,4.24
2746.0,0.29,9.45,2.31,4.24
2749.0,0.22,9.45,2.43,4.22
2751.0,0.13,9.48,2.47,4.22
2754.0,0.07,9.46,2.58,4.22
2756.0,-0.05,9.49,2.68,4.22
2759.0,-0.2,9.46,2.74,4.22
2761.0,-0.2,9.35,2.79,4.22
2764.0,-0.45,9.44,2.96,4.22
2766.0,-0.51,9.39,2.92,4.22
2769.0,-0.64,9.39,2.87,4.22
2771.0,-0.75,9.39,2.92,4.22
2774.0,-0.85,9.38,2.95,4.22
2776.0,-0.92,9.43,2.92,4.22
2779.0,-0.99,9.45,2.84,4.22
2781.0,-1.07,9.49,2.64,4.22
2784.0,-1.13,9.63,2.39,4.22
2786.0,-1.19,9.64,2.34,4.22
2789.0,-1.31,9.74,2.3,4.22
2791.0,-1.41,9.89,2.09,4.19
2794.0,-1.5,9.75,2.11,4.22
2804.0,-1.52,9.45,2.36,4.2
2806.0,-1.56,9.47,2.35,4.22
2809.0,-1.49,9.53,2.33,4.22
2811.0,-1.52,9.59,2.26,4.24
2814.0,-1.57,9.63,2.29,4.24
2816.0,-1.58,9.63,2.29,4.22
2819.0,-1.48,9.55,2.36,4.2
2821.0,-1.39,9.57,2.26,4.22
2824.0,-1.38,9.51,2.22,4.22
2826.0,-1.32,9.55,2.27,4.22
2829.0,-1.25,9.46,2.22,4.22
2831.0,-1.27,9.42,2.12,4.22
2834.0,-1.3,9.45,2.29,4.22
0.0,-100.0,-100.0,-100.0,-100.0
