Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1751.0,2.25,-2.56,8.98,4.25
1754.0,2.28,-2.45,9.02,4.25
1756.0,2.37,-2.53,9.02,4.25
1759.0,2.26,-3.0,8.71,4.24
1761.0,2.42,-2.75,7.11,4.25
1764.0,2.45,-2.53,9.43,4.24
1766.0,2.44,-2.18,9.5,4.25
1769.0,2.33,-2.57,9.16,4.22
1771.0,2.39,-2.51,9.12,4.23
1774.0,2.32,-2.76,9.08,4.25
1776.0,2.36,-2.79,9.38,4.24
1779.0,2.4,-2.94,9.32,4.25
1781.0,2.4,-2.89,9.31,4.24
1784.0,2.31,-2.63,9.01,4.27
1786.0,2.23,-3.09,9.09,4.24
1789.0,2.27,-3.14,9.28,4.25
1791.0,2.11,-3.01,9.05,4.27
1794.0,2.15,-3.04,9.05,4.25
1796.0,2.17,-3.09,8.95,4.2
1799.0,2.34,-3.05,9.39,4.23
1801.0,2.42,-3.1,9.44,4.27
1804.0,2.51,-2.97,9.38,4.25
1806.0,2.56,-2.95,9.47,4.24
1816.0,2.36,-2.94,9.24,4.24
1819.0,2.35,-2.91,9.15,4.24
1821.0,2.31,-2.99,9.13,4.24
1824.0,2.34,-3.22,9.1,4.24
1826.0,2.38,-3.29,9.18,4.24
1829.0,2.4,-3.2,9.17,4.25
1831.0,2.38,-3.29,9.26,4.24
1834.0,2.51,-3.43,9.62,4.24
1836.0,2.34,-3.33,9.2,4.25
1839.0,2.22,-3.22,9.31,4.24
1841.0,2.04,-3.05,9.38,4.25
1844.0,2.01,-2.92,9.78,4.24
1846.0,1.99,-2.76,9.45,4.24
1849.0,2.08,-2.88,9.25,4.27
1851.0,2.23,-3.1,9.04,4.27
1854.0,2.47,-3.29,9.17,4.25
1856.0,2.55,-3.56,9.41,4.25
1859.0,2.55,-3.66,9.55,4.24
1861.0,2.55,-3.65,9.49,4.25
1864.0,2.58,-3.65,9.55,4.26
1866.0,2.59,-3.59,9.62,4.25
1869.0,2.61,-3.35,9.52,4.24
1871.0,2.61,-3.22,9.65,4.22
1874.0,2.66,-3.03,9.77,4.24
1876.0,2.68,-2.89,9.73,4.25
1879.0,2.68,-2.92,9.62,4.24
1881.0,2.7,-3.0,9.68,4.25
1884.0,2.72,-3.08,9.76,4.24
1886.0,2.78,-3.07,9.81,4.27
1889.0,2.65,-2.68,8.54,4.24
1891.0,2.85,-3.33,10.06,4.24
1894.0,2.99,-3.32,10.01,4.24
1896.0,3.01,-3.43,9.55,4.24
1899.0,3.01,-3.4,9.49,4.22
1901.0,3.06,-3.62,9.75,4.24
1904.0,3.08,-3.42,9.78,4.24
1906.0,3.16,-3.38,9.78,4.27
1909.0,3.2,-3.3,9.52,4.27
1919.0,3.21,-2.98,9.55,4.25
1921.0,3.27,-3.05,9.54,4.24
1924.0,3.31,-3.03,9.54,4.24
1926.0,3.4,-3.12,9.45,4.25
1929.0,3.3,-3.14,9.37,4.25
1931.0,3.29,-3.08,9.51,4.25
1934.0,3.43,-3.19,9.5,4.24
1936.0,3.39,-3.13,9.38,4.25
1939.0,3.55,-3.14,9.42,4.24
1941.0,3.55,-3.12,9.36,4.24
1944.0,3.65,-3.07,10.15,4.25
1946.0,3.62,-2.94,9.08,4.25
1949.0,3.72,-2.84,9.07,4.24
1951.0,3.75,-2.81,9.64,4.25
1954.0,3.74,-2.84,9.31,4.25
1956.0,3.78,-2.64,9.3,4.24
1959.0,3.9,-2.62,9.29,4.25
1961.0,3.88,-2.64,9.19,4.24
1964.0,1.52,1.1,9.74,4.25
1966.0,4.7,-3.43,9.74,4.24
1969.0,4.3,-3.31,8.04,4.24
1971.0,4.63,-3.63,10.16,4.24
1973.0,4.36,-3.25,8.79,4.22
1976.0,4.45,-3.18,9.09,4.24
1979.0,4.33,-2.73,8.75,4.24
1981.0,4.43,-2.45,8.88,4.24
1984.0,3.71,-1.25,8.8,4.25
1986.0,4.73,-2.66,8.95,4.25
1989.0,4.58,-2.23,8.55,4.27
1991.0,4.74,-2.36,9.06,4.24
1994.0,4.72,-2.3,8.35,4.24
1996.0,4.63,-1.75,8.1,4.25
1998.0,5.05,-2.46,8.63,4.25
2001.0,4.89,-2.28,8.35,4.2
2004.0,5.13,-2.57,8.3,4.24
2006.0,5.17,-2.5,8.1,4.24
2008.0,5.14,-2.44,7.85,4.24
2011.0,5.14,-2.26,7.99,4.25
2013.0,5.17,-2.08,7.89,4.27
2023.0,5.52,-1.49,7.52,4.24
2026.0,5.57,-1.44,7.52,4.24
2028.0,5.69,-1.42,7.46,4.25
2031.0,5.83,-1.35,7.33,4.24
2033.0,5.89,-1.38,7.34,4.25
2036.0,6.04,-1.24,7.16,4.24
2038.0,6.03,-1.15,6.96,4.24
2041.0,6.16,-1.03,6.8,4.27
2043.0,6.06,-0.97,6.71,4.24
2046.0,6.19,-0.92,6.57,4.23
2048.0,6.24,-0.79,6.55,4.24
2051.0,6.25,-0.77,6.4,4.24
2053.0,6.33,-0.67,6.27,4.24
2056.0,6.29,-0.59,6.25,4.25
2058.0,6.3,-0.56,6.12,4.24
2061.0,6.34,-0.48,6.07,4.24
2063.0,6.27,-0.39,5.99,4.24
2066.0,6.26,-0.33,5.94,4.25
2068.0,6.21,-0.24,5.85,4.25
2071.0,6.17,-0.18,5.67,4.24
2073.0,6.08,-0.08,5.67,4.24
2076.0,6.06,0.04,5.58,4.2
2079.0,5.94,0.16,5.6,4.24
2081.0,6.04,0.26,5.44,4.24
2083.0,6.03,0.37,5.36,4.24
2086.0,5.94,0.34,5.28,4.24
2088.0,6.01,0.48,5.21,4.25
2091.0,5.95,0.52,5.18,4.24
2093.0,6.03,0.55,5.12,4.24
2096.0,6.0,0.62,5.08,4.24
2098.0,5.92,0.81,4.82,4.24
2101.0,5.9,0.84,4.88,4.24
2103.0,5.96,0.89,4.87,4.22
2106.0,5.88,1.0,4.54,4.24
2108.0,5.97,1.04,4.92,4.24
2111.0,5.83,1.25,4.39,4.24
2113.0,5.77,1.15,3.85,4.24
2116.0,5.59,1.26,3.84,4.24
2118.0,5.47,1.37,3.85,4.25
2121.0,5.83,1.36,4.85,4.25
2123.0,5.99,1.32,4.59,4.25
2126.0,6.19,1.38,4.29,4.24
2128.0,6.39,1.31,4.54,4.25
2131.0,6.19,1.19,3.74,4.25
2133.0,5.18,1.25,2.06,4.24
2136.0,4.77,1.71,3.39,4.25
2138.0,4.61,1.84,4.22,4.24
2141.0,5.1,1.83,4.7,4.27
2143.0,5.63,1.89,4.4,4.24
2146.0,5.84,2.04,3.01,4.25
2148.0,5.63,2.07,2.66,4.24
2151.0,5.17,2.13,2.83,4.25
2153.0,4.98,2.25,3.57,4.25
2156.0,4.93,2.31,4.13,4.25
2166.0,4.99,2.65,3.27,4.24
2168.0,4.84,2.81,3.37,4.27
2171.0,4.64,2.97,3.5,4.24
2173.0,4.56,2.97,3.71,4.27
2176.0,4.59,3.08,3.52,4.25
2178.0,4.58,3.17,3.35,4.21
2181.0,4.6,3.23,3.24,4.25
2183.0,4.5,3.34,3.26,4.24
2186.0,4.4,3.36,3.23,4.24
2188.0,4.42,3.45,3.19,4.25
2191.0,4.34,3.49,3.18,4.27
2193.0,4.33,3.64,2.99,4.24
2196.0,4.37,3.75,2.89,4.24
2198.0,4.38,3.87,2.88,4.24
2201.0,4.25,3.99,2.69,4.24
2203.0,4.27,4.17,2.55,4.24
2206.0,4.24,4.24,2.5,4.2
2208.0,4.25,4.38,2.4,4.24
2211.0,4.16,4.52,2.28,4.25
2213.0,4.18,4.66,2.18,4.24
2216.0,4.12,4.86,2.12,4.24
2218.0,4.15,4.93,2.09,4.24
2221.0,4.11,5.05,1.93,4.25
2223.0,3.95,5.17,1.59,4.24
2226.0,3.9,5.37,1.46,4.24
2228.0,3.87,5.46,1.23,4.25
2231.0,3.72,5.55,1.22,4.25
2233.0,3.68,5.82,1.1,4.24
2236.0,3.6,6.07,0.91,4.24
2238.0,3.56,6.29,0.77,4.24
2241.0,3.34,6.58,0.47,4.24
2243.0,3.22,6.69,0.36,4.24
2246.0,3.12,6.97,0.32,4.24
2248.0,3.02,7.14,0.21,4.24
2251.0,2.96,7.38,0.18,4.25
2253.0,2.98,7.52,0.09,4.25
2256.0,3.0,7.76,0.1,4.24
2258.0,2.88,8.01,0.01,4.25
2261.0,2.79,8.23,0.15,4.24
2263.0,2.66,8.54,0.05,4.24
2266.0,2.39,8.79,0.0,4.25
2268.0,2.09,9.15,0.1,4.27
2271.0,1.76,9.48,0.02,4.25
2273.0,1.35,9.89,-0.11,4.24
2276.0,0.95,10.43,-0.15,4.25
2278.0,0.48,10.84,-0.39,4.24
2281.0,0.05,11.38,-0.46,4.2
2283.0,-0.34,11.9,-0.33,4.25
2286.0,-0.61,12.38,0.13,4.24
2288.0,-1.08,12.83,-0.01,4.24
2291.0,-1.46,13.21,-0.09,4.24
2301.0,-3.02,14.79,0.32,4.25
2303.0,-3.17,14.99,0.45,4.24
2306.0,-3.22,15.5,0.72,4.24
2308.0,-3.4,16.04,0.33,4.2
2311.0,-3.45,16.54,0.35,4.25
2313.0,-3.51,16.68,0.13,4.23
2316.0,-3.41,16.93,-0.29,4.25
2318.0,-3.34,17.22,0.07,4.24
2321.0,-3.32,17.42,-0.22,4.27
2323.0,-3.04,17.45,-0.03,4.24
2326.0,-2.74,17.52,-0.01,4.24
2328.0,-2.61,17.62,-0.28,4.22
2331.0,-2.53,17.69,-0.64,4.24
2333.0,-2.35,17.89,-0.26,4.25
2336.0,-2.42,17.8,-0.6,4.26
2338.0,-2.47,17.88,-0.84,4.25
2341.0,-2.35,18.12,-1.19,4.24
2343.0,-2.28,18.45,-1.34,4.25
2346.0,-2.03,18.68,-1.42,4.24
2356.0,-2.04,20.01,-1.03,4.25
2358.0,-2.15,20.4,-0.78,4.24
2361.0,-2.38,20.76,-0.27,4.25
2363.0,-2.75,21.2,0.26,4.25
2366.0,-3.29,21.65,0.44,4.25
2368.0,-3.97,22.09,0.37,4.25
2371.0,-4.59,22.9,-0.0,4.25
2373.0,-4.96,23.65,-0.31,4.25
2376.0,-5.26,24.38,-0.23,4.24
2378.0,-5.45,24.89,-0.21,4.25
2381.0,-5.6,25.48,-0.59,4.25
2383.0,-5.49,25.89,-0.89,4.2
2386.0,-5.47,26.25,-0.87,4.24
2388.0,-5.25,26.45,-0.81,4.24
2391.0,-5.27,26.58,-1.07,4.25
2393.0,-5.13,26.71,-1.33,4.24
2396.0,-4.99,26.82,-1.31,4.25
2398.0,-4.95,27.13,-1.41,4.24
2401.0,-4.8,27.33,-1.51,4.25
2403.0,-4.44,27.6,-1.34,4.24
2406.0,-4.08,27.77,-1.3,4.25
2408.0,-3.67,27.96,-1.12,4.25
2411.0,-3.42,28.05,-0.78,4.22
2421.0,-2.72,28.58,0.68,4.24
2423.0,-2.8,28.78,0.97,4.25
2426.0,-3.06,28.98,1.09,4.24
2428.0,-3.39,29.28,1.12,4.24
2431.0,-3.85,29.66,1.45,4.24
2433.0,-4.29,29.81,1.59,4.24
2436.0,-4.74,29.93,1.54,4.24
2438.0,-5.03,30.11,1.89,4.24
2441.0,-5.23,30.27,1.66,4.24
2443.0,-5.49,30.43,1.61,4.24
2446.0,-5.71,30.55,1.78,4.24
2448.0,-5.81,30.71,2.09,4.24
2451.0,-5.91,30.74,2.16,4.24
2453.0,-5.8,30.85,2.24,4.24
2456.0,-5.67,30.83,2.39,4.23
2458.0,-5.65,30.83,2.83,4.24
2461.0,-5.74,30.7,3.51,4.24
2463.0,-5.79,30.59,4.08,4.24
2466.0,-5.87,30.46,4.45,4.25
2468.0,-6.13,30.29,4.67,4.25
2471.0,-6.3,30.17,4.93,4.25
2473.0,-6.5,29.93,5.11,4.25
2476.0,-6.56,29.8,5.06,4.24
2478.0,-6.78,29.62,4.85,4.24
2481.0,-6.78,29.27,4.98,4.24
2491.0,-6.85,28.39,4.14,4.25
2493.0,-7.05,28.32,3.49,4.25
2496.0,-7.11,28.19,2.82,4.25
2498.0,-7.19,28.05,2.55,4.25
2501.0,-7.47,27.84,2.0,4.24
2503.0,-7.71,27.65,1.71,4.24
2506.0,-8.01,27.42,1.35,4.24
2508.0,-8.35,27.09,1.23,4.24
2511.0,-8.52,26.66,1.64,4.24
2513.0,-8.9,26.16,1.7,4.22
2516.0,-9.24,25.76,1.73,4.24
2518.0,-9.55,25.26,1.88,4.24
2521.0,-9.69,24.61,2.57,4.24
2523.0,-9.61,24.04,2.99,4.24
2526.0,-9.51,23.47,3.37,4.24
2528.0,-9.49,22.79,3.47,4.24
2531.0,-9.48,22.34,3.6,4.25
2533.0,-9.58,21.91,3.88,4.25
2536.0,-9.59,21.68,4.03,4.25
2538.0,-9.71,21.6,4.38,4.25
2541.0,-9.81,21.46,4.33,4.24
2543.0,-9.78,21.32,4.41,4.24
2546.0,-10.01,21.22,4.54,4.24
2548.0,-9.99,21.0,4.65,4.24
2551.0,-10.31,20.64,4.39,4.24
2553.0,-10.59,20.31,4.52,4.24
2563.0,-10.97,18.73,5.27,4.25
2566.0,-11.02,18.44,5.09,4.24
2568.0,-11.03,18.22,5.18,4.24
2571.0,-11.08,18.06,5.33,4.24
2573.0,-10.95,17.89,5.55,4.25
2576.0,-10.7,17.54,5.63,4.24
2578.0,-10.45,17.27,5.68,4.27
2581.0,-10.15,17.02,5.64,4.24
2583.0,-9.79,16.67,5.93,4.24
2586.0,-9.34,16.3,6.29,4.24
2588.0,-8.88,15.89,6.52,4.21
2591.0,-8.49,15.44,6.53,4.25
2593.0,-8.19,14.96,6.66,4.24
2596.0,-7.77,14.46,6.91,4.24
2598.0,-7.5,14.09,7.14,4.24
2601.0,-7.21,13.65,7.44,4.25
2603.0,-7.07,13.3,7.85,4.25
2606.0,-6.86,13.04,8.25,4.23
2608.0,-6.67,12.71,8.52,4.24
2611.0,-6.41,12.38,8.83,4.24
2613.0,-6.33,12.19,9.0,4.24
2616.0,-6.2,12.06,9.23,4.22
2618.0,-6.04,11.82,9.38,4.25
2621.0,-5.82,11.64,9.75,4.24
2631.0,-5.71,10.99,9.31,4.25
2633.0,-5.59,10.98,9.31,4.25
2636.0,-5.22,10.86,9.25,4.24
2638.0,-5.08,10.81,8.92,4.25
2641.0,-4.9,10.77,8.72,4.25
2643.0,-4.88,10.72,8.53,4.25
2646.0,-4.7,10.7,8.56,4.24
2648.0,-4.58,10.59,8.52,4.25
2651.0,-4.45,10.49,8.57,4.27
2653.0,-4.33,10.49,8.36,4.25
2656.0,-4.31,10.38,8.14,4.27
2658.0,-4.29,10.35,8.09,4.24
2661.0,-4.23,10.26,8.14,4.24
2663.0,-4.24,10.15,8.34,4.25
2666.0,-4.09,10.05,8.38,4.25
2668.0,-4.11,9.99,8.13,4.24
2671.0,-4.0,9.89,7.79,4.24
2673.0,-3.84,9.81,7.64,4.24
2676.0,-3.62,9.77,7.44,4.24
2678.0,-3.51,9.64,7.41,4.24
2681.0,-3.26,9.61,7.31,4.24
2683.0,-3.08,9.45,7.18,4.24
2686.0,-2.99,9.36,7.01,4.24
2688.0,-3.05,9.21,6.83,4.25
2691.0,-3.08,9.23,6.57,4.2
2693.0,-3.25,9.27,6.42,4.25
2696.0,-3.4,9.39,6.13,4.24
2698.0,-3.6,9.41,6.03,4.24
2701.0,-3.72,9.54,5.86,4.24
2703.0,-3.73,9.63,5.44,4.24
2706.0,-3.79,9.66,5.23,4.24
2708.0,-3.91,9.78,4.94,4.25
2711.0,-3.95,9.87,4.63,4.24
2721.0,-3.49,10.0,4.28,4.24
2723.0,-3.3,9.93,4.24,4.25
2726.0,-3.08,9.9,4.08,4.25
2728.0,-2.85,9.76,4.13,4.24
2731.0,-2.76,9.76,4.11,4.24
2733.0,-2.56,9.71,4.15,4.24
2736.0,-2.46,9.68,4.17,4.25
2738.0,-2.17,9.64,4.15,4.24
2741.0,-1.97,9.58,4.21,4.25
2743.0,-1.65,9.54,4.65,4.24
2746.0,-1.47,9.47,4.23,4.24
2748.0,-1.23,9.53,4.05,4.25
2751.0,-0.92,9.55,4.01,4.24
2753.0,-0.56,9.61,4.03,4.25
2756.0,-0.17,9.59,4.04,4.24
2758.0,0.21,9.56,3.97,4.25
2761.0,0.58,9.51,3.92,4.24
2763.0,0.74,9.53,3.94,4.24
2766.0,0.97,9.53,3.88,4.25
2768.0,1.08,9.66,3.89,4.24
2771.0,1.07,9.74,3.69,4.25
2773.0,1.15,9.9,3.61,4.25
2776.0,1.27,9.98,3.48,4.24
2778.0,1.29,9.94,3.31,4.25
2781.0,1.38,9.95,3.19,4.25
2783.0,1.46,9.92,3.02,4.24
2786.0,1.65,9.76,2.94,4.25
2788.0,1.86,9.78,2.7,4.25
2791.0,2.11,9.73,2.63,4.24
2793.0,2.27,9.8,2.49,4.2
2796.0,2.48,9.74,2.52,4.24
2798.0,2.68,9.77,2.65,4.25
2801.0,2.91,9.75,2.69,4.25
2803.0,3.11,9.77,2.75,4.24
2806.0,3.44,9.65,2.64,4.25
2808.0,3.75,9.92,3.07,4.25
2811.0,3.73,9.71,2.69,4.24
2813.0,3.76,9.56,2.69,4.24
2816.0,3.7,9.44,2.68,4.25
2818.0,4.0,9.22,2.95,4.24
2821.0,3.9,9.09,2.69,4.22
2823.0,4.03,8.85,2.81,4.24
2826.0,4.18,8.82,2.92,4.25
2828.0,4.48,8.65,3.05,4.23
2831.0,4.85,8.56,2.68,4.24
2833.0,4.62,8.8,2.36,4.24
2836.0,4.42,8.74,1.97,4.25
2838.0,4.62,8.7,2.85,4.24
2841.0,4.9,8.73,3.62,4.25
2843.0,5.07,8.7,3.25,4.24
2846.0,5.15,8.77,2.8,4.25
2848.0,4.97,8.9,2.44,4.25
2851.0,4.78,8.87,2.5,4.24
2853.0,4.51,8.79,2.19,4.25
2856.0,4.72,8.87,2.94,4.24
2858.0,4.73,7.87,1.42,4.25
2861.0,5.21,8.95,3.61,4.27
2871.0,5.52,8.42,3.34,4.25
2873.0,4.43,8.71,2.53,4.24
2876.0,3.88,9.51,-1.72,4.25
2878.0,4.12,8.98,0.39,4.25
2881.0,4.68,8.81,3.62,4.24
2883.0,4.86,8.67,3.49,4.24
2886.0,4.95,8.75,2.92,4.24
2888.0,5.02,8.73,2.64,4.24
2891.0,4.79,8.81,2.35,4.25
2893.0,4.42,8.76,2.26,4.24
2896.0,4.02,8.82,2.32,4.22
2898.0,3.79,8.84,2.51,4.24
2906.0,3.94,8.8,2.54,4.25
2908.0,4.05,8.78,2.33,4.25
2911.0,4.15,8.82,2.08,4.24
2913.0,4.2,8.89,2.07,4.24
2916.0,4.12,8.97,2.45,4.25
2918.0,4.28,8.98,2.46,4.24
2921.0,4.36,8.9,2.55,4.24
2923.0,4.37,8.9,2.44,4.24
2926.0,4.32,8.91,2.31,4.24
2928.0,4.43,8.85,2.3,4.27
2931.0,4.34,8.85,2.3,4.25
2933.0,4.34,8.87,2.27,4.25
2936.0,4.3,8.83,2.27,4.25
2938.0,4.27,8.8,2.26,4.25
2941.0,4.27,8.87,2.24,4.24
2943.0,4.21,8.92,2.26,4.24
2946.0,4.09,8.93,2.33,4.24
2948.0,4.12,9.02,2.18,4.25
2951.0,4.03,9.13,2.28,4.25
2953.0,4.03,9.12,2.3,4.25
2956.0,3.96,9.18,2.36,4.25
2958.0,4.04,9.13,2.2,4.24
2961.0,4.12,9.23,2.56,4.27
2963.0,4.12,9.26,2.51,4.25
2966.0,4.08,9.08,2.16,4.24
2968.0,4.09,9.21,2.54,4.25
2971.0,4.02,9.23,1.65,4.24
2973.0,3.93,9.32,1.43,4.25
2976.0,3.93,9.53,1.83,4.25
2978.0,4.05,9.77,1.42,4.27
2981.0,4.15,9.81,0.87,4.25
2983.0,4.32,9.89,2.19,4.24
2986.0,4.58,9.73,2.74,4.25
2988.0,4.31,9.77,1.59,4.24
2991.0,4.33,9.4,1.51,4.25
2993.0,4.55,8.86,3.01,4.25
2996.0,4.3,8.95,1.36,4.24
2998.0,4.24,8.71,1.94,4.2
3001.0,3.71,8.6,1.46,4.25
3003.0,3.56,8.58,2.16,4.24
3006.0,3.82,8.7,2.66,4.25
3008.0,3.96,8.88,2.28,4.24
3011.0,4.13,9.15,1.91,4.27
3013.0,3.93,9.38,1.56,4.25
3016.0,3.63,9.54,1.77,4.25
3018.0,3.42,9.57,2.05,4.25
3021.0,3.25,9.56,2.2,4.24
3023.0,3.22,9.36,2.12,4.25
3026.0,3.18,9.25,1.91,4.22
3028.0,3.15,9.06,1.88,4.25
3031.0,3.06,8.89,1.83,4.25
3033.0,3.04,8.77,1.87,4.24
3036.0,2.91,8.84,1.77,4.25
3038.0,3.01,8.81,2.05,4.24
3041.0,3.08,8.81,2.16,4.24
3043.0,3.11,8.9,2.13,4.25
3046.0,3.18,8.98,1.98,4.25
3048.0,3.07,9.0,1.85,4.24
3051.0,3.06,8.95,2.04,4.25
3053.0,3.02,9.02,2.19,4.24
3056.0,3.02,9.03,2.14,4.24
3058.0,2.96,9.06,2.25,4.24
3061.0,3.02,9.02,1.88,4.25
3063.0,2.97,9.01,2.11,4.24
3066.0,2.92,8.97,2.13,4.25
3068.0,3.02,8.95,2.23,4.24
3078.0,2.8,9.19,2.0,4.24
3081.0,2.72,9.17,2.09,4.25
3083.0,2.82,9.19,2.12,4.24
3086.0,2.85,9.2,2.17,4.25
3088.0,2.99,9.19,2.18,4.24
3091.0,2.99,9.25,2.24,4.25
3093.0,2.97,9.22,2.21,4.27
3096.0,2.98,9.25,2.11,4.24
3098.0,2.92,9.3,2.06,4.25
3100.0,2.64,9.29,1.94,4.2
3103.0,2.47,9.36,1.75,4.24
3106.0,2.28,9.52,1.52,4.24
3108.0,2.43,9.56,1.73,4.25
3111.0,2.96,9.39,3.32,4.24
3113.0,2.81,9.48,2.83,4.24
3115.0,2.69,9.38,1.68,4.24
3118.0,2.62,9.28,1.65,4.25
3120.0,2.82,9.39,2.93,4.25
3123.0,3.06,9.26,2.61,4.24
3125.0,3.13,9.09,2.19,4.25
3128.0,3.01,8.91,2.07,4.24
3130.0,2.9,8.81,2.25,4.22
3133.0,2.86,8.71,2.41,4.24
3136.0,2.89,8.84,2.49,4.24
3138.0,2.97,8.82,2.5,4.25
3140.0,3.19,8.83,2.64,4.24
3143.0,3.43,8.8,2.43,4.25
3145.0,3.46,8.95,2.29,4.25
3148.0,3.49,8.99,2.34,4.24
3150.0,3.39,9.07,2.54,4.24
3153.0,3.36,9.08,2.66,4.25
3155.0,3.31,9.19,2.68,4.24
3158.0,3.26,9.2,2.55,4.25
3160.0,3.18,9.23,2.48,4.25
3163.0,3.11,9.22,2.48,4.25
3165.0,3.02,9.3,2.37,4.22
3168.0,2.93,9.36,2.44,4.25
3170.0,2.93,9.24,2.49,4.24
3173.0,3.02,9.23,2.52,4.24
3175.0,3.0,9.1,2.31,4.25
3178.0,2.96,9.07,2.3,4.25
3180.0,2.86,9.12,2.24,4.27
3183.0,2.86,9.16,2.32,4.25
3185.0,2.7,9.19,2.44,4.24
3188.0,2.68,9.27,2.19,4.25
3190.0,2.65,9.35,2.21,4.25
3193.0,2.63,9.27,2.17,4.22
3195.0,2.65,9.41,2.3,4.25
3198.0,2.66,9.33,2.1,4.24
3200.0,2.62,9.36,2.1,4.25
3203.0,2.7,9.24,2.15,4.2
3205.0,2.77,9.25,2.33,4.24
3208.0,2.81,9.17,2.07,4.25
3210.0,2.87,9.27,2.03,4.25
3213.0,2.89,9.19,2.46,4.25
3215.0,2.91,9.18,2.52,4.25
3218.0,2.93,9.12,2.25,4.23
3220.0,2.82,9.15,2.29,4.24
3223.0,2.74,9.11,2.21,4.24
3225.0,2.64,9.12,2.2,4.25
3228.0,2.51,9.06,2.21,4.24
3230.0,2.58,9.1,2.15,4.24
3233.0,2.73,9.02,2.1,4.24
3235.0,2.87,9.13,2.13,4.24
3238.0,3.0,9.14,2.21,4.24
3240.0,2.97,9.16,2.2,4.25
3243.0,2.93,9.25,1.95,4.24
3245.0,2.78,9.24,1.95,4.25
3248.0,2.71,9.26,2.35,4.24
3250.0,2.64,9.32,2.32,4.25
3253.0,2.61,9.33,2.28,4.25
3263.0,2.75,9.16,1.99,4.25
3265.0,2.73,9.07,2.1,4.25
3268.0,2.6,9.02,2.13,4.25
3270.0,2.63,9.09,2.65,4.24
3273.0,2.77,9.13,2.51,4.24
3275.0,2.84,9.22,2.38,4.27
3278.0,2.83,9.24,2.15,4.24
3280.0,2.78,9.32,2.23,4.24
3283.0,2.67,9.31,2.35,4.24
3285.0,2.59,9.32,2.54,4.24
3288.0,2.57,9.29,2.57,4.24
3290.0,2.6,9.22,2.53,4.27
3293.0,2.7,9.13,2.5,4.24
3295.0,2.63,9.07,2.41,4.25
3298.0,2.69,9.08,2.39,4.25
3300.0,2.78,9.02,2.53,4.25
3303.0,2.75,9.04,2.57,4.24
3305.0,2.79,9.12,2.73,4.2
3308.0,2.83,9.06,2.61,4.23
3310.0,2.74,9.16,2.67,4.25
3313.0,2.72,9.14,2.48,4.25
3315.0,2.69,9.21,2.54,4.24
3318.0,2.57,9.22,2.52,4.25
3320.0,2.58,9.19,2.66,4.24
3323.0,2.55,9.24,2.6,4.24
3325.0,2.52,9.23,2.52,4.24
3328.0,2.61,9.29,2.39,4.24
3330.0,2.53,9.31,2.33,4.24
3333.0,2.52,9.29,2.13,4.23
3335.0,2.51,9.38,2.17,4.25
3338.0,2.6,9.3,2.39,4.24
3340.0,2.7,9.34,2.36,4.24
3343.0,2.68,9.39,2.17,4.24
3345.0,2.68,9.42,2.23,4.24
3348.0,2.63,9.47,2.36,4.25
3350.0,2.6,9.45,2.55,4.24
3353.0,2.6,9.49,2.76,4.25
3355.0,2.65,9.34,2.43,4.24
3358.0,2.5,9.29,1.95,4.24
3360.0,2.33,9.41,1.71,4.24
3363.0,2.58,9.23,2.93,4.24
3365.0,2.9,9.22,3.07,4.25
3368.0,3.14,9.15,3.02,4.24
3370.0,3.23,9.08,2.4,4.24
3373.0,3.13,9.12,2.46,4.25
3375.0,3.03,9.07,2.7,4.24
3378.0,3.0,9.07,3.22,4.24
3380.0,2.89,9.23,3.32,4.24
3383.0,2.88,9.17,3.28,4.24
3385.0,2.93,9.27,2.94,4.25
3388.0,2.91,9.24,2.6,4.22
3390.0,3.02,9.28,2.57,4.25
3393.0,3.03,9.28,2.2,4.25
3395.0,3.0,9.16,2.19,4.24
3398.0,3.11,9.15,2.19,4.25
3400.0,3.0,9.21,2.04,4.24
3403.0,3.02,9.14,2.22,4.24
3405.0,2.89,9.11,2.4,4.25
3408.0,2.71,9.28,2.68,4.2
3410.0,2.43,9.29,2.46,4.24
3413.0,2.19,9.35,2.38,4.25
3415.0,2.12,9.46,2.18,4.24
3418.0,2.04,9.35,1.99,4.25
3420.0,1.98,9.4,2.14,4.25
3423.0,2.11,9.19,2.06,4.24
3425.0,2.13,9.14,1.97,4.24
3428.0,2.12,9.21,2.15,4.25
3430.0,2.14,9.44,1.98,4.25
3433.0,2.09,9.28,1.71,4.22
3435.0,1.9,9.31,1.77,4.22
3438.0,1.83,9.45,1.61,4.24
3440.0,1.79,9.47,1.82,4.25
3450.0,2.22,9.39,1.88,4.24
3453.0,2.4,9.32,1.6,4.27
3455.0,2.71,9.22,1.92,4.26
3458.0,2.96,8.93,2.07,4.25
3460.0,3.18,8.84,2.5,4.25
3463.0,3.3,8.99,2.55,4.25
3465.0,3.25,8.85,2.3,4.25
3468.0,3.17,8.96,2.82,4.25
3470.0,3.07,8.84,2.93,4.25
3473.0,3.32,9.13,3.08,4.24
3475.0,3.3,8.83,3.19,4.27
3478.0,3.33,8.87,2.78,4.24
3480.0,3.22,8.78,2.82,4.25
3483.0,3.23,8.78,2.8,4.25
3485.0,3.17,8.77,3.07,4.25
3488.0,3.07,8.91,2.98,4.25
