Acc conf(10), Acc range(2), Power conf(1), Power ctrl(4), Dummy(2)
1741.0,10.21,-2.09,0.86,4.22
1743.0,10.94,-3.35,6.56,4.2
1746.0,9.82,-2.84,2.7,4.19
1748.0,10.47,-4.02,6.03,4.2
1751.0,10.81,-4.18,6.74,4.19
1753.0,10.84,-3.42,6.04,4.19
1756.0,10.9,-2.34,6.91,4.2
1763.0,10.99,-1.69,7.75,4.19
1766.0,11.01,-1.71,8.25,4.19
1768.0,10.89,-1.59,7.81,4.2
1771.0,10.86,-2.12,8.6,4.2
1773.0,10.84,-2.47,7.81,4.2
1776.0,10.82,-2.43,7.84,4.2
1778.0,10.88,-3.22,7.89,4.2
1781.0,11.05,-3.88,8.21,4.2
1783.0,11.29,-4.74,8.6,4.2
1786.0,11.4,-4.3,7.72,4.19
1788.0,11.79,-4.39,8.05,4.19
1806.0,12.45,-3.95,6.06,4.19
1808.0,11.91,-3.53,5.49,4.19
1811.0,11.18,-3.29,5.18,4.2
1813.0,10.68,-3.12,5.09,4.19
1816.0,10.27,-2.97,4.19,4.19
1818.0,9.97,-2.98,3.7,4.2
1821.0,9.92,-3.06,3.94,4.2
1823.0,9.81,-3.08,3.65,4.19
1826.0,9.77,-3.13,3.63,4.19
1828.0,9.74,-3.1,3.49,4.2
1831.0,9.59,-3.23,3.66,4.2
1833.0,9.59,-3.48,3.89,4.19
1835.0,9.53,-3.63,4.2,4.19
1838.0,9.58,-3.96,4.56,4.19
1840.0,9.65,-4.29,4.92,4.19
1843.0,9.83,-4.65,5.19,4.2
1845.0,10.08,-5.11,5.56,4.19
1848.0,9.05,1.96,-3.44,4.19
1850.0,10.52,-2.35,6.79,4.19
1853.0,11.41,-5.26,6.47,4.22
1855.0,11.56,-6.51,7.36,4.2
1858.0,11.63,-6.6,6.29,4.19
1860.0,11.87,-6.61,5.9,4.17
1863.0,12.08,-6.69,6.93,4.19
1873.0,11.43,-5.91,5.67,4.22
1875.0,11.29,-5.93,5.2,4.2
1878.0,11.29,-5.67,5.23,4.2
1880.0,11.12,-6.04,5.4,4.19
1883.0,10.65,-6.18,4.27,4.2
1885.0,10.42,-6.42,3.69,4.19
1888.0,10.86,-7.98,4.88,4.19
1890.0,10.52,-7.66,4.36,4.19
1893.0,9.71,-6.75,3.4,4.2
1895.0,9.64,-7.55,3.19,4.2
1898.0,9.28,-7.55,3.38,4.19
1900.0,9.13,-8.33,3.43,4.22
1903.0,8.64,-8.24,3.48,4.19
1905.0,8.39,-8.27,3.44,4.2
1908.0,8.22,-8.33,3.19,4.2
1910.0,7.85,-7.78,3.04,4.2
1913.0,7.7,-7.94,3.03,4.2
1915.0,7.68,-7.65,3.89,4.19
1918.0,7.58,-7.47,3.83,4.19
1920.0,7.48,-7.27,3.69,4.19
1923.0,7.56,-7.15,4.01,4.2
1925.0,7.49,-6.64,4.65,4.22
1928.0,7.73,-6.59,5.07,4.19
1930.0,7.76,-6.44,4.69,4.19
1933.0,7.68,-6.04,5.0,4.19
1935.0,7.83,-5.89,6.08,4.2
1938.0,7.49,-5.66,6.21,4.19
1940.0,7.41,-5.07,6.22,4.2
1943.0,7.25,-4.47,6.55,4.22
1945.0,7.15,-4.84,6.22,4.2
1948.0,7.22,-4.39,7.31,4.2
1950.0,7.24,-3.88,6.9,4.2
1958.0,7.38,-3.47,5.98,4.2
1960.0,7.34,-3.4,6.17,4.2
1963.0,7.42,-3.49,7.66,4.16
1965.0,7.39,-3.73,6.19,4.19
1968.0,7.35,-3.14,6.74,4.19
1970.0,7.47,-3.28,6.49,4.2
1973.0,8.07,-3.94,7.52,4.22
1975.0,7.71,-3.19,6.72,4.2
1978.0,7.81,-3.01,6.6,4.2
1980.0,8.04,-3.38,5.97,4.19
1983.0,8.17,-3.24,5.62,4.2
1985.0,8.52,-3.69,6.68,4.15
1988.0,8.57,-4.08,5.79,4.2
1990.0,8.61,-4.06,5.64,4.17
1993.0,8.67,-4.36,5.15,4.17
1995.0,8.73,-4.53,5.0,4.19
1998.0,8.61,-4.0,4.66,4.2
2000.0,8.75,-4.92,5.05,4.16
2003.0,8.4,-4.62,4.27,4.19
2005.0,8.43,-4.7,3.62,4.19
2008.0,8.32,-4.5,3.57,4.2
2010.0,8.33,-4.8,3.48,4.19
2013.0,8.09,-4.83,3.35,4.19
2015.0,7.95,-4.51,3.05,4.2
2018.0,7.94,-4.51,2.89,4.19
2020.0,7.99,-4.32,2.91,4.2
2030.0,8.41,-4.61,2.71,4.22
2033.0,8.35,-4.48,2.65,4.2
2035.0,8.3,-4.46,2.67,4.19
2038.0,8.03,-4.12,2.56,4.19
2040.0,8.2,-4.4,2.7,4.22
2043.0,8.37,-4.73,2.43,4.19
2045.0,8.36,-4.75,2.22,4.2
2048.0,8.25,-4.78,2.36,4.19
2050.0,8.41,-5.3,2.47,4.2
2053.0,8.26,-5.03,2.36,4.19
2055.0,8.35,-5.35,2.62,4.22
2058.0,8.22,-5.27,2.07,4.2
2060.0,8.38,-5.64,2.35,4.2
2063.0,8.25,-5.29,2.03,4.19
2065.0,8.31,-5.53,2.46,4.16
2068.0,8.34,-5.85,2.63,4.2
2070.0,8.49,-6.12,2.34,4.19
2073.0,8.16,-5.55,2.23,4.19
2075.0,8.24,-5.87,2.35,4.2
2078.0,8.44,-6.32,2.79,4.22
2080.0,7.57,-4.84,2.12,4.19
2083.0,8.22,-6.49,2.69,4.19
2085.0,7.76,-6.04,2.54,4.19
2088.0,7.84,-6.27,2.37,4.19
2090.0,7.65,-6.12,3.23,4.2
2092.0,7.58,-6.21,2.69,4.15
2095.0,7.3,-5.39,2.81,4.15
2098.0,7.56,-5.92,3.21,4.19
2100.0,7.55,-5.84,2.89,4.22
2102.0,7.32,-5.23,2.77,4.19
2105.0,7.39,-5.42,3.4,4.2
2107.0,7.31,-5.36,3.44,4.19
2110.0,7.7,-6.41,4.11,4.2
2112.0,7.1,-5.4,2.64,4.2
2115.0,7.04,-5.56,3.7,4.2
2117.0,6.92,-5.06,3.49,4.22
2120.0,6.83,-5.01,3.52,4.22
2122.0,6.81,-5.14,3.62,4.2
2132.0,6.89,-5.19,3.15,4.2
2135.0,6.81,-4.93,3.24,4.19
2137.0,6.89,-5.18,3.27,4.2
2140.0,6.75,-4.96,2.83,4.19
2142.0,6.96,-5.22,3.77,4.19
2145.0,6.62,-4.9,2.99,4.2
2147.0,6.69,-4.69,3.22,4.2
2150.0,6.9,-4.99,3.23,4.22
2152.0,6.51,-4.61,3.16,4.22
2155.0,6.98,-4.95,3.12,4.22
2157.0,6.94,-4.79,3.17,4.19
2160.0,6.86,-4.61,3.15,4.19
2162.0,6.79,-4.58,3.31,4.22
2165.0,6.79,-4.75,3.47,4.19
2167.0,6.79,-4.51,3.2,4.16
2170.0,6.98,-4.7,3.29,4.2
2172.0,7.02,-4.57,3.14,4.2
2175.0,7.17,-4.76,3.36,4.2
2177.0,7.19,-4.79,3.22,4.2
2180.0,7.35,-4.82,3.66,4.2
2182.0,7.47,-4.67,3.64,4.19
2185.0,7.53,-4.52,3.62,4.19
2187.0,7.57,-3.8,3.19,4.19
2190.0,7.72,-4.52,4.25,4.19
2192.0,7.64,-4.79,3.49,4.19
2195.0,7.66,-5.02,4.32,4.15
2197.0,7.68,-4.93,3.63,4.19
2200.0,7.7,-5.38,4.48,4.2
2202.0,7.75,-5.31,4.09,4.19
2205.0,7.81,-5.12,4.66,4.2
2207.0,7.81,-4.92,3.38,4.2
2210.0,8.1,-4.38,4.28,4.22
2212.0,7.96,-4.73,3.83,4.19
2215.0,8.14,-5.09,5.18,4.19
2217.0,7.96,-4.92,3.88,4.19
2220.0,8.19,-5.4,4.89,4.19
2222.0,8.2,-5.27,4.65,4.19
2225.0,8.27,-5.3,4.52,4.19
2232.0,8.33,-6.44,5.49,4.15
2235.0,8.36,-6.44,5.49,4.15
2237.0,8.34,-6.31,5.32,4.2
2240.0,8.07,-6.1,4.48,4.17
2242.0,8.1,-6.41,5.49,4.17
2245.0,7.98,-6.42,5.12,4.19
2247.0,8.1,-6.65,5.53,4.2
2250.0,7.82,-6.48,5.14,4.2
2252.0,7.58,-6.14,5.39,4.19
2255.0,7.61,-6.24,5.49,4.2
2257.0,7.44,-6.14,5.1,4.19
2260.0,7.41,-5.94,5.51,4.2
2262.0,7.58,-5.78,5.39,4.21
2265.0,7.58,-5.78,5.39,4.21
2267.0,7.59,-5.7,5.33,4.2
2270.0,7.51,-5.43,5.26,4.16
2272.0,7.54,-5.24,5.14,4.19
2275.0,7.75,-5.43,5.49,4.2
2277.0,7.79,-5.11,5.18,4.2
2280.0,7.98,-5.11,5.53,4.2
2282.0,8.17,-5.19,5.53,4.2
2285.0,8.28,-5.12,5.42,4.22
2287.0,8.34,-4.93,5.29,4.2
2290.0,8.35,-4.86,5.64,4.19
2292.0,8.39,-4.82,5.74,4.2
2295.0,8.38,-4.73,5.68,4.19
2297.0,8.22,-4.75,5.68,4.17
2307.0,8.1,-4.58,5.59,4.2
2310.0,7.93,-4.7,5.67,4.22
2312.0,7.87,-4.8,5.75,4.16
2315.0,7.81,-4.79,5.82,4.17
2317.0,7.77,-4.87,5.89,4.15
2320.0,7.68,-4.85,5.9,4.15
2322.0,7.58,-4.73,5.93,4.15
2325.0,7.56,-4.62,5.93,4.15
2327.0,7.5,-4.66,5.97,4.15
2330.0,7.64,-4.6,5.93,4.17
2349.0,7.41,-3.79,6.09,4.17
2352.0,7.4,-3.66,6.0,4.17
2354.0,7.43,-3.7,6.04,4.15
2357.0,7.35,-3.63,6.01,4.19
2359.0,7.42,-3.58,5.98,4.19
2362.0,7.36,-3.54,5.98,4.2
2364.0,7.43,-3.46,5.96,4.19
2367.0,7.41,-3.44,6.05,4.19
2369.0,7.41,-3.37,5.96,4.19
2372.0,7.46,-3.36,6.1,4.17
2374.0,7.52,-3.44,6.11,4.19
2377.0,7.53,-3.46,6.02,4.2
2379.0,7.57,-3.57,6.06,4.2
2382.0,7.53,-3.67,6.14,4.21
2384.0,7.52,-3.71,6.15,4.19
2387.0,7.4,-3.78,6.12,4.2
2389.0,7.33,-3.87,6.03,4.2
2399.0,6.98,-3.86,5.98,4.15
2402.0,6.9,-3.99,5.94,4.19
2404.0,6.82,-3.98,5.96,4.2
2407.0,6.7,-3.91,5.97,4.17
2409.0,6.6,-3.92,5.99,4.22
2412.0,6.5,-3.98,5.96,4.2
2414.0,6.32,-3.92,5.99,4.19
2417.0,6.32,-3.9,6.01,4.21
2419.0,6.23,-3.95,5.82,4.19
2422.0,6.08,-3.91,5.98,4.19
2424.0,6.09,-3.98,6.09,4.2
2427.0,6.05,-3.87,6.29,4.2
2429.0,6.01,-3.76,6.2,4.19
2432.0,5.93,-3.63,6.18,4.19
2434.0,5.91,-3.73,6.26,4.19
2437.0,5.92,-3.69,6.46,4.22
2439.0,5.9,-3.64,6.4,4.19
2442.0,5.91,-3.56,6.21,4.2
2444.0,6.03,-3.73,6.53,4.19
2447.0,5.98,-3.47,6.3,4.22
2449.0,6.1,-3.54,6.41,4.2
2452.0,6.09,-3.57,6.47,4.2
2454.0,6.2,-3.63,6.77,4.2
2457.0,6.12,-3.57,6.68,4.19
2459.0,6.08,-3.41,6.53,4.19
2462.0,6.16,-3.56,6.73,4.19
2464.0,5.98,-3.58,6.96,4.2
2467.0,6.02,-3.57,6.9,4.2
2469.0,5.79,-3.45,6.87,4.19
2472.0,5.81,-3.4,6.7,4.19
2474.0,5.72,-3.47,6.83,4.17
2477.0,5.89,-3.62,7.42,4.17
2479.0,5.82,-3.29,6.89,4.2
2482.0,5.87,-3.84,7.64,4.19
2484.0,5.75,-3.78,7.08,4.2
2487.0,5.64,-3.91,7.3,4.19
2489.0,5.59,-3.76,7.6,4.2
2492.0,5.32,-3.6,7.14,4.19
2499.0,5.6,-4.2,7.82,4.16
2502.0,5.44,-3.76,7.82,4.16
2504.0,5.59,-3.76,8.37,4.19
2507.0,5.52,-3.59,8.12,4.2
2509.0,5.46,-3.56,7.58,4.2
2512.0,5.35,-3.65,8.28,4.2
2514.0,5.22,-3.54,7.83,4.2
2517.0,5.08,-3.44,8.13,4.2
2519.0,5.12,-3.56,8.24,4.19
2522.0,5.2,-3.71,7.98,4.21
2524.0,5.21,-3.63,8.34,4.19
2527.0,5.1,-3.56,8.33,4.19
2529.0,5.16,-3.55,8.09,4.2
2531.0,4.98,-3.27,8.27,4.2
2534.0,5.1,-3.54,8.56,4.2
2536.0,4.95,-3.42,8.19,4.19
2539.0,5.05,-3.55,8.38,4.19
2541.0,5.18,-3.51,8.79,4.19
2544.0,5.05,-3.17,8.51,4.19
2546.0,5.18,-3.53,8.62,4.22
2549.0,5.37,-3.77,8.91,4.2
2551.0,5.46,-3.55,8.43,4.19
2554.0,6.0,-1.37,9.01,4.19
2556.0,5.53,-3.27,8.86,4.19
2559.0,5.5,-3.85,9.43,4.19
2569.0,4.4,-3.59,10.12,4.2
2571.0,4.55,-3.94,8.78,4.2
2574.0,4.68,-4.02,9.24,4.19
2576.0,4.78,-3.88,9.49,4.17
2579.0,4.93,-3.86,9.91,4.19
2581.0,4.68,-3.7,9.73,4.19
2584.0,4.42,-3.62,9.76,4.2
2586.0,4.28,-3.68,9.88,4.19
2589.0,4.07,-3.85,10.07,4.2
2591.0,3.85,-4.0,10.06,4.19
2594.0,3.55,-4.1,10.05,4.19
2596.0,3.27,-4.23,10.1,4.2
2599.0,2.94,-4.35,10.19,4.2
2601.0,2.6,-4.39,9.98,4.19
2604.0,2.28,-4.55,9.98,4.19
2606.0,1.94,-4.52,9.98,4.19
2609.0,1.66,-4.61,10.07,4.2
2611.0,1.52,-4.6,9.73,4.19
2614.0,1.26,-4.9,9.04,4.22
2616.0,1.18,-4.35,10.12,4.19
2619.0,1.21,-4.6,10.34,4.19
2621.0,0.95,-4.32,9.24,4.2
2624.0,0.58,-4.04,9.0,4.19
2626.0,0.14,-4.02,9.29,4.22
2629.0,-0.23,-4.18,9.43,4.19
2631.0,-0.76,-4.25,9.69,4.2
2634.0,-0.72,-4.46,9.97,4.19
2636.0,-1.29,-3.94,8.8,4.2
2639.0,-1.19,-3.92,10.25,4.19
2641.0,-1.35,-4.32,9.85,4.17
2651.0,-1.48,-4.0,10.43,4.21
2654.0,-1.49,-4.05,10.36,4.2
2656.0,-1.65,-3.48,9.82,4.19
2659.0,-1.77,-3.26,9.84,4.2
2661.0,-1.7,-3.59,10.82,4.2
2664.0,-1.55,-3.32,11.09,4.19
2666.0,-1.71,-3.29,10.35,4.15
2669.0,-1.1,-7.42,12.69,4.21
2671.0,-2.53,-2.71,7.25,4.19
2674.0,-3.57,-2.46,12.24,4.2
2676.0,-3.22,-2.09,9.83,4.22
2679.0,-3.16,-2.5,10.7,4.19
2681.0,-3.5,-2.92,10.44,4.2
2684.0,-3.54,-2.31,10.57,4.19
2686.0,-3.64,-2.29,10.7,4.22
2689.0,-3.5,-2.14,9.54,4.19
2691.0,-3.72,-2.38,11.19,4.19
2694.0,-3.98,-2.11,9.61,4.22
2696.0,-4.08,-1.86,10.18,4.2
2699.0,-4.29,-1.78,10.5,4.2
2701.0,-4.31,-1.6,10.63,4.19
2704.0,-4.23,-1.48,10.3,4.19
2706.0,-4.41,-1.4,9.82,4.15
2709.0,-4.31,-1.52,10.05,4.16
2711.0,-4.18,-1.5,10.19,4.15
2714.0,-4.22,-1.66,10.07,4.15
2716.0,-3.98,-1.84,10.32,4.16
2719.0,-4.1,-1.98,10.24,4.15
2739.0,-4.5,-2.52,10.22,4.16
2741.0,-4.55,-2.38,10.0,4.17
2744.0,-4.44,-2.25,10.05,4.16
2746.0,-4.54,-2.03,9.95,4.21
2748.0,-4.59,-1.94,9.61,4.19
2751.0,-4.68,-1.87,9.69,4.19
2754.0,-4.61,-1.92,9.84,4.2
2763.0,-4.52,-1.9,9.72,4.19
2766.0,-4.52,-1.97,9.84,4.2
2768.0,-4.52,-1.95,9.78,4.19
2771.0,-4.43,-1.88,9.58,4.19
2773.0,-4.5,-1.98,9.58,4.2
2776.0,-4.45,-1.8,9.68,4.19
2778.0,-4.36,-1.93,9.63,4.2
2781.0,-4.35,-1.92,9.59,4.2
2783.0,-4.22,-1.87,9.71,4.17
2786.0,-4.11,-1.69,9.32,4.2
2788.0,-3.99,-1.56,9.48,4.22
2791.0,-3.91,-1.39,9.36,4.19
2793.0,-3.95,-1.35,9.11,4.2
2796.0,-3.92,-1.23,9.32,4.2
2798.0,-3.94,-1.27,8.98,4.22
2801.0,-4.1,-1.59,8.53,4.19
2803.0,-4.13,-1.27,9.22,4.19
2806.0,-4.04,-0.73,9.94,4.19
2808.0,-3.82,-0.57,9.72,4.17
2811.0,-3.71,-0.62,9.32,4.2
2813.0,-3.76,-0.99,9.09,4.2
2816.0,-3.87,-1.54,8.96,4.2
2818.0,-4.01,-1.96,9.05,4.19
2821.0,-4.1,-2.25,9.43,4.19
2823.0,-4.09,-2.18,9.48,4.2
2826.0,-3.95,-1.78,9.39,4.2
2836.0,-4.21,-0.79,9.05,4.2
2838.0,-4.27,-0.81,9.18,4.2
2841.0,-4.26,-0.66,9.25,4.19
2843.0,-4.12,-0.66,9.31,4.22
2846.0,-4.02,-0.75,9.24,4.19
2848.0,-3.84,-0.81,9.35,4.19
2851.0,-3.69,-0.98,9.31,4.22
2853.0,-3.74,-1.06,9.03,4.19
2856.0,-3.69,-1.2,9.06,4.2
2858.0,-3.79,-1.29,9.07,4.2
2861.0,-3.92,-1.23,8.99,4.19
2863.0,-3.98,-1.15,8.92,4.19
2866.0,-4.0,-1.07,8.94,4.2
2868.0,-3.78,-1.04,8.95,4.19
2871.0,-3.74,-0.93,8.88,4.19
2873.0,-3.68,-0.9,8.84,4.19
2876.0,-3.57,-0.94,8.8,4.2
2878.0,-3.45,-1.0,8.8,4.19
2881.0,-3.38,-1.04,8.69,4.19
2883.0,-3.25,-1.08,8.67,4.19
2886.0,-3.08,-1.09,8.62,4.19
2888.0,-3.08,-1.16,8.62,4.19
2891.0,-3.02,-1.2,8.72,4.19
2893.0,-2.97,-1.34,8.71,4.21
2896.0,-2.88,-1.51,8.7,4.2
2898.0,-2.73,-1.64,8.71,4.19
2901.0,-2.57,-1.82,8.66,4.19
2908.0,-2.28,-1.9,8.62,4.19
2911.0,-2.23,-1.87,8.66,4.19
2913.0,-2.14,-1.98,8.58,4.19
2916.0,-2.14,-2.05,8.6,4.19
2918.0,-2.11,-2.12,8.6,4.2
2921.0,-2.1,-2.27,8.56,4.19
2923.0,-1.94,-2.4,8.58,4.2
2926.0,-1.93,-2.58,8.46,4.19
2928.0,-1.41,-0.26,13.5,4.2
2931.0,-0.94,-4.37,9.76,4.2
2933.0,-1.47,-2.95,10.09,4.2
2936.0,-1.22,-2.97,8.69,4.19
2938.0,-1.86,-3.41,8.01,4.2
2941.0,-1.54,-3.45,8.06,4.2
2943.0,-1.73,-3.17,8.44,4.19
2946.0,-1.51,-3.02,8.05,4.22
2948.0,-1.63,-2.77,8.06,4.22
2958.0,-1.72,-2.78,8.06,4.22
2961.0,-1.74,-2.81,7.86,4.19
2963.0,-1.67,-2.82,7.88,4.19
2966.0,-1.85,-2.94,7.92,4.2
2968.0,-1.98,-3.03,7.45,4.2
2971.0,-1.8,-3.18,8.28,4.22
2973.0,-1.8,-3.12,7.53,4.19
2976.0,-1.93,-3.04,7.45,4.22
2978.0,-2.06,-2.98,7.42,4.19
2981.0,-2.23,-2.94,7.42,4.2
2983.0,-2.31,-3.03,7.57,4.19
2985.0,-2.38,-3.02,7.52,4.2
2988.0,-2.37,-3.05,7.47,4.19
2990.0,-2.42,-3.04,7.4,4.2
2993.0,-2.53,-3.08,7.35,4.19
2995.0,-2.65,-3.08,7.31,4.22
2998.0,-2.75,-3.18,7.33,4.2
3000.0,-2.89,-3.19,7.4,4.19
3003.0,-3.01,-3.17,7.35,4.19
3005.0,-3.2,-3.09,7.22,4.19
3008.0,-3.33,-3.0,7.27,4.19
3010.0,-3.52,-2.89,7.31,4.22
3013.0,-3.64,-2.8,7.21,4.2
3016.0,-3.74,-2.74,7.24,4.19
3018.0,-3.84,-2.64,7.38,4.19
3020.0,-3.94,-2.59,7.33,4.19
3023.0,-4.02,-2.55,7.38,4.19
3033.0,-4.19,-2.37,7.56,4.19
3035.0,-4.29,-2.37,7.65,4.19
3038.0,-4.22,-2.37,7.61,4.19
3040.0,-4.24,-2.28,7.63,4.2
3043.0,-4.24,-2.26,7.75,4.19
3045.0,-4.28,-2.25,7.7,4.2
3048.0,-4.32,-2.07,7.75,4.19
3050.0,-4.37,-2.02,7.76,4.22
3053.0,-4.33,-1.96,7.78,4.2
3055.0,-4.36,-1.75,7.83,4.19
3058.0,-4.45,-1.65,7.87,4.19
3060.0,-4.48,-1.5,7.9,4.2
3063.0,-4.47,-1.32,7.93,4.2
3065.0,-4.54,-1.14,7.94,4.2
3068.0,-4.53,-0.96,7.86,4.19
3070.0,-4.7,-0.79,7.87,4.19
3073.0,-4.72,-0.61,7.83,4.17
3075.0,-4.84,-0.46,7.87,4.19
3078.0,-4.94,-0.29,7.79,4.19
3080.0,-5.05,-0.21,7.75,4.19
3083.0,-4.98,-0.08,7.62,4.19
3085.0,-5.06,0.01,7.62,4.22
3088.0,-5.06,-0.01,7.57,4.2
3090.0,-5.06,0.07,7.61,4.16
3093.0,-5.08,0.03,7.64,4.2
3095.0,-5.01,-0.0,7.67,4.19
3098.0,-4.88,-0.09,7.62,4.19
3108.0,-4.71,-0.41,7.86,4.2
3110.0,-4.56,-0.38,7.86,4.22
3113.0,-4.57,-0.45,7.83,4.19
3115.0,-4.58,-0.67,7.92,4.17
3118.0,-4.5,-0.76,7.82,4.19
3120.0,-4.66,-0.92,7.88,4.22
3123.0,-4.64,-0.99,8.08,4.19
3125.0,-4.58,-0.97,8.06,4.21
3128.0,-4.53,-1.17,8.02,4.2
3130.0,-4.48,-1.14,8.02,4.2
3133.0,-4.63,-1.25,7.94,4.2
3135.0,-4.65,-1.3,8.08,4.19
3138.0,-4.73,-1.33,8.06,4.19
3140.0,-4.8,-1.32,8.1,4.22
3143.0,-4.86,-1.35,8.1,4.22
3145.0,-4.93,-1.36,8.12,4.2
3148.0,-4.94,-1.35,8.17,4.19
3150.0,-4.92,-1.41,8.16,4.19
3153.0,-4.93,-1.47,8.22,4.2
3155.0,-5.06,-1.49,8.17,4.2
3158.0,-4.96,-1.45,8.19,4.2
3160.0,-4.96,-1.49,8.35,4.19
3163.0,-4.92,-1.4,8.22,4.21
3165.0,-4.91,-1.45,8.26,4.19
3168.0,-4.95,-1.45,8.24,4.2
3170.0,-4.92,-1.45,8.31,4.2
3180.0,-4.72,-1.42,8.37,4.19
3183.0,-4.71,-1.37,8.33,4.22
3185.0,-4.69,-1.48,8.2,4.19
3188.0,-4.57,-1.51,8.31,4.21
3190.0,-4.3,-1.59,8.35,4.2
3193.0,-4.31,-1.68,8.36,4.15
3195.0,-4.14,-1.74,8.38,4.19
3198.0,-4.0,-1.9,8.44,4.19
3200.0,-3.94,-2.12,8.19,4.2
3203.0,-3.77,-2.09,8.33,4.19
3205.0,-3.65,-2.29,8.32,4.19
3207.0,-3.52,-2.33,8.26,4.19
3210.0,-3.36,-2.43,8.32,4.2
3212.0,-3.26,-2.48,8.26,4.19
3215.0,-3.1,-2.56,8.33,4.21
3217.0,-2.99,-2.58,8.28,4.2
3220.0,-2.77,-2.67,8.17,4.2
3222.0,-2.68,-2.7,8.23,4.2
3225.0,-2.57,-2.74,8.3,4.19
3227.0,-2.38,-2.77,8.37,4.22
3230.0,-2.26,-2.83,8.34,4.2
3232.0,-2.12,-2.89,8.39,4.22
3235.0,-2.02,-2.92,8.41,4.19
3237.0,-1.98,-2.9,8.42,4.21
3247.0,-1.78,-3.05,8.36,4.2
3250.0,-1.73,-3.02,8.36,4.19
3252.0,-1.78,-3.04,8.35,4.19
3255.0,-1.88,-2.99,8.32,4.2
3257.0,-1.96,-2.94,8.19,4.2
3260.0,-2.11,-2.84,8.18,4.19
3262.0,-2.17,-2.75,8.19,4.2
3265.0,-2.24,-2.63,8.06,4.2
3267.0,-2.35,-2.51,8.13,4.19
3270.0,-2.42,-2.41,8.15,4.2
3272.0,-2.51,-2.28,8.05,4.19
3275.0,-2.57,-2.25,8.04,4.2
3277.0,-2.62,-2.14,8.01,4.19
3280.0,-2.73,-2.11,8.03,4.2
3282.0,-2.83,-2.09,8.0,4.22
3285.0,-2.98,-2.14,8.0,4.19
3287.0,-3.1,-1.97,8.07,4.2
3290.0,-3.18,-2.0,8.11,4.2
3292.0,-3.24,-2.03,8.1,4.19
3295.0,-3.32,-1.98,8.13,4.17
3297.0,-3.38,-1.94,8.1,4.19
3300.0,-3.37,-1.92,8.2,4.2
3302.0,-3.53,-1.83,8.12,4.2
3305.0,-3.53,-1.81,8.09,4.19
3307.0,-3.65,-1.73,8.13,4.2
3310.0,-3.65,-1.65,8.2,4.2
3312.0,-3.73,-1.67,8.17,4.19
3322.0,-3.64,-1.59,8.3,4.19
3325.0,-3.69,-1.66,8.29,4.19
3327.0,-3.66,-1.88,8.24,4.19
3330.0,-3.64,-1.73,7.98,4.2
3332.0,-3.45,-1.93,8.47,4.2
3335.0,-3.46,-2.07,8.31,4.2
3337.0,-3.45,-2.16,8.36,4.2
3340.0,-3.41,-2.23,8.38,4.2
3342.0,-3.41,-2.27,8.4,4.2
3345.0,-3.41,-2.3,8.36,4.19
3347.0,-3.39,-2.3,8.29,4.2
3350.0,-3.37,-2.34,8.3,4.2
3352.0,-3.39,-2.24,8.3,4.22
3355.0,-3.36,-2.25,8.25,4.22
3357.0,-3.24,-2.13,8.36,4.22
3360.0,-3.18,-2.13,8.32,4.2
3362.0,-3.17,-2.1,8.37,4.2
3365.0,-3.25,-2.06,8.36,4.19
3367.0,-3.32,-2.03,8.34,4.19
3370.0,-3.39,-2.0,8.38,4.2
3372.0,-3.47,-2.01,8.39,4.2
3375.0,-3.66,-1.91,8.39,4.2
3377.0,-3.84,-1.87,8.33,4.2
3380.0,-3.93,-1.86,8.3,4.19
3382.0,-4.05,-1.66,8.33,4.19
3385.0,-4.19,-1.58,8.32,4.2
3392.0,-4.56,-1.36,8.35,4.19
3395.0,-4.69,-1.22,8.41,4.19
3397.0,-4.73,-1.13,8.4,4.19
3400.0,-4.95,-1.05,8.44,4.19
3402.0,-5.13,-0.97,8.53,4.19
3405.0,-5.22,-0.97,8.54,4.19
3407.0,-5.37,-0.87,8.38,4.19
3410.0,-5.52,-0.84,8.48,4.2
3412.0,-5.62,-0.86,8.54,4.19
3415.0,-5.64,-0.83,8.56,4.2
3417.0,-5.68,-0.82,8.58,4.19
3420.0,-5.89,-0.95,8.41,4.19
3422.0,-5.97,-0.97,8.59,4.2
3425.0,-6.1,-0.89,8.45,4.19
3427.0,-6.11,-0.93,8.53,4.19
3429.0,-6.13,-0.96,8.54,4.2
3432.0,-6.22,-0.96,8.63,4.2
3434.0,-6.23,-0.96,8.64,4.19
3444.0,-6.24,-1.05,8.66,4.2
3447.0,-6.12,-1.11,8.71,4.19
3449.0,-6.1,-1.24,8.72,4.2
3452.0,-6.03,-1.27,8.79,4.2
3454.0,-5.95,-1.36,8.67,4.2
3457.0,-5.83,-1.39,8.69,4.19
3459.0,-5.8,-1.43,8.73,4.2
3462.0,-5.78,-1.49,8.87,4.19
3464.0,-5.86,-1.48,8.93,4.2
3467.0,-5.91,-1.41,8.92,4.19
3469.0,-5.9,-1.35,8.93,4.2
3472.0,-5.98,-1.32,8.98,4.2
3474.0,-6.01,-1.17,8.98,4.19
3477.0,-6.06,-1.08,8.98,4.19
3479.0,-6.08,-1.01,8.96,4.2
3482.0,-6.05,-0.86,9.02,4.19
3484.0,-6.1,-0.84,8.99,4.22
